id,enemy_placements_ordinal,character_id,name,category,kill_score,x,y,z
SnowPeak,27,IC_GlacialSprite,Frozen Remnant,Enemy,1.0,8877.0,-7555.0,7390.0
SnowPeak,28,IC_GlacialSprite,Frozen Remnant,Enemy,1.0,8815.0,-1467.0,6804.0
SnowPeak,29,IC_GlacialSprite,Frozen Remnant,Enemy,1.0,-8012.0,-27769.0,4059.0
SnowPeak,30,IC_GlacialSprite,Frozen Remnant,Enemy,1.0,8901.0,-6680.0,7237.0
SnowPeak,31,IC_GlacialSprite,Frozen Remnant,Enemy,1.0,7921.0,-11727.0,7796.0
SnowPeak,32,IC_GlacialSprite,Frozen Remnant,Enemy,1.0,9253.0,-5997.0,7117.0
SnowPeak,33,IC_GlacialSprite,Frozen Remnant,Enemy,1.0,8030.0,-10650.0,7821.0
SnowPeak,34,IC_GlacialSprite,Frozen Remnant,Enemy,1.0,7541.0,-11717.0,7796.0
SnowPeak,35,IC_GlacialSprite,Frozen Remnant,Enemy,1.0,-2019.0,9408.0,7169.0
SnowPeak,36,IC_GlacialSprite,Frozen Remnant,Enemy,1.0,-11837.0,578.0,8155.0
SnowPeak,37,IC_GlacialSprite,Frozen Remnant,Enemy,1.0,-11479.0,1949.0,8170.0
SnowPeak,38,IC_GlacialSprite,Frozen Remnant,Enemy,1.0,15233.0,-98.0,7532.0
SnowPeak,39,IC_GlacialSprite,Frozen Remnant,Enemy,1.0,-2735.0,10923.0,7076.0
SnowPeak,40,IC_GlacialSprite,Frozen Remnant,Enemy,1.0,-11786.0,1545.0,8155.0
SnowPeak,41,IC_GlacialSprite,Frozen Remnant,Enemy,1.0,-9408.0,6303.0,7985.0
SnowPeak,42,IC_GlacialSprite,Frozen Remnant,Enemy,1.0,15001.0,2623.0,7488.0
SnowPeak,43,IC_GlacialSprite,Frozen Remnant,Enemy,1.0,15264.0,1688.0,7488.0
SnowPeak,44,IC_GlacialSprite,Frozen Remnant,Enemy,1.0,-7863.0,-25728.0,4012.0
SnowPeak,45,IC_GlacialSprite,Frozen Remnant,Enemy,1.0,-8888.0,-25406.0,4009.0
SnowPeak,46,IC_GlacialSprite,Frozen Remnant,Enemy,1.0,-16597.0,-2575.0,5557.0
SnowPeak,47,IC_GlacialSprite,Frozen Remnant,Enemy,1.0,-16868.0,-3111.0,5509.0
SnowPeak,48,IC_GreaterIceElemental,Greater Ice Elemental,Elite,8.0,-4923.0,-634.0,7393.0
SnowPeak,49,IC_GreaterIceElemental,Greater Ice Elemental,Elite,8.0,6652.0,-10975.0,7892.0
SnowPeak,50,MC_BloodCaster,Heskyr Magus,Enemy,4.0,-7955.0,-29573.0,7079.0
SnowPeak,51,MC_BloodCaster,Heskyr Magus,Enemy,4.0,-1910.0,-19677.0,6907.0
SnowPeak,52,MC_BloodGrunt,Heskyr Brood,Enemy,1.5,6180.0,-19711.0,6622.0
SnowPeak,53,MC_BloodGrunt,Heskyr Brood,Enemy,1.5,6449.0,-19372.0,6595.0
SnowPeak,54,MC_BloodGrunt,Heskyr Brood,Enemy,1.5,4169.0,-23644.0,6920.0
SnowPeak,55,MC_BloodGrunt,Heskyr Brood,Enemy,1.5,-986.0,-19302.0,6920.0
SnowPeak,56,MC_BloodGrunt,Heskyr Brood,Enemy,1.5,-331.0,-15670.0,7080.0
SnowPeak,57,MC_BloodGrunt,Heskyr Brood,Enemy,1.5,-1420.0,-18608.0,6920.0
SnowPeak,58,MC_BloodGrunt,Heskyr Brood,Enemy,1.5,-1021.0,-15811.0,7123.0
SnowPeak,59,MC_BloodGrunt,Heskyr Brood,Enemy,1.5,2871.0,4438.0,7239.0
SnowPeak,60,MC_BloodGrunt,Heskyr Brood,Enemy,1.5,5231.0,-17647.0,6729.0
SnowPeak,61,MC_BloodGrunt,Heskyr Brood,Enemy,1.5,2838.0,5181.0,7211.0
SnowPeak,62,MC_BloodGrunt,Heskyr Brood,Enemy,1.5,-4854.0,-3169.0,7320.0
SnowPeak,63,MC_BloodGrunt,Heskyr Brood,Enemy,1.5,-5092.0,-3491.0,7410.0
SnowPeak,64,MC_BloodGrunt,Heskyr Brood,Enemy,1.5,-7707.0,-29548.0,7007.0
SnowPeak,65,MC_BloodGrunt,Heskyr Brood,Enemy,1.5,-8073.0,-29794.0,7024.0
SnowPeak,66,MC_BloodGrunt,Heskyr Brood,Enemy,1.5,-9111.0,3988.0,7942.0
SnowPeak,67,MC_BloodGrunt,Heskyr Brood,Enemy,1.5,-6189.0,-32720.0,6985.0
SnowPeak,68,MC_BloodGrunt,Heskyr Brood,Enemy,1.5,-5247.0,-32713.0,6985.0
SnowPeak,69,MC_BloodGrunt,Heskyr Brood,Enemy,1.5,6313.0,-20111.0,6774.0
SnowPeak,70,MC_BloodGrunt,Heskyr Brood,Enemy,1.5,-5360.0,1934.0,7209.0
SnowPeak,71,MC_BloodGrunt,Heskyr Brood,Enemy,1.5,-6126.0,1791.0,7209.0
SnowPeak,72,MC_BloodGrunt,Heskyr Brood,Enemy,1.5,-4182.0,8656.0,7223.0
SnowPeak,73,MC_BloodGrunt,Heskyr Brood,Enemy,1.5,-3736.0,8329.0,7223.0
SnowPeak,74,MC_BloodGrunt,Heskyr Brood,Enemy,1.5,-809.0,5241.0,7134.0
SnowPeak,75,MC_BloodGrunt,Heskyr Brood,Enemy,1.5,-813.0,4523.0,7211.0
SnowPeak,76,MC_BloodGrunt,Heskyr Brood,Enemy,1.5,4583.0,-23174.0,6893.0
SnowPeak,77,MC_BloodGrunt,Heskyr Brood,Enemy,1.5,-5749.0,2375.0,7209.0
SnowPeak,78,MC_BloodGrunt,Heskyr Brood,Enemy,1.5,-5254.0,2345.0,7209.0
SnowPeak,79,MC_BloodGrunt,Heskyr Brood,Enemy,1.5,-8246.0,4775.0,7940.0
SnowPeak,80,MC_BloodGrunt,Heskyr Brood,Enemy,1.5,-8248.0,4165.0,7940.0
SnowPeak,81,MC_BloodGrunt,Heskyr Brood,Enemy,1.5,-10497.0,-7029.0,7293.0
SnowPeak,82,MC_BloodGrunt,Heskyr Brood,Enemy,1.5,-10021.0,-7172.0,7293.0
SnowPeak,83,MC_BloodGrunt,Heskyr Brood,Enemy,1.5,-5268.0,-3216.0,7269.0
SnowPeak,84,MC_BloodGrunt,Heskyr Brood,Enemy,1.5,-5450.0,-3577.0,7410.0
SnowPeak,85,MC_BloodGrunt,Heskyr Brood,Enemy,1.5,5009.0,-23386.0,6920.0
SnowPeak,86,MC_BloodGuard,Heskyr Zealot,Elite,4.0,6699.0,-20071.0,6721.0
SnowPeak,87,MC_BloodGuard,Heskyr Zealot,Elite,4.0,6798.0,-19604.0,6688.0
SnowPeak,88,MC_BloodGuard,Heskyr Zealot,Elite,4.0,-3347.0,-30638.0,6955.0
SnowPeak,89,MC_BloodGuard,Heskyr Zealot,Elite,4.0,-5253.0,4978.0,7303.0
SnowPeak,90,MC_BloodGuard,Heskyr Zealot,Elite,4.0,-5139.0,-42372.0,4546.0
SnowPeak,91,MC_BloodGuard,Heskyr Zealot,Elite,4.0,-1763.0,-19116.0,6914.0
SnowPeak,92,MC_BloodGuard,Heskyr Zealot,Elite,4.0,-1358.0,-19605.0,6915.0
SnowPeak,93,MC_BloodGuard,Heskyr Zealot,Elite,4.0,-9932.0,-32469.0,6983.0
SnowPeak,94,MC_BloodGuard,Heskyr Zealot,Elite,4.0,-483.0,4819.0,7166.0
SnowPeak,95,MC_BloodGuard,Heskyr Zealot,Elite,4.0,-6397.0,-42294.0,4546.0
SnowPeak,96,MC_BloodGuard,Heskyr Zealot,Elite,4.0,3874.0,-20434.0,6802.0
SnowPeak,97,MC_BloodGuard,Heskyr Zealot,Elite,4.0,3564.0,-19794.0,6743.0
SnowPeak,98,MC_BloodGuard,Heskyr Zealot,Elite,4.0,-10261.0,-32714.0,7052.0
SnowPeak,99,MC_BloodGuard,Heskyr Zealot,Elite,4.0,-8745.0,4041.0,8021.0
SnowPeak,100,MC_BloodGuard,Heskyr Zealot,Elite,4.0,-10412.0,-6746.0,7295.0
SnowPeak,101,MC_BloodGuard,Heskyr Zealot,Elite,4.0,-9929.0,-6895.0,7296.0
SnowPeak,102,MC_BloodHound,Stalking Grim,Enemy,2.5,-6339.0,-41260.0,4559.0
SnowPeak,103,MC_BloodHound,Stalking Grim,Enemy,2.5,-5615.0,-40921.0,4551.0
SnowPeak,104,MC_BloodHound,Stalking Grim,Enemy,2.5,-6802.0,-41115.0,4546.0
SnowPeak,105,MC_BloodHound,Stalking Grim,Enemy,2.5,3128.0,-20325.0,6790.0
SnowPeak,106,MC_BloodHound,Stalking Grim,Enemy,2.5,-1006.0,-19647.0,6909.0
SnowPeak,107,MC_BloodHound,Stalking Grim,Enemy,2.5,-8161.0,-995.0,7162.0
SnowPeak,108,MC_BloodHound,Stalking Grim,Enemy,2.5,-3798.0,-30555.0,6977.0
SnowPeak,109,MC_BloodHound,Stalking Grim,Enemy,2.5,-3378.0,-31050.0,6957.0
SnowPeak,110,MC_BloodHound,Stalking Grim,Enemy,2.5,-8311.0,-1255.0,7188.0
SnowPeak,111,MC_BloodHound,Stalking Grim,Enemy,2.5,-4623.0,-41024.0,4546.0
SnowPeak,112,MC_BloodSummoner,Sanguine Disciple,Elite,6.0,4685.0,-23916.0,6989.0
SnowPeak,113,MC_BloodSummoner,Sanguine Disciple,Elite,6.0,-772.0,-15265.0,7220.0
SnowPeak,114,MC_BloodSummoner,Sanguine Disciple,Elite,6.0,118.0,4910.0,7218.0
SnowPeak,115,SP_FrostWolf,Dire Wolf,Enemy,2.0,-1805.0,-272.0,7275.0
SnowPeak,116,SP_FrostWolf,Dire Wolf,Enemy,2.0,-1561.0,-822.0,7297.0
SnowPeak,117,SP_FrostWolf,Dire Wolf,Enemy,2.0,3153.0,5191.0,7260.0
SnowPeak,118,SP_FrostWolf,Dire Wolf,Enemy,2.0,-7668.0,-2095.0,7175.0
SnowPeak,119,SP_FrostWolf,Dire Wolf,Enemy,2.0,-11609.0,669.0,8195.0
SnowPeak,120,SP_FrostWolf,Dire Wolf,Enemy,2.0,3207.0,4468.0,7260.0
SnowPeak,121,SP_PolarBear,Glacial Bear,Enemy,7.0,-9747.0,6050.0,7955.0
SnowPeak,122,SP_PolarBear,Glacial Bear,Enemy,7.0,-7999.0,-27231.0,4003.0
SnowPeak,123,SP_PolarBear,Glacial Bear,Enemy,7.0,-6200.0,1310.0,7096.0
SnowPeak,124,SP_PolarBear,Glacial Bear,Enemy,7.0,8360.0,-10748.0,7749.0
SnowPeak,125,SP_PolarBear,Glacial Bear,Enemy,7.0,-7408.0,-27092.0,4009.0
SnowPeak,126,ST_SanguineCrusher,Sanguine Crusher,Elite,6.0,-5699.0,-32890.0,7039.0
SnowPeak,127,ST_SanguineCrusher,Sanguine Crusher,Elite,6.0,-5668.0,-28102.0,6915.0
SnowPeak,128,VV_ColdbrineFiend,Coldbrine Fiend,Enemy,3.0,9332.0,-966.0,6728.0
SnowPeak,129,VV_ColdbrineFiend,Coldbrine Fiend,Enemy,3.0,8943.0,-1797.0,6731.0
SpiderForest,0,NP_BullyBasher,Bully Basher,Enemy,4.0,11584.0,-7926.0,-3193.0
SpiderForest,1,NP_BullyBasher,Bully Basher,Enemy,4.0,-11724.0,-3843.0,876.0
SpiderForest,2,NP_BullyBasher,Bully Basher,Enemy,4.0,10454.0,1563.0,-2457.0
SpiderForest,3,NP_BullyBasher,Bully Basher,Enemy,4.0,9411.0,-888.0,-2374.0
SpiderForest,4,NP_BullyBasher,Bully Basher,Enemy,4.0,1227.0,-1995.0,-1885.0
SpiderForest,5,NP_BullyBasher,Bully Basher,Enemy,4.0,-6539.0,-6076.0,-289.0
SpiderForest,6,NP_Facestabber,Facestabber,Enemy,2.0,7618.0,-12153.0,-2278.0
SpiderForest,7,NP_Facestabber,Facestabber,Enemy,2.0,-11940.0,-3880.0,898.0
SpiderForest,8,NP_Facestabber,Facestabber,Enemy,2.0,198.0,-10314.0,-1883.0
SpiderForest,9,NP_Facestabber,Facestabber,Enemy,2.0,9639.0,-1089.0,-2411.0
SpiderForest,10,NP_Facestabber,Facestabber,Enemy,2.0,9460.0,-1141.0,-2367.0
SpiderForest,11,NP_Facestabber,Facestabber,Enemy,2.0,-13106.0,-564.0,1057.0
SpiderForest,12,NP_Facestabber,Facestabber,Enemy,2.0,9223.0,-1002.0,-2330.0
SpiderForest,13,NP_Facestabber,Facestabber,Enemy,2.0,9088.0,-873.0,-2312.0
SpiderForest,14,NP_Facestabber,Facestabber,Enemy,2.0,11241.0,-779.0,-2559.0
SpiderForest,15,NP_Facestabber,Facestabber,Enemy,2.0,40078.0,-9163.0,-5745.0
SpiderForest,16,NP_Facestabber,Facestabber,Enemy,2.0,39962.0,-9301.0,-5748.0
SpiderForest,17,NP_Facestabber,Facestabber,Enemy,2.0,-13285.0,-419.0,1068.0
SpiderForest,18,NP_Facestabber,Facestabber,Enemy,2.0,39937.0,-8849.0,-5773.0
SpiderForest,19,NP_Facestabber,Facestabber,Enemy,2.0,39754.0,-9035.0,-5788.0
SpiderForest,20,NP_Facestabber,Facestabber,Enemy,2.0,7455.0,-12660.0,-2278.0
SpiderForest,21,NP_Facestabber,Facestabber,Enemy,2.0,11548.0,-8159.0,-3189.0
SpiderForest,22,NP_Facestabber,Facestabber,Enemy,2.0,111.0,-10640.0,-1884.0
SpiderForest,23,NP_Facestabber,Facestabber,Enemy,2.0,11371.0,-8099.0,-3192.0
SpiderForest,24,NP_Facestabber,Facestabber,Enemy,2.0,-360.0,-11210.0,-1882.0
SpiderForest,25,NP_Shinchopper,Shinchopper,Enemy,1.0,-12153.0,-4088.0,940.0
SpiderForest,26,NP_Shinchopper,Shinchopper,Enemy,1.0,23660.0,-4874.0,-4195.0
SpiderForest,27,NP_Shinchopper,Shinchopper,Enemy,1.0,12735.0,-2722.0,-2677.0
SpiderForest,28,NP_Shinchopper,Shinchopper,Enemy,1.0,-13797.0,-2423.0,940.0
SpiderForest,29,NP_Shinchopper,Shinchopper,Enemy,1.0,-13570.0,-2445.0,912.0
SpiderForest,30,NP_Shinchopper,Shinchopper,Enemy,1.0,-6656.0,-3897.0,-241.0
SpiderForest,31,NP_Shinchopper,Shinchopper,Enemy,1.0,-6542.0,-3992.0,-245.0
SpiderForest,32,NP_Shinchopper,Shinchopper,Enemy,1.0,-6511.0,-3820.0,-243.0
SpiderForest,33,NP_Shinchopper,Shinchopper,Enemy,1.0,23656.0,-4483.0,-4195.0
SpiderForest,34,NP_Shinchopper,Shinchopper,Enemy,1.0,13203.0,-2714.0,-2765.0
SpiderForest,35,NP_Shinchopper,Shinchopper,Enemy,1.0,13078.0,-1894.0,-2696.0
SpiderForest,36,NP_Shinchopper,Shinchopper,Enemy,1.0,14890.0,-4678.0,-3028.0
SpiderForest,37,NP_Shinchopper,Shinchopper,Enemy,1.0,15133.0,-4394.0,-2991.0
SpiderForest,38,NP_Shinchopper,Shinchopper,Enemy,1.0,14534.0,-4921.0,-3008.0
SpiderForest,39,NP_Shinchopper,Shinchopper,Enemy,1.0,14176.0,-5193.0,-2991.0
SpiderForest,40,NP_Shinchopper,Shinchopper,Enemy,1.0,11505.0,-721.0,-2571.0
SpiderForest,41,NP_Shinchopper,Shinchopper,Enemy,1.0,23509.0,-4630.0,-4195.0
SpiderForest,42,NP_Shinchopper,Shinchopper,Enemy,1.0,-11516.0,421.0,982.0
SpiderForest,43,NP_Shinchopper,Shinchopper,Enemy,1.0,23708.0,-4729.0,-4195.0
SpiderForest,44,NP_Shinchopper,Shinchopper,Enemy,1.0,-12323.0,-4094.0,940.0
SpiderForest,45,NP_Shinchopper,Shinchopper,Enemy,1.0,-12504.0,-4035.0,940.0
SpiderForest,46,SH_CarrionHorror,Carrion Horror,Elite,5.0,6910.0,-4050.0,-2044.0
SpiderForest,47,SH_CarrionHorror,Carrion Horror,Elite,5.0,23630.0,-4103.0,-4210.0
SpiderForest,48,SH_CarrionHorror,Carrion Horror,Elite,5.0,7060.0,-12259.0,-2272.0
SpiderForest,49,SH_CarrionHorror,Carrion Horror,Elite,5.0,3736.0,-2423.0,-1900.0
SpiderForest,50,SH_CarrionHorror,Carrion Horror,Elite,5.0,21640.0,-9564.0,-3914.0
SpiderForest,51,SH_CarrionHorror,Carrion Horror,Elite,5.0,28905.0,-8099.0,-4816.0
SpiderForest,52,SH_CarrionHorror,Carrion Horror,Elite,5.0,40381.0,-8937.0,-5661.0
SpiderForest,53,SH_CarrionHorror,Carrion Horror,Elite,5.0,10802.0,-4071.0,-2506.0
SpiderForest,54,SH_CarrionHorror,Carrion Horror,Elite,5.0,24749.0,-10094.0,-3984.0
SpiderForest,55,SH_CarrionHorror,Carrion Horror,Elite,5.0,8870.0,-10160.0,-2542.0
SpiderForest,56,SH_CarrionHorror,Carrion Horror,Elite,5.0,28535.0,-12336.0,-4504.0
SpiderForest,57,SH_CarrionHorror,Carrion Horror,Elite,5.0,15139.0,-5400.0,-3169.0
SpiderForest,58,SH_Eggbearer,Eggbearer,Enemy,2.0,7286.0,-12730.0,-2276.0
SpiderForest,59,SH_Eggbearer,Eggbearer,Enemy,2.0,-125.0,-11021.0,-1881.0
SpiderForest,60,SH_Eggbearer,Eggbearer,Enemy,2.0,949.0,-13937.0,-2139.0
SpiderForest,61,SH_Eggbearer,Eggbearer,Enemy,2.0,1278.0,-14127.0,-2155.0
SpiderForest,62,SH_Eggbearer,Eggbearer,Enemy,2.0,7611.0,-12458.0,-2276.0
SpiderForest,63,SH_Eggbearer,Eggbearer,Enemy,2.0,1549.0,-1892.0,-1887.0
SpiderForest,64,SH_Eggbearer,Eggbearer,Enemy,2.0,1052.0,-1704.0,-1925.0
SpiderForest,65,SH_Eggbearer,Eggbearer,Enemy,2.0,1339.0,-1692.0,-1921.0
SpiderForest,66,SH_Eggbearer,Eggbearer,Enemy,2.0,5298.0,1345.0,-2014.0
SpiderForest,67,SH_Eggbearer,Eggbearer,Enemy,2.0,5826.0,1292.0,-2020.0
SpiderForest,68,SH_Eggbearer,Eggbearer,Enemy,2.0,5552.0,1206.0,-2016.0
SpiderForest,69,SH_Eggbearer,Eggbearer,Enemy,2.0,24839.0,-10543.0,-3981.0
SpiderForest,70,SH_Eggbearer,Eggbearer,Enemy,2.0,410.0,-10452.0,-1881.0
SpiderForest,71,SH_Eggbearer,Eggbearer,Enemy,2.0,26303.0,-5349.0,-4479.0
SpiderForest,72,SH_Eggbearer,Eggbearer,Enemy,2.0,10860.0,-4750.0,-2546.0
SpiderForest,73,SH_Eggbearer,Eggbearer,Enemy,2.0,11091.0,-4697.0,-2546.0
SpiderForest,74,SH_Eggbearer,Eggbearer,Enemy,2.0,11225.0,-4490.0,-2555.0
SpiderForest,75,SH_Eggbearer,Eggbearer,Enemy,2.0,10998.0,-4936.0,-2542.0
SpiderForest,76,SH_Eggbearer,Eggbearer,Enemy,2.0,11256.0,-4701.0,-2551.0
SpiderForest,77,SH_Eggbearer,Eggbearer,Enemy,2.0,10175.0,1369.0,-2414.0
SpiderForest,78,SH_Eggbearer,Eggbearer,Enemy,2.0,10351.0,1190.0,-2441.0
SpiderForest,79,SH_Eggbearer,Eggbearer,Enemy,2.0,10821.0,801.0,-2502.0
SpiderForest,80,SH_Eggbearer,Eggbearer,Enemy,2.0,26771.0,-5495.0,-4479.0
SpiderForest,81,SH_Eggbearer,Eggbearer,Enemy,2.0,24977.0,-10435.0,-3981.0
SpiderForest,82,SH_Eggbearer,Eggbearer,Enemy,2.0,20544.0,-12241.0,-3949.0
SpiderForest,83,SH_Eggbearer,Eggbearer,Enemy,2.0,20271.0,-12243.0,-3919.0
SpiderForest,84,SH_Eggbearer,Eggbearer,Enemy,2.0,22024.0,-6450.0,-4049.0
SpiderForest,85,SH_Eggbearer,Eggbearer,Enemy,2.0,22180.0,-6749.0,-4021.0
SpiderForest,86,SH_Eggbearer,Eggbearer,Enemy,2.0,21974.0,-6971.0,-4030.0
SpiderForest,87,SH_Eggbearer,Eggbearer,Enemy,2.0,22233.0,-7132.0,-4031.0
SpiderForest,88,SH_Eggbearer,Eggbearer,Enemy,2.0,3672.0,-1840.0,-1969.0
SpiderForest,89,SH_Eggbearer,Eggbearer,Enemy,2.0,3875.0,-2079.0,-1977.0
SpiderForest,90,SH_Eggbearer,Eggbearer,Enemy,2.0,3447.0,-1915.0,-1974.0
SpiderForest,91,SH_Eggbearer,Eggbearer,Enemy,2.0,3379.0,-2091.0,-1949.0
SpiderForest,92,SH_Eggbearer,Eggbearer,Enemy,2.0,7076.0,-6674.0,-1978.0
SpiderForest,93,SH_Eggbearer,Eggbearer,Enemy,2.0,24003.0,-4377.0,-4224.0
SpiderForest,94,SH_Eggbearer,Eggbearer,Enemy,2.0,24093.0,-4484.0,-4224.0
SpiderForest,95,SH_Eggbearer,Eggbearer,Enemy,2.0,6722.0,-6532.0,-1978.0
SpiderForest,96,SH_Eggbearer,Eggbearer,Enemy,2.0,6935.0,-6289.0,-1978.0
SpiderForest,97,SH_Eggbearer,Eggbearer,Enemy,2.0,6841.0,-6904.0,-1978.0
SpiderForest,98,SH_Eggbearer,Eggbearer,Enemy,2.0,14328.0,-4987.0,-2974.0
SpiderForest,99,SH_Eggbearer,Eggbearer,Enemy,2.0,14983.0,-4482.0,-2974.0
SpiderForest,100,SH_GravesnareKidnapper,Gravesnare Kidnapper,Enemy,4.0,8088.0,2973.0,-2030.0
SpiderForest,101,SH_GravesnareKidnapper,Gravesnare Kidnapper,Enemy,4.0,40264.0,-11382.0,-5811.0
SpiderForest,102,SH_GravesnareKidnapper,Gravesnare Kidnapper,Enemy,4.0,13269.0,-2347.0,-2737.0
SpiderForest,103,SH_GravesnareKidnapper,Gravesnare Kidnapper,Enemy,4.0,21637.0,-10165.0,-3917.0
SpiderForest,104,SH_GravesnareKidnapper,Gravesnare Kidnapper,Enemy,4.0,20504.0,-12698.0,-3950.0
SpiderForest,105,SH_GravesnareKidnapper,Gravesnare Kidnapper,Enemy,4.0,26188.0,-4922.0,-4482.0
SpiderForest,106,SH_GravesnareKidnapper,Gravesnare Kidnapper,Enemy,4.0,26634.0,-5191.0,-4480.0
SpiderForest,107,SH_GravesnareKidnapper,Gravesnare Kidnapper,Enemy,4.0,28927.0,-8590.0,-4723.0
SpiderForest,108,SH_GravesnareKidnapper,Gravesnare Kidnapper,Enemy,4.0,28312.0,-7804.0,-4721.0
SpiderForest,109,SH_GravesnareKidnapper,Gravesnare Kidnapper,Enemy,4.0,37549.0,-4234.0,-5841.0
SpiderForest,110,SH_GravesnareKidnapper,Gravesnare Kidnapper,Enemy,4.0,36189.0,-10866.0,-5519.0
SpiderForest,111,SH_GravesnareKidnapper,Gravesnare Kidnapper,Enemy,4.0,7583.0,-7070.0,-2051.0
SpiderForest,112,SH_GravesnareKidnapper,Gravesnare Kidnapper,Enemy,4.0,14496.0,-5253.0,-2993.0
SpiderForest,113,SH_GravesnareKidnapper,Gravesnare Kidnapper,Enemy,4.0,15259.0,-4836.0,-3123.0
SpiderForest,114,SH_RotheartRecluse,Rotheart Recluse,Enemy,3.0,5652.0,1709.0,-1970.0
SpiderForest,115,SH_RotheartRecluse,Rotheart Recluse,Enemy,3.0,38140.0,-3319.0,-5840.0
SpiderForest,116,SH_RotheartRecluse,Rotheart Recluse,Enemy,3.0,6884.0,-4477.0,-2145.0
SpiderForest,117,SH_RotheartRecluse,Rotheart Recluse,Enemy,3.0,10630.0,-7993.0,-3179.0
SpiderForest,118,SH_RotheartRecluse,Rotheart Recluse,Enemy,3.0,12352.0,-2567.0,-2641.0
SpiderForest,119,SH_RotheartRecluse,Rotheart Recluse,Enemy,3.0,7472.0,-9564.0,-1977.0
SpiderForest,120,SH_RotheartRecluse,Rotheart Recluse,Enemy,3.0,20074.0,-12481.0,-3859.0
SpiderForest,121,SH_RotheartRecluse,Rotheart Recluse,Enemy,3.0,22275.0,-6039.0,-4029.0
SpiderForest,122,SH_RotheartRecluse,Rotheart Recluse,Enemy,3.0,22456.0,-7206.0,-4031.0
SpiderForest,123,SH_RotheartRecluse,Rotheart Recluse,Enemy,3.0,28136.0,-8569.0,-4644.0
SpiderForest,124,SH_RotheartRecluse,Rotheart Recluse,Enemy,3.0,28860.0,-7632.0,-4763.0
SpiderForest,125,SH_RotheartRecluse,Rotheart Recluse,Enemy,3.0,6840.0,-9109.0,-1871.0
SpiderForest,126,SH_RotheartRecluse,Rotheart Recluse,Enemy,3.0,25243.0,-13204.0,-4184.0
SpiderForest,127,SH_RotheartRecluse,Rotheart Recluse,Enemy,3.0,24266.0,-10268.0,-3949.0
SpiderForest,128,SH_RotheartRecluse,Rotheart Recluse,Enemy,3.0,24899.0,-7254.0,-4198.0
SpiderForest,129,SH_RotheartRecluse,Rotheart Recluse,Enemy,3.0,37402.0,-3319.0,-5840.0
SpiderForest,130,SH_RotheartRecluse,Rotheart Recluse,Enemy,3.0,36653.0,-10625.0,-5525.0
SpiderForest,131,SH_RotheartRecluse,Rotheart Recluse,Enemy,3.0,38140.0,-4039.0,-5840.0
SpiderForest,132,SH_RotheartRecluse,Rotheart Recluse,Enemy,3.0,9734.0,-14805.0,-1822.0
SpiderForest,133,SH_RotheartRecluse,Rotheart Recluse,Enemy,3.0,9896.0,-14415.0,-1961.0
SpiderForest,134,SH_RotheartRecluse,Rotheart Recluse,Enemy,3.0,7414.0,-4147.0,-2145.0
SpiderForest,135,SH_RotheartRecluse,Rotheart Recluse,Enemy,3.0,2698.0,-8820.0,-1950.0
SpiderForest,136,SH_RotheartRecluse,Rotheart Recluse,Enemy,3.0,40554.0,-11065.0,-5821.0
SpiderForest,137,SH_Spiderling,Spiderling,Enemy,0.0,28521.0,-11853.0,-4566.0
SpiderForest,138,SH_Spiderling,Spiderling,Enemy,0.0,27928.0,-12026.0,-4484.0
SpiderForest,139,SH_Spiderling,Spiderling,Enemy,0.0,27920.0,-12214.0,-4452.0
SpiderForest,140,SH_Spiderling,Spiderling,Enemy,0.0,2432.0,-8824.0,-1919.0
SpiderForest,141,SH_Spiderling,Spiderling,Enemy,0.0,2371.0,-9350.0,-1871.0
SpiderForest,142,SH_Spiderling,Spiderling,Enemy,0.0,7140.0,-9398.0,-1952.0
SpiderForest,143,SH_Spiderling,Spiderling,Enemy,0.0,7341.0,-8886.0,-1977.0
SpiderForest,144,SH_Spiderling,Spiderling,Enemy,0.0,7692.0,-9415.0,-1929.0
SpiderForest,145,SH_Spiderling,Spiderling,Enemy,0.0,8435.0,2791.0,-1986.0
SpiderForest,146,SH_Spiderling,Spiderling,Enemy,0.0,7976.0,2612.0,-2044.0
SpiderForest,147,SH_Venomdrinker,Venomdrinker,Enemy,3.0,25203.0,-13003.0,-4214.0
SpiderForest,148,SH_Venomdrinker,Venomdrinker,Enemy,3.0,964.0,-14280.0,-2087.0
SpiderForest,149,SH_Venomdrinker,Venomdrinker,Enemy,3.0,10471.0,-7725.0,-3192.0
SpiderForest,150,SH_Venomdrinker,Venomdrinker,Enemy,3.0,8995.0,-9697.0,-2542.0
SpiderForest,151,SH_Venomdrinker,Venomdrinker,Enemy,3.0,10978.0,-4495.0,-2560.0
SpiderForest,152,SH_Venomdrinker,Venomdrinker,Enemy,3.0,10742.0,1403.0,-2485.0
SpiderForest,153,SH_Venomdrinker,Venomdrinker,Enemy,3.0,24828.0,-7508.0,-4147.0
SpiderForest,154,SH_Venomdrinker,Venomdrinker,Enemy,3.0,25708.0,-13143.0,-4269.0
SpiderForest,155,SH_Venomdrinker,Venomdrinker,Enemy,3.0,40217.0,-8583.0,-5747.0
SpiderForest,156,SH_Venomdrinker,Venomdrinker,Enemy,3.0,9541.0,-14504.0,-1998.0
SpiderForest,157,SH_Venomdrinker,Venomdrinker,Enemy,3.0,7315.0,-6663.0,-2038.0
