name,definitions_ordinal,calculation_modifiers_ordinal,ordinal,aggregator_kind,captured_attribute,captured_source_or_target,captured_snapshot,transient_identifier,operation,magnitude_kind,magnitude_backing_attribute,magnitude_backing_source_or_target,magnitude_backing_snapshot,magnitude_attribute_curve_table,magnitude_attribute_curve_row,magnitude_attribute_calculation_type,magnitude_final_channel,magnitude_calculation_class,magnitude_final_lookup_curve_table,magnitude_final_lookup_curve_row,magnitude_data_name,magnitude_data_tag,evaluation_channel,source_query_token_stream_version,source_query_token_stream,source_query_user_description,source_query_auto_description,target_query_token_stream_version,target_query_token_stream,target_query_user_description,target_query_auto_description
CRStrengthDamageCalculation,412,0,0,captured_attribute,Strength,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,413,0,0,captured_attribute,Strength,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,414,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,415,0,0,captured_attribute,Strength,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,416,0,0,captured_attribute,Strength,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,417,0,0,captured_attribute,Strength,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,418,0,0,captured_attribute,Strength,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,419,0,0,captured_attribute,Strength,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,420,0,0,captured_attribute,Strength,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,421,0,0,captured_attribute,Strength,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,422,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,423,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,423,1,1,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScaleTargetCount,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,423,2,2,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScale,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,423,3,3,captured_attribute,CritChance,Source,true,,Additive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,424,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,424,1,1,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScale,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,424,2,2,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScale2,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,424,3,3,captured_attribute,CritChance,Source,true,,AddFinal,set_by_caller,,,,,,,,,,,,SetByCaller.CritChance,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,425,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,425,1,1,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScaleTargetCount,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,426,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,426,1,1,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScaleTargetCount,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,426,2,2,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScale,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,426,3,3,captured_attribute,DamageScale,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,427,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,427,1,1,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScale,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,427,2,2,captured_attribute,DamageScale,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,428,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,428,1,1,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScale,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,429,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,429,1,1,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScale,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,429,2,2,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.PowerScaler,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,429,3,3,captured_attribute,DamageScale,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,430,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,431,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,431,1,1,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScale,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,432,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,432,1,1,captured_attribute,CritChance,Source,true,,Additive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,432,2,2,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScale4,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,432,3,3,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScaleTargetCount,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,433,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,434,0,0,captured_attribute,Strength,Source,true,,MultiplyCompound,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,434,1,1,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScaleTargetCount,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,434,2,2,captured_attribute,CritChance,Source,true,,Additive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,435,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,435,1,1,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScale,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,436,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,436,1,1,captured_attribute,DamageScale,Source,true,,MultiplyCompound,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScale,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,437,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,438,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,439,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,440,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,441,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,442,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,442,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,442,2,2,captured_attribute,DamageScale,Source,true,,Multiplicitive,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScale,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,443,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,443,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,444,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,445,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,446,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,446,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,447,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,448,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,448,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,449,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,450,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,451,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,451,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,452,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,452,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,453,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,454,0,0,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,454,1,1,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,455,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,456,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,457,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,458,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,459,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,459,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,460,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,460,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,461,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,461,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,462,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,463,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,464,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,464,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,465,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,465,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,466,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,467,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,468,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,469,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,469,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,470,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,471,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,471,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,472,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,472,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,473,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,474,0,0,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,474,1,1,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,475,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,476,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,477,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,478,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,479,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,480,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,480,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,481,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,481,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,482,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,482,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,483,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,484,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,484,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,485,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,486,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,486,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,487,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,488,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,489,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,489,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,490,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,490,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,491,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,492,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,493,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,493,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,494,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,494,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,495,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,495,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,496,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,497,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,498,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,499,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,499,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,500,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,501,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,501,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,502,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,503,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,504,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,505,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,506,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,506,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,507,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,508,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,509,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,510,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,511,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,512,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,513,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,514,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,515,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,516,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,517,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,517,1,1,captured_attribute,DamageScale,Source,true,,Override,set_by_caller,,,,,,,,,,,,SetByCaller.DamageScale,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,518,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,518,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,519,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,520,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,521,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,522,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,523,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,524,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,524,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,525,0,0,captured_attribute,Strength,Source,true,,Multiplicitive,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
CRStrengthDamageCalculation,525,1,1,transient,,,,SetByCallerTags.Spread,Override,scalable_float,,,,,,,,,,,,,Channel0,0,,,,0,,,
