id,encoding,x,value
UM_GorestainedButcher,dense,18.0,26.77
UM_GorestainedButcher,dense,19.0,31.19
UM_GorestainedButcher,dense,20.0,36.34
UM_GorestainedButcher,dense,21.0,37.37
UM_GorestainedButcher,dense,22.0,39.61
UM_GorestainedButcher,dense,23.0,41.99
UM_GorestainedButcher,dense,24.0,44.51
UM_GorestainedButcher,dense,25.0,47.18
UM_GorestainedButcher,dense,26.0,50.01
UM_GorestainedButcher,dense,27.0,53.01
UM_GorestainedButcher,dense,28.0,56.19
UM_GorestainedButcher,dense,29.0,59.56
UM_GorestainedButcher,dense,30.0,63.13
UM_GorestainedButcher,dense,31.0,66.92
UM_GorestainedButcher,dense,32.0,68.93
UM_GorestainedButcher,dense,33.0,71.0
UM_GorestainedButcher,dense,34.0,73.12
UM_GorestainedButcher,dense,35.0,75.32
UM_GorestainedButcher,dense,36.0,77.58
UM_GorestainedButcher,dense,37.0,79.91
UM_GorestainedButcher,dense,38.0,81.5
UM_GorestainedButcher,dense,39.0,83.13
UM_GorestainedButcher,dense,40.0,84.8
UM_GorestainedButcher,dense,41.0,86.49
UM_GorestainedButcher,dense,42.0,88.22
UM_GorestainedButcher,dense,43.0,89.99
UM_GorestainedButcher,dense,44.0,91.79
UM_GorestainedButcher,dense,45.0,93.62
UM_GorestainedButcher,dense,46.0,95.49
UM_GorestainedButcher,dense,47.0,97.4
UM_GorestainedButcher,dense,48.0,99.35
UM_GorestainedButcher,dense,49.0,101.34
UM_GorestainedButcher,dense,50.0,103.37
UM_GorestainedButcher,dense,51.0,105.43
UM_GorestainedButcher,dense,52.0,107.54
UM_GorestainedButcher,dense,53.0,109.69
UM_GorestainedButcher,dense,54.0,111.89
UM_GorestainedButcher,dense,55.0,114.12
UM_GorestainedButcher,dense,56.0,116.41
UM_GorestainedButcher,dense,57.0,118.74
UM_GorestainedButcher,dense,58.0,121.11
UM_GorestainedButcher,dense,59.0,123.53
UM_GorestainedButcher,dense,60.0,126.0
UM_GorestainedButcher,dense,61.0,128.52
UM_GorestainedButcher,dense,62.0,131.09
UM_GorestainedButcher,dense,63.0,133.72
UM_GorestainedButcher,dense,64.0,136.39
UM_GorestainedButcher,dense,65.0,139.12
UM_GorestainedButcher,dense,66.0,141.9
UM_GorestainedButcher,dense,67.0,144.74
UM_GorestainedButcher,dense,68.0,147.63
UM_GorestainedButcher,dense,69.0,150.59
UM_GorestainedButcher,dense,70.0,153.6
UM_GorestainedButcher,dense,71.0,156.67
UM_GorestainedButcher,dense,72.0,159.8
UM_GorestainedButcher,dense,73.0,163.0
UM_GorestainedButcher,dense,74.0,166.26
UM_GorestainedButcher,dense,75.0,169.58
UM_GorestainedButcher,dense,76.0,172.98
UM_GorestainedButcher,dense,77.0,176.43
UM_GorestainedButcher,dense,78.0,179.96
UM_GorestainedButcher,dense,79.0,183.56
UM_GorestainedButcher,dense,80.0,187.23
UM_GorestainedButcher,dense,81.0,190.98
UM_GorestainedButcher,dense,82.0,194.8
UM_GorestainedButcher,dense,83.0,198.69
UM_GorestainedButcher,dense,84.0,202.67
UM_GorestainedButcher,dense,85.0,206.72
UM_GorestainedButcher,dense,86.0,210.86
UM_GorestainedButcher,dense,87.0,215.07
UM_GorestainedButcher,dense,88.0,219.37
UM_GorestainedButcher,dense,89.0,223.76
UM_GorestainedButcher,dense,90.0,228.24
UM_GorestainedButcher,dense,91.0,232.8
UM_GorestainedButcher,dense,92.0,237.46
UM_GorestainedButcher,dense,93.0,242.21
UM_GorestainedButcher,dense,94.0,247.05
UM_GorestainedButcher,dense,95.0,251.99
UM_GorestainedButcher,dense,96.0,257.03
UM_GorestainedButcher,dense,97.0,262.17
UM_GorestainedButcher,dense,98.0,267.42
UM_GorestainedButcher,dense,99.0,272.76
UM_GorestainedButcher,dense,100.0,278.22
UM_GorestainedButcher,dense,101.0,283.78
UM_GorestainedButcher,dense,102.0,289.46
UM_GorestainedButcher,dense,103.0,295.25
UM_GorestainedButcher,dense,104.0,301.15
UM_GorestainedButcher,dense,105.0,307.18
UM_GorestainedButcher,dense,106.0,313.32
UM_GorestainedButcher,dense,107.0,319.59
UM_GorestainedButcher,dense,108.0,325.98
UM_GorestainedButcher,dense,109.0,332.5
UM_GorestainedButcher,dense,110.0,339.15
UM_GorestainedButcher,dense,111.0,345.93
UM_GorestainedButcher,dense,112.0,352.85
UM_GorestainedButcher,dense,113.0,359.91
UM_GorestainedButcher,dense,114.0,367.11
UM_GorestainedButcher,dense,115.0,374.45
UM_GorestainedButcher,dense,116.0,381.94
UM_GorestainedButcher,dense,117.0,389.57
UM_GorestainedButcher,dense,118.0,397.37
UM_GorestainedButcher,dense,119.0,405.31
UM_GorestainedButcher,dense,120.0,413.42
UM_GorestainedButcher,dense,121.0,421.69
UM_GorestainedButcher,dense,122.0,430.12
UM_GorestainedButcher,dense,123.0,438.72
UM_GorestainedButcher,dense,124.0,447.5
UM_GorestainedButcher,dense,125.0,456.45
UM_GorestainedButcher,dense,126.0,465.58
UM_GorestainedButcher,dense,127.0,474.89
UM_GorestainedButcher,dense,128.0,484.39
UM_GorestainedButcher,dense,129.0,494.08
UM_GorestainedButcher,dense,130.0,503.96
UM_GorestainedButcher,dense,131.0,514.04
UM_GorestainedButcher,dense,132.0,524.32
UM_GorestainedButcher,dense,133.0,534.8
UM_GorestainedButcher,dense,134.0,545.5
UM_GorestainedButcher,dense,135.0,556.41
UM_GorestainedButcher,dense,136.0,567.54
UM_GorestainedButcher,dense,137.0,578.89
UM_GorestainedButcher,dense,138.0,590.47
UM_GorestainedButcher,dense,139.0,602.27
UM_GorestainedButcher,dense,140.0,614.32
UM_GorestainedButcher,dense,141.0,626.61
UM_GorestainedButcher,dense,142.0,639.14
UM_GorestainedButcher,dense,143.0,651.92
UM_GorestainedButcher,dense,144.0,664.96
UM_GorestainedButcher,dense,145.0,678.26
UM_GorestainedButcher,dense,146.0,691.82
UM_GorestainedButcher,dense,147.0,705.66
UM_GorestainedButcher,dense,148.0,719.77
UM_GorestainedButcher,dense,149.0,734.17
UM_GorestainedButcher,dense,150.0,748.85
UM_GorestainedButcher,dense,151.0,763.83
UM_HornedSeer,dense,1.0,1.0
UM_HornedSeer,dense,2.0,1.31
UM_HornedSeer,dense,3.0,1.85
UM_HornedSeer,dense,4.0,2.6
UM_HornedSeer,dense,5.0,3.67
UM_HornedSeer,dense,6.0,4.05
UM_HornedSeer,dense,7.0,4.66
UM_HornedSeer,dense,8.0,6.11
UM_HornedSeer,dense,9.0,8.0
UM_HornedSeer,dense,10.0,10.49
UM_HornedSeer,dense,11.0,11.23
UM_HornedSeer,dense,12.0,11.96
UM_HornedSeer,dense,13.0,14.47
UM_HornedSeer,dense,14.0,17.51
UM_HornedSeer,dense,15.0,21.18
UM_HornedSeer,dense,16.0,21.92
UM_HornedSeer,dense,17.0,22.98
UM_HornedSeer,dense,18.0,26.77
UM_HornedSeer,dense,19.0,31.19
UM_HornedSeer,dense,20.0,36.34
UM_HornedSeer,dense,21.0,37.37
UM_HornedSeer,dense,22.0,39.61
UM_HornedSeer,dense,23.0,41.99
UM_HornedSeer,dense,24.0,44.51
UM_HornedSeer,dense,25.0,47.18
UM_HornedSeer,dense,26.0,50.01
UM_HornedSeer,dense,27.0,53.01
UM_HornedSeer,dense,28.0,56.19
UM_HornedSeer,dense,29.0,59.56
UM_HornedSeer,dense,30.0,63.13
UM_HornedSeer,dense,31.0,66.92
UM_HornedSeer,dense,32.0,68.93
UM_HornedSeer,dense,33.0,71.0
UM_HornedSeer,dense,34.0,73.12
UM_HornedSeer,dense,35.0,75.32
UM_HornedSeer,dense,36.0,77.58
UM_HornedSeer,dense,37.0,79.91
UM_HornedSeer,dense,38.0,81.5
UM_HornedSeer,dense,39.0,83.13
UM_HornedSeer,dense,40.0,84.8
UM_HornedSeer,dense,41.0,86.49
UM_HornedSeer,dense,42.0,88.22
UM_HornedSeer,dense,43.0,89.99
UM_HornedSeer,dense,44.0,91.79
UM_HornedSeer,dense,45.0,93.62
UM_HornedSeer,dense,46.0,95.49
UM_HornedSeer,dense,47.0,97.4
UM_HornedSeer,dense,48.0,99.35
UM_HornedSeer,dense,49.0,101.34
UM_HornedSeer,dense,50.0,103.37
UM_HornedSeer,dense,51.0,105.43
UM_HornedSeer,dense,52.0,107.54
UM_HornedSeer,dense,53.0,109.69
UM_HornedSeer,dense,54.0,111.89
UM_HornedSeer,dense,55.0,114.12
UM_HornedSeer,dense,56.0,116.41
UM_HornedSeer,dense,57.0,118.74
UM_HornedSeer,dense,58.0,121.11
UM_HornedSeer,dense,59.0,123.53
UM_HornedSeer,dense,60.0,126.0
UM_HornedSeer,dense,61.0,128.52
UM_HornedSeer,dense,62.0,131.09
UM_HornedSeer,dense,63.0,133.72
UM_HornedSeer,dense,64.0,136.39
UM_HornedSeer,dense,65.0,139.12
UM_HornedSeer,dense,66.0,141.9
UM_HornedSeer,dense,67.0,144.74
UM_HornedSeer,dense,68.0,147.63
UM_HornedSeer,dense,69.0,150.59
UM_HornedSeer,dense,70.0,153.6
UM_HornedSeer,dense,71.0,156.67
UM_HornedSeer,dense,72.0,159.8
UM_HornedSeer,dense,73.0,163.0
UM_HornedSeer,dense,74.0,166.26
UM_HornedSeer,dense,75.0,169.58
UM_HornedSeer,dense,76.0,172.98
UM_HornedSeer,dense,77.0,176.43
UM_HornedSeer,dense,78.0,179.96
UM_HornedSeer,dense,79.0,183.56
UM_HornedSeer,dense,80.0,187.23
UM_HornedSeer,dense,81.0,190.98
UM_HornedSeer,dense,82.0,194.8
UM_HornedSeer,dense,83.0,198.69
UM_HornedSeer,dense,84.0,202.67
UM_HornedSeer,dense,85.0,206.72
UM_HornedSeer,dense,86.0,210.86
UM_HornedSeer,dense,87.0,215.07
UM_HornedSeer,dense,88.0,219.37
UM_HornedSeer,dense,89.0,223.76
UM_HornedSeer,dense,90.0,228.24
UM_HornedSeer,dense,91.0,232.8
UM_HornedSeer,dense,92.0,237.46
UM_HornedSeer,dense,93.0,242.21
UM_HornedSeer,dense,94.0,247.05
UM_HornedSeer,dense,95.0,251.99
UM_HornedSeer,dense,96.0,257.03
UM_HornedSeer,dense,97.0,262.17
UM_HornedSeer,dense,98.0,267.42
UM_HornedSeer,dense,99.0,272.76
UM_HornedSeer,dense,100.0,278.22
UM_HornedSeer,dense,101.0,283.78
UM_HornedSeer,dense,102.0,289.46
UM_HornedSeer,dense,103.0,295.25
UM_HornedSeer,dense,104.0,301.15
UM_HornedSeer,dense,105.0,307.18
UM_HornedSeer,dense,106.0,313.32
UM_HornedSeer,dense,107.0,319.59
UM_HornedSeer,dense,108.0,325.98
UM_HornedSeer,dense,109.0,332.5
UM_HornedSeer,dense,110.0,339.15
UM_HornedSeer,dense,111.0,345.93
UM_HornedSeer,dense,112.0,352.85
UM_HornedSeer,dense,113.0,359.91
UM_HornedSeer,dense,114.0,367.11
UM_HornedSeer,dense,115.0,374.45
UM_HornedSeer,dense,116.0,381.94
UM_HornedSeer,dense,117.0,389.57
UM_HornedSeer,dense,118.0,397.37
UM_HornedSeer,dense,119.0,405.31
UM_HornedSeer,dense,120.0,413.42
UM_HornedSeer,dense,121.0,421.69
UM_HornedSeer,dense,122.0,430.12
UM_HornedSeer,dense,123.0,438.72
UM_HornedSeer,dense,124.0,447.5
UM_HornedSeer,dense,125.0,456.45
UM_HornedSeer,dense,126.0,465.58
UM_HornedSeer,dense,127.0,474.89
UM_HornedSeer,dense,128.0,484.39
UM_HornedSeer,dense,129.0,494.08
UM_HornedSeer,dense,130.0,503.96
UM_HornedSeer,dense,131.0,514.04
UM_HornedSeer,dense,132.0,524.32
UM_HornedSeer,dense,133.0,534.8
UM_HornedSeer,dense,134.0,545.5
UM_HornedSeer,dense,135.0,556.41
UM_HornedSeer,dense,136.0,567.54
UM_HornedSeer,dense,137.0,578.89
UM_HornedSeer,dense,138.0,590.47
UM_HornedSeer,dense,139.0,602.27
UM_HornedSeer,dense,140.0,614.32
UM_HornedSeer,dense,141.0,626.61
UM_HornedSeer,dense,142.0,639.14
UM_HornedSeer,dense,143.0,651.92
UM_HornedSeer,dense,144.0,664.96
UM_HornedSeer,dense,145.0,678.26
UM_HornedSeer,dense,146.0,691.82
UM_HornedSeer,dense,147.0,705.66
UM_HornedSeer,dense,148.0,719.77
UM_HornedSeer,dense,149.0,734.17
UM_HornedSeer,dense,150.0,748.85
UM_HornedSeer,dense,151.0,763.83
UM_Outrunner,dense,1.0,1.0
UM_Outrunner,dense,2.0,1.31
UM_Outrunner,dense,3.0,1.85
UM_Outrunner,dense,4.0,2.6
UM_Outrunner,dense,5.0,3.67
UM_Outrunner,dense,6.0,4.05
UM_Outrunner,dense,7.0,4.66
UM_Outrunner,dense,8.0,6.11
UM_Outrunner,dense,9.0,8.0
UM_Outrunner,dense,10.0,10.49
UM_Outrunner,dense,11.0,11.23
UM_Outrunner,dense,12.0,11.96
UM_Outrunner,dense,13.0,14.47
UM_Outrunner,dense,14.0,17.51
UM_Outrunner,dense,15.0,21.18
UM_Outrunner,dense,16.0,21.92
UM_Outrunner,dense,17.0,22.98
UM_Outrunner,dense,18.0,26.77
UM_Outrunner,dense,19.0,31.19
UM_Outrunner,dense,20.0,36.34
UM_Outrunner,dense,21.0,37.37
UM_Outrunner,dense,22.0,39.61
UM_Outrunner,dense,23.0,41.99
UM_Outrunner,dense,24.0,44.51
UM_Outrunner,dense,25.0,47.18
UM_Outrunner,dense,26.0,50.01
UM_Outrunner,dense,27.0,53.01
UM_Outrunner,dense,28.0,56.19
UM_Outrunner,dense,29.0,59.56
UM_Outrunner,dense,30.0,63.13
UM_Outrunner,dense,31.0,66.92
UM_Outrunner,dense,32.0,68.93
UM_Outrunner,dense,33.0,71.0
UM_Outrunner,dense,34.0,73.12
UM_Outrunner,dense,35.0,75.32
UM_Outrunner,dense,36.0,77.58
UM_Outrunner,dense,37.0,79.91
UM_Outrunner,dense,38.0,81.5
UM_Outrunner,dense,39.0,83.13
UM_Outrunner,dense,40.0,84.8
UM_Outrunner,dense,41.0,86.49
UM_Outrunner,dense,42.0,88.22
UM_Outrunner,dense,43.0,89.99
UM_Outrunner,dense,44.0,91.79
UM_Outrunner,dense,45.0,93.62
UM_Outrunner,dense,46.0,95.49
UM_Outrunner,dense,47.0,97.4
UM_Outrunner,dense,48.0,99.35
UM_Outrunner,dense,49.0,101.34
UM_Outrunner,dense,50.0,103.37
UM_Outrunner,dense,51.0,105.43
UM_Outrunner,dense,52.0,107.54
UM_Outrunner,dense,53.0,109.69
UM_Outrunner,dense,54.0,111.89
UM_Outrunner,dense,55.0,114.12
UM_Outrunner,dense,56.0,116.41
UM_Outrunner,dense,57.0,118.74
UM_Outrunner,dense,58.0,121.11
UM_Outrunner,dense,59.0,123.53
UM_Outrunner,dense,60.0,126.0
UM_Outrunner,dense,61.0,128.52
UM_Outrunner,dense,62.0,131.09
UM_Outrunner,dense,63.0,133.72
UM_Outrunner,dense,64.0,136.39
UM_Outrunner,dense,65.0,139.12
UM_Outrunner,dense,66.0,141.9
UM_Outrunner,dense,67.0,144.74
UM_Outrunner,dense,68.0,147.63
UM_Outrunner,dense,69.0,150.59
UM_Outrunner,dense,70.0,153.6
UM_Outrunner,dense,71.0,156.67
UM_Outrunner,dense,72.0,159.8
UM_Outrunner,dense,73.0,163.0
UM_Outrunner,dense,74.0,166.26
UM_Outrunner,dense,75.0,169.58
UM_Outrunner,dense,76.0,172.98
UM_Outrunner,dense,77.0,176.43
UM_Outrunner,dense,78.0,179.96
UM_Outrunner,dense,79.0,183.56
UM_Outrunner,dense,80.0,187.23
UM_Outrunner,dense,81.0,190.98
UM_Outrunner,dense,82.0,194.8
UM_Outrunner,dense,83.0,198.69
UM_Outrunner,dense,84.0,202.67
UM_Outrunner,dense,85.0,206.72
UM_Outrunner,dense,86.0,210.86
UM_Outrunner,dense,87.0,215.07
UM_Outrunner,dense,88.0,219.37
UM_Outrunner,dense,89.0,223.76
UM_Outrunner,dense,90.0,228.24
UM_Outrunner,dense,91.0,232.8
UM_Outrunner,dense,92.0,237.46
UM_Outrunner,dense,93.0,242.21
UM_Outrunner,dense,94.0,247.05
UM_Outrunner,dense,95.0,251.99
UM_Outrunner,dense,96.0,257.03
UM_Outrunner,dense,97.0,262.17
UM_Outrunner,dense,98.0,267.42
UM_Outrunner,dense,99.0,272.76
UM_Outrunner,dense,100.0,278.22
UM_Outrunner,dense,101.0,283.78
UM_Outrunner,dense,102.0,289.46
UM_Outrunner,dense,103.0,295.25
UM_Outrunner,dense,104.0,301.15
UM_Outrunner,dense,105.0,307.18
UM_Outrunner,dense,106.0,313.32
UM_Outrunner,dense,107.0,319.59
UM_Outrunner,dense,108.0,325.98
UM_Outrunner,dense,109.0,332.5
UM_Outrunner,dense,110.0,339.15
UM_Outrunner,dense,111.0,345.93
UM_Outrunner,dense,112.0,352.85
UM_Outrunner,dense,113.0,359.91
UM_Outrunner,dense,114.0,367.11
UM_Outrunner,dense,115.0,374.45
UM_Outrunner,dense,116.0,381.94
UM_Outrunner,dense,117.0,389.57
UM_Outrunner,dense,118.0,397.37
UM_Outrunner,dense,119.0,405.31
UM_Outrunner,dense,120.0,413.42
UM_Outrunner,dense,121.0,421.69
UM_Outrunner,dense,122.0,430.12
UM_Outrunner,dense,123.0,438.72
UM_Outrunner,dense,124.0,447.5
UM_Outrunner,dense,125.0,456.45
UM_Outrunner,dense,126.0,465.58
UM_Outrunner,dense,127.0,474.89
UM_Outrunner,dense,128.0,484.39
UM_Outrunner,dense,129.0,494.08
UM_Outrunner,dense,130.0,503.96
UM_Outrunner,dense,131.0,514.04
UM_Outrunner,dense,132.0,524.32
UM_Outrunner,dense,133.0,534.8
UM_Outrunner,dense,134.0,545.5
UM_Outrunner,dense,135.0,556.41
UM_Outrunner,dense,136.0,567.54
UM_Outrunner,dense,137.0,578.89
UM_Outrunner,dense,138.0,590.47
UM_Outrunner,dense,139.0,602.27
UM_Outrunner,dense,140.0,614.32
UM_Outrunner,dense,141.0,626.61
UM_Outrunner,dense,142.0,639.14
UM_Outrunner,dense,143.0,651.92
UM_Outrunner,dense,144.0,664.96
UM_Outrunner,dense,145.0,678.26
UM_Outrunner,dense,146.0,691.82
UM_Outrunner,dense,147.0,705.66
UM_Outrunner,dense,148.0,719.77
UM_Outrunner,dense,149.0,734.17
UM_Outrunner,dense,150.0,748.85
UM_Outrunner,dense,151.0,763.83
UM_SlaveCage,dense,1.0,1.0
UM_SlaveCage,dense,2.0,1.31
UM_SlaveCage,dense,3.0,1.85
UM_SlaveCage,dense,4.0,2.6
UM_SlaveCage,dense,5.0,3.67
UM_SlaveCage,dense,6.0,4.05
UM_SlaveCage,dense,7.0,4.66
UM_SlaveCage,dense,8.0,6.11
UM_SlaveCage,dense,9.0,8.0
UM_SlaveCage,dense,10.0,10.49
UM_SlaveCage,dense,11.0,11.23
UM_SlaveCage,dense,12.0,11.96
UM_SlaveCage,dense,13.0,14.47
UM_SlaveCage,dense,14.0,17.51
UM_SlaveCage,dense,15.0,21.18
UM_SlaveCage,dense,16.0,21.92
UM_SlaveCage,dense,17.0,22.98
UM_SlaveCage,dense,18.0,26.77
UM_SlaveCage,dense,19.0,31.19
UM_SlaveCage,dense,20.0,36.34
UM_SlaveCage,dense,21.0,37.37
UM_SlaveCage,dense,22.0,39.61
UM_SlaveCage,dense,23.0,41.99
UM_SlaveCage,dense,24.0,44.51
UM_SlaveCage,dense,25.0,47.18
UM_SlaveCage,dense,26.0,50.01
UM_SlaveCage,dense,27.0,53.01
UM_SlaveCage,dense,28.0,56.19
UM_SlaveCage,dense,29.0,59.56
UM_SlaveCage,dense,30.0,63.13
UM_SlaveCage,dense,31.0,66.92
UM_SlaveCage,dense,32.0,68.93
UM_SlaveCage,dense,33.0,71.0
UM_SlaveCage,dense,34.0,73.12
UM_SlaveCage,dense,35.0,75.32
UM_SlaveCage,dense,36.0,77.58
UM_SlaveCage,dense,37.0,79.91
UM_SlaveCage,dense,38.0,81.5
UM_SlaveCage,dense,39.0,83.13
UM_SlaveCage,dense,40.0,84.8
UM_SlaveCage,dense,41.0,86.49
UM_SlaveCage,dense,42.0,88.22
UM_SlaveCage,dense,43.0,89.99
UM_SlaveCage,dense,44.0,91.79
UM_SlaveCage,dense,45.0,93.62
UM_SlaveCage,dense,46.0,95.49
UM_SlaveCage,dense,47.0,97.4
UM_SlaveCage,dense,48.0,99.35
UM_SlaveCage,dense,49.0,101.34
UM_SlaveCage,dense,50.0,103.37
UM_SlaveCage,dense,51.0,105.43
UM_SlaveCage,dense,52.0,107.54
UM_SlaveCage,dense,53.0,109.69
UM_SlaveCage,dense,54.0,111.89
UM_SlaveCage,dense,55.0,114.12
UM_SlaveCage,dense,56.0,116.41
UM_SlaveCage,dense,57.0,118.74
UM_SlaveCage,dense,58.0,121.11
UM_SlaveCage,dense,59.0,123.53
UM_SlaveCage,dense,60.0,126.0
UM_SlaveCage,dense,61.0,128.52
UM_SlaveCage,dense,62.0,131.09
UM_SlaveCage,dense,63.0,133.72
UM_SlaveCage,dense,64.0,136.39
UM_SlaveCage,dense,65.0,139.12
UM_SlaveCage,dense,66.0,141.9
UM_SlaveCage,dense,67.0,144.74
UM_SlaveCage,dense,68.0,147.63
UM_SlaveCage,dense,69.0,150.59
UM_SlaveCage,dense,70.0,153.6
UM_SlaveCage,dense,71.0,156.67
UM_SlaveCage,dense,72.0,159.8
UM_SlaveCage,dense,73.0,163.0
UM_SlaveCage,dense,74.0,166.26
UM_SlaveCage,dense,75.0,169.58
UM_SlaveCage,dense,76.0,172.98
UM_SlaveCage,dense,77.0,176.43
UM_SlaveCage,dense,78.0,179.96
UM_SlaveCage,dense,79.0,183.56
UM_SlaveCage,dense,80.0,187.23
UM_SlaveCage,dense,81.0,190.98
UM_SlaveCage,dense,82.0,194.8
UM_SlaveCage,dense,83.0,198.69
UM_SlaveCage,dense,84.0,202.67
UM_SlaveCage,dense,85.0,206.72
UM_SlaveCage,dense,86.0,210.86
UM_SlaveCage,dense,87.0,215.07
UM_SlaveCage,dense,88.0,219.37
UM_SlaveCage,dense,89.0,223.76
UM_SlaveCage,dense,90.0,228.24
UM_SlaveCage,dense,91.0,232.8
UM_SlaveCage,dense,92.0,237.46
UM_SlaveCage,dense,93.0,242.21
UM_SlaveCage,dense,94.0,247.05
UM_SlaveCage,dense,95.0,251.99
UM_SlaveCage,dense,96.0,257.03
UM_SlaveCage,dense,97.0,262.17
UM_SlaveCage,dense,98.0,267.42
UM_SlaveCage,dense,99.0,272.76
UM_SlaveCage,dense,100.0,278.22
UM_SlaveCage,dense,101.0,283.78
UM_SlaveCage,dense,102.0,289.46
UM_SlaveCage,dense,103.0,295.25
UM_SlaveCage,dense,104.0,301.15
UM_SlaveCage,dense,105.0,307.18
UM_SlaveCage,dense,106.0,313.32
UM_SlaveCage,dense,107.0,319.59
UM_SlaveCage,dense,108.0,325.98
UM_SlaveCage,dense,109.0,332.5
UM_SlaveCage,dense,110.0,339.15
UM_SlaveCage,dense,111.0,345.93
UM_SlaveCage,dense,112.0,352.85
UM_SlaveCage,dense,113.0,359.91
UM_SlaveCage,dense,114.0,367.11
UM_SlaveCage,dense,115.0,374.45
UM_SlaveCage,dense,116.0,381.94
UM_SlaveCage,dense,117.0,389.57
UM_SlaveCage,dense,118.0,397.37
UM_SlaveCage,dense,119.0,405.31
UM_SlaveCage,dense,120.0,413.42
UM_SlaveCage,dense,121.0,421.69
UM_SlaveCage,dense,122.0,430.12
UM_SlaveCage,dense,123.0,438.72
UM_SlaveCage,dense,124.0,447.5
UM_SlaveCage,dense,125.0,456.45
UM_SlaveCage,dense,126.0,465.58
UM_SlaveCage,dense,127.0,474.89
UM_SlaveCage,dense,128.0,484.39
UM_SlaveCage,dense,129.0,494.08
UM_SlaveCage,dense,130.0,503.96
UM_SlaveCage,dense,131.0,514.04
UM_SlaveCage,dense,132.0,524.32
UM_SlaveCage,dense,133.0,534.8
UM_SlaveCage,dense,134.0,545.5
UM_SlaveCage,dense,135.0,556.41
UM_SlaveCage,dense,136.0,567.54
UM_SlaveCage,dense,137.0,578.89
UM_SlaveCage,dense,138.0,590.47
UM_SlaveCage,dense,139.0,602.27
UM_SlaveCage,dense,140.0,614.32
UM_SlaveCage,dense,141.0,626.61
UM_SlaveCage,dense,142.0,639.14
UM_SlaveCage,dense,143.0,651.92
UM_SlaveCage,dense,144.0,664.96
UM_SlaveCage,dense,145.0,678.26
UM_SlaveCage,dense,146.0,691.82
UM_SlaveCage,dense,147.0,705.66
UM_SlaveCage,dense,148.0,719.77
UM_SlaveCage,dense,149.0,734.17
UM_SlaveCage,dense,150.0,748.85
UM_SlaveCage,dense,151.0,763.83
UM_UrrakSlaver,dense,1.0,1.0
UM_UrrakSlaver,dense,2.0,1.31
UM_UrrakSlaver,dense,3.0,1.85
UM_UrrakSlaver,dense,4.0,2.6
UM_UrrakSlaver,dense,5.0,3.67
UM_UrrakSlaver,dense,6.0,4.05
UM_UrrakSlaver,dense,7.0,4.66
UM_UrrakSlaver,dense,8.0,6.11
UM_UrrakSlaver,dense,9.0,8.0
UM_UrrakSlaver,dense,10.0,10.49
UM_UrrakSlaver,dense,11.0,11.23
UM_UrrakSlaver,dense,12.0,11.96
UM_UrrakSlaver,dense,13.0,14.47
UM_UrrakSlaver,dense,14.0,17.51
UM_UrrakSlaver,dense,15.0,21.18
UM_UrrakSlaver,dense,16.0,21.92
UM_UrrakSlaver,dense,17.0,22.98
UM_UrrakSlaver,dense,18.0,26.77
UM_UrrakSlaver,dense,19.0,31.19
UM_UrrakSlaver,dense,20.0,36.34
UM_UrrakSlaver,dense,21.0,37.37
UM_UrrakSlaver,dense,22.0,39.61
UM_UrrakSlaver,dense,23.0,41.99
UM_UrrakSlaver,dense,24.0,44.51
UM_UrrakSlaver,dense,25.0,47.18
UM_UrrakSlaver,dense,26.0,50.01
UM_UrrakSlaver,dense,27.0,53.01
UM_UrrakSlaver,dense,28.0,56.19
UM_UrrakSlaver,dense,29.0,59.56
UM_UrrakSlaver,dense,30.0,63.13
UM_UrrakSlaver,dense,31.0,66.92
UM_UrrakSlaver,dense,32.0,68.93
UM_UrrakSlaver,dense,33.0,71.0
UM_UrrakSlaver,dense,34.0,73.12
UM_UrrakSlaver,dense,35.0,75.32
UM_UrrakSlaver,dense,36.0,77.58
UM_UrrakSlaver,dense,37.0,79.91
UM_UrrakSlaver,dense,38.0,81.5
UM_UrrakSlaver,dense,39.0,83.13
UM_UrrakSlaver,dense,40.0,84.8
UM_UrrakSlaver,dense,41.0,86.49
UM_UrrakSlaver,dense,42.0,88.22
UM_UrrakSlaver,dense,43.0,89.99
UM_UrrakSlaver,dense,44.0,91.79
UM_UrrakSlaver,dense,45.0,93.62
UM_UrrakSlaver,dense,46.0,95.49
UM_UrrakSlaver,dense,47.0,97.4
UM_UrrakSlaver,dense,48.0,99.35
UM_UrrakSlaver,dense,49.0,101.34
UM_UrrakSlaver,dense,50.0,103.37
UM_UrrakSlaver,dense,51.0,105.43
UM_UrrakSlaver,dense,52.0,107.54
UM_UrrakSlaver,dense,53.0,109.69
UM_UrrakSlaver,dense,54.0,111.89
UM_UrrakSlaver,dense,55.0,114.12
UM_UrrakSlaver,dense,56.0,116.41
UM_UrrakSlaver,dense,57.0,118.74
UM_UrrakSlaver,dense,58.0,121.11
UM_UrrakSlaver,dense,59.0,123.53
UM_UrrakSlaver,dense,60.0,126.0
UM_UrrakSlaver,dense,61.0,128.52
UM_UrrakSlaver,dense,62.0,131.09
UM_UrrakSlaver,dense,63.0,133.72
UM_UrrakSlaver,dense,64.0,136.39
UM_UrrakSlaver,dense,65.0,139.12
UM_UrrakSlaver,dense,66.0,141.9
UM_UrrakSlaver,dense,67.0,144.74
