id,applied_status_ordinal,tag,meaning
GE_VV_BossFrostTroll_Kaldurson_Fire,0,CustomGrantedTags.VV.BossFrostTroll.Kaldurson.FireSonAlive,
GE_VV_BossFrostTroll_Kaldurson_Ice,0,CustomGrantedTags.VV.BossFrostTroll.Kaldurson.IceSonAlive,
GE_VV_BossKaldursonFire_BossBuff,0,CustomGrantedTags.VV.BossFrostTroll.Kaldurson.FireSonAlive,
GE_VV_BossKaldursonIce_BossBuff,0,CustomGrantedTags.VV.BossFrostTroll.Kaldurson.IceSonAlive,
GE_VV_BossVikingMystic_ChanneledAoeDamage_DoLines,0,CustomAssetTags.VV.BossVikingMystic.ChanneledAoeDamage.DoLines,
GE_VV_BossVikingMystic_Phase2Invulnerability,0,Status.DamageImmune,
GE_VV_BossVikingMystic_Phase2Invulnerability,1,CharacterStatus.Unhittable,
GE_VV_BossVikingMystic_RunePuzzle_KillWrongStun,0,CharacterStatus.BlockAllSkills,cannot use abilities
GE_VV_BossVikingMystic_RunePuzzle_KillWrongStun,1,CharacterStatus.IgnoreMoveInput,cannot move
GE_VV_BossVikingMystic_RunePuzzle_KillWrongStun,2,CharacterStatus.IgnoreRotationInput,cannot rotate
GE_VV_BossVikingMystic_RunePuzzle_KillWrongStun,3,CharacterStatus.IgnoreActionInput,cannot act
GE_VV_BossVikingMystic_TeleportAttack_Stun,0,CharacterStatus.IgnoreMoveInput,cannot move
GE_VV_BossVikingMystic_TeleportAttack_Stun,1,CharacterStatus.Immobilized,
GE_VV_BossVikingMystic_TeleportAttack_Stun,2,CustomGrantedTags.RelicPower.Portal.BlockInteraction,
GE_VV_BossVikingMystic_TransferableDebuff_Fear,0,CharacterStatus.BlockAllSkills,cannot use abilities
GE_VV_ChilgarSpike_Hide,0,CharacterStatus.Unselectable,
GE_VV_ChilgarSpike_Hide,1,CharacterStatus.Untargetable,
GE_VV_ChilgarSpike_Hide,2,CharacterStatus.ForceHideOverheadWidget,
GE_VV_ChilgarSpike_Hide,3,CharacterStatus.Invisible,
GE_VV_ChilgarSpike_Hide,4,CharacterStatus.Unhittable,
GE_VV_ColdbrineElementalist_AoeImmobilize_Immobilize,0,CharacterStatus.Immobilized,
GE_Vigor_CastedSingleTargetDamageDoubleHit_Passive,0,AbilityProcced.Vigor.CastedSingleTargetDamageDoubleHit,
GE_Vigor_InstantResourceGain_Buff,0,CustomGrantedTags.Vigor.InstantResourceGainBuff,
GE_Vigor_Passive_Talent_SkillshotAoeProjectile_HealsApplyAbsorb_Absorb,0,CustomGrantedTags.Vigor.Absorb,
GE_Vigor_SingleTargetAbsorb_Absorb,0,CustomGrantedTags.Vigor.Absorb,
GE_Vigor_SingleTargetDot_Dot,0,CustomGrantedTags.Vigor.SingleTargetDot,
GE_Vigor_SingleTargetEchoProccer_Buff,0,CharacterStatus.Vigor.SingleTargetChargedHot,
GE_Vigor_SingleTargetProjectileStun_Stun,0,CharacterStatus.IgnoreActionInput,cannot act
GE_Vigor_SingleTargetProjectileStun_Stun,1,CharacterStatus.IgnoreMoveInput,cannot move
GE_Vigor_SingleTargetProjectileStun_Stun,2,CharacterStatus.Immobilized,
GE_Vigor_SingleTargetProjectileStun_Stun,3,CharacterStatus.IgnoreRotationInput,cannot rotate
GE_Vigor_SingleTargetProjectileStun_Stun,4,CharacterStatus.BlockAllSkills,cannot use abilities
GE_Vigor_SkillshotAoeProjectile_ActiveProjectileProc,0,CustomGrantedTags.Vigor.SkillshotAoeProjectile.ProjectileIsActive,
GE_Vigor_Talent_CastedSingleTargetDamage_GlobalCooldown,0,Cooldown.Global,
GE_Vigor_Talent_CastedSingleTargetDamage_ReducedCastTime,0,CharacterStatus.Vigor.Buff.CastedSingleTargetDamage.TalentCastTimeReductionBuff,
GE_Vigor_Talent_CastedSingleTargetHeal_CheaperInstantCast_Proc,0,CustomGrantedTags.Vigor.Talent.CastedSingleTargetHeal.CheaperInstantCast.Proc,
GE_Vigor_Talent_CastedSingleTargetHeal_ReducedCastTime,0,Talents.Vigor.CastedSingleTargetHeal.ReducedCastTime,
GE_Vigor_Talent_InstantAoeHeal_ReducedCost,0,Talents.Vigor.InstantAoeHeal.ReducedCost,
GE_Vigor_Talent_InstantFrontalConeDamageHeal_DotProc_Proc,0,CustomGrantedTags.Vigor.Talent.InstantFrontalConeDamageHeal.DotProc,
GE_Vigor_Talent_InstantFrontalConeDamageHeal_IncreasedHeal,0,Talents.Vigor.InstantFrontalConeDamageHeal.IncreasedHeal,
GE_Vigor_Talent_InstantFrontalConeDamageHeal_InstantAoeHeal_FreePowerProc_ActualProc,0,CustomGrantedTags.Vigor.InstantFrontalConeDamageHeal.InstantAoeHeal.FreePowerProc.Proc,
GE_Vigor_Talent_InstantFrontalConeDamageHeal_Tier2_BoostProc,0,CharacterStatus.Vigor.InstantFrontalConeDamageHealCooldownBonusProc,
GE_Vigor_Talent_Runes_IncreasedDuration,0,Talents.Vigor.Runes.IncreasedDuration,
GE_Vigor_Talent_SingleTargetDot_IncreasedDamage,0,Talents.Vigor.SingleTargetDot.IncreasedDamage,
GE_Vigor_Talent_SkillshotAoeProjectile_IncreasedCriticalStrikeChance,0,Talents.Vigor.SkillshotAoeProjectile.IncreasedCriticalStrikeChance,
GE_Vigor_Talent_SpiritProcBuff_NextRuneSpenderIncreasedPower_Proc,0,CustomGrantedTags.Vigor.Talent.SpiritProcBuff.NextRuneSpenderIncreasedPower,
GE_Warmaster_AoeIncite_InciteTarget,0,CharacterStatus.Incited,
GE_Warmaster_DefenceBuff_Buff,0,CharacterStatus.ActiveDefence,
GE_Warmaster_DefenceBuff_TemporaryToughnessLossProtection,0,CustomGrantedTags.Warmaster.NoResourceLossSelfBuffActive,
GE_Warmaster_InstantMeleeCleave_BleedDebuff,0,CustomGrantedTags.Warmaster.Talent.InstantMeleeCleave.Active,
GE_Warmaster_MeleeAoeSlow_Stun,0,CharacterStatus.BlockAllSkills,cannot use abilities
GE_Warmaster_MeleeAoeSlow_Stun,1,CharacterStatus.IgnoreMoveInput,cannot move
GE_Warmaster_MeleeAoeSlow_Stun,2,CharacterStatus.IgnoreRotationInput,cannot rotate
GE_Warmaster_MeleeAoeSlow_Stun,3,CharacterStatus.IgnoreActionInput,cannot act
GE_Warmaster_MeleeCleaveBonusProc,0,AbilityProcced.Warmaster.MeleeCleaveBonus,
GE_Warmaster_MeleeCleave_Absorb,0,CustomGrantedTags.Warmaster.MeleeCleave.Absorb,
GE_Warmaster_MeleeCleave_Absorb,1,CustomGrantedTags.Warmaster.NoResourceLossSelfBuffActive,
GE_Warmaster_MeleeCleave_AbsorbBuff_SelfBuff,0,CustomGrantedTags.Warmaster.MeleeCleave.AbsorbBuff,
GE_Warmaster_MeleeInterrupt_Lockout,0,Status.Silenced,
GE_Warmaster_MeleeInterrupt_Lockout,1,CharacterStatus.Silenced,cannot cast
GE_Warmaster_MoveToTargetStun_Stun,0,CharacterStatus.IgnoreActionInput,cannot act
GE_Warmaster_MoveToTargetStun_Stun,1,CharacterStatus.IgnoreMoveInput,cannot move
GE_Warmaster_MoveToTargetStun_Stun,2,CharacterStatus.BlockAllSkills,cannot use abilities
GE_Warmaster_MoveToTargetStun_Stun,3,CharacterStatus.IgnoreRotationInput,cannot rotate
GE_Warmaster_NoResourceLossSelfBuff_Buff,0,CustomGrantedTags.Warmaster.NoResourceLossSelfBuffActive,
GE_Warmaster_ShieldSelfBuff_Buff,0,CustomGrantedTags.Warmaster.ShieldSelfBuff,
GE_Warmaster_Talent_BlockToIncreasedPower_Proc,0,CustomGrantedTags.Warmaster.Talent.LightMelee.BlockToIncreasedPower.Proc,
GE_Warmaster_Talent_BouncyProjectile_IncreasedCritChance,0,Talents.Warmaster.BouncyProjectile.IncreasedCritChance,
GE_Warmaster_Talent_BouncyProjectile_IncreasedDamageProc,0,CustomGrantedTags.Warmaster.Talent.BouncyProjectile.DamageCooldownReset,
GE_Warmaster_Talent_DefenceBuff_MeleeCleaveIncreasedDamageHeal,0,CustomGrantedTags.Warmaster.Talent.DefenceBuff.MeleeCleaveIncreasedDamageHeal,
GE_Warmaster_Talent_IncreasedMeleeCleaveAndHeavyMeleeDamage,0,Talents.Warmaster.IncreasedMeleeCleaveAndHeavyMeleeDamage,
GE_Warmaster_Talent_MeleeCleave_MeleeAoeSlow_IncreasedDamageStun_Stun,0,CharacterStatus.IgnoreActionInput,cannot act
GE_Warmaster_Talent_MeleeCleave_MeleeAoeSlow_IncreasedDamageStun_Stun,1,CharacterStatus.IgnoreMoveInput,cannot move
GE_Warmaster_Talent_MeleeCleave_MeleeAoeSlow_IncreasedDamageStun_Stun,2,CharacterStatus.BlockAllSkills,cannot use abilities
GE_Warmaster_Talent_MeleeCleave_MeleeAoeSlow_IncreasedDamageStun_Stun,3,CharacterStatus.IgnoreRotationInput,cannot rotate
GE_Warmaster_Talent_MeleeCleave_Tier2_MeleeCleaveDamageIncreaseFreeCastProc,0,CharacterStatus.Warmaster.Talent.MeleeCleave.Tier2.MeleeCleaveDamageIncreaseFreeCastProc,
GE_Warmaster_Talent_MeleeCleave_Tier3b_IncreasedAbilityDamagePerStack_Buff,0,CharacterStatus.Warmaster.Talent.MeleeCleave.Tier3b.IncreasedAbilityDamagePerStack,
GE_Warmaster_Talent_ToughnessBuff_Buff,0,CustomAssetTags.Warmaster.ToughnessBuffTalent.Active,
GE_Weapon_FrontalAOEConeRepeatingStunDamage_Stun,0,CharacterStatus.IgnoreActionInput,cannot act
GE_Weapon_FrontalAOEConeRepeatingStunDamage_Stun,1,CharacterStatus.IgnoreMoveInput,cannot move
GE_Weapon_FrontalAOEConeRepeatingStunDamage_Stun,2,CharacterStatus.BlockAllSkills,cannot use abilities
GE_Weapon_FrontalAOEConeRepeatingStunDamage_Stun,3,CharacterStatus.IgnoreRotationInput,cannot rotate
GE_Weapon_StunDotAoeDamageSlow_Stun,0,CharacterStatus.IgnoreActionInput,cannot act
GE_Weapon_StunDotAoeDamageSlow_Stun,1,CharacterStatus.IgnoreMoveInput,cannot move
GE_Weapon_StunDotAoeDamageSlow_Stun,2,CharacterStatus.Immobilized,
GE_Weapon_StunDotAoeDamageSlow_Stun,3,CharacterStatus.IgnoreRotationInput,cannot rotate
GE_Weapon_StunDotAoeDamageSlow_Stun,4,CharacterStatus.BlockAllSkills,cannot use abilities
