id,constants_ordinal,name,curve_ref,value_known,value_curve_ref,value_default,value_unresolved_reason
GA_Sune_DroppedPulseAoe,10,TargetCountThresholdRef,Sune.DroppedPulseAoe.DamageScalingTargetCountThreshold,12.0,,,
GA_Sune_InstantCleaveMelee,0,CleaveRadiusRef,Sune.InstantCleaveMelee.CleaveRadius,500.0,,,
GA_Sune_InstantCleaveMelee,1,CooldownDuration,Sune.InstantCleaveMelee.Cooldown,6.0,,,
GA_Sune_InstantCleaveMelee,2,MaxRangeRef,Sune.MeleeMaxRange,500.0,,,
GA_Sune_InstantCleaveMelee,3,ResourceProcChanceRef,Sune.InstantCleaveMelee.ResourceProcChance,0.15,,,
GA_Sune_InstantCleaveMelee,4,Talent_DroppedPulseAoeDurationExtension_TimeRef,Sune.InstantCleaveMelee.Talent.DroppedPulseAoeDurationExtension.AdditionalDuration,1.5,,,
GA_Sune_InstantCleaveMelee,5,Target Count Threshold Ref,Sune.InstantCleaveMelee.DamageScalingTargetCountThreshold,8.0,,,
GA_Sune_InstantCleaveMelee,6,Visual Hit Delay,Sune.InstantCleaveMelee.HitVisualDelay,0.25,,,
GA_Sune_InstantConeStunAndPull,0,ConeAngleRef,Sune.InstantConeStunAndPull.ConeAngle,90.0,,,
GA_Sune_InstantConeStunAndPull,1,ConeHeightRef,Sune.InstantConeStunAndPull.AoeHeight,800.0,,,
GA_Sune_InstantConeStunAndPull,2,CooldownDuration,Sune.InstantConeStunAndPull.Cooldown,60.0,,,
GA_Sune_InstantConeStunAndPull,3,MeleeConeRangeRef,Sune.MeleeMaxRange,500.0,,,
GA_Sune_InstantConeStunAndPull,4,PullConeRangeRef,Sune.InstantConeStunAndPull.ChargedUpConeRange,2000.0,,,
GA_Sune_InstantConeStunAndPull,5,Target Count Threshold Ref,Sune.InstantConeStunAndPull.DamageScalingTargetCountThreshold,8.0,,,
GA_Sune_InstantConeStunAndPull,6,Visual Hit Delay,Sune.InstantConeStunAndPull.VisualDelay,0.13,,,
GA_Sune_InstantSingleTargetHealOrDamage,0,AoeDamageMaxRangeRef,Sune.BuffedTargetedCastedHealOrDamage.AoeDamage.MaxRange,1000.0,,,
GA_Sune_InstantSingleTargetHealOrDamage,1,AoeDamageTargetCountThresholdRef,Sune.BuffedTargetedCastedHealOrDamage.AoeDamage.DamageScalingTargetCountThreshold,3.0,,,
GA_Sune_InstantSingleTargetHealOrDamage,2,AoeHealMaxRangeRef,Sune.BuffedTargetedCastedHealOrDamage.AoeHeal.MaxRange,3000.0,,,
GA_Sune_InstantSingleTargetHealOrDamage,3,AoeMainTargetScalerRef,Sune.BuffedTargetedCastedHealOrDamage.ProcConsumed.MainTargetScaler,1.5,,,
GA_Sune_InstantSingleTargetHealOrDamage,4,ManaGainRef,Sune.BuffedTargetedCastedHealOrDamage.ProcConsumed.MaxManaFractionGain,0.12,,,
GA_Sune_InstantSingleTargetHealOrDamage,5,Max Range,Sune.InstantSingleTargetHealOrDamage.MaxRange,3000.0,,,
GA_Sune_InstantSingleTargetHealOrDamage,6,ResourceCostRef,Sune.InstantSingleTargetHealOrDamage.ResourceCost,1.0,,,
GA_Sune_InstantSingleTargetHealOrDamage,7,SelfTargetHealScalerRef,Sune.InstantSingleTargetHealOrDamage.SelfTargetHealScaler,1.2,,,
GA_Sune_InstantSingleTargetHealOrDamage,8,Talent_BuffedTargetedCastedHealOrDamage_ActiveCooldownReduction_Reduction,Sune.BuffedTargetedCastedHealOrDamage.Talent.ActiveCooldownReduction.CooldownReduction,3.0,,,
GA_Sune_InstantSingleTargetHealOrDamage,9,Talent_DotHot_DurationRef,Sune.InstantSingleTargetHealOrDamage.Talent.DotHot.Duration,12.0,,,
GA_Sune_InstantSingleTargetHealOrDamage,10,Talent_DotHot_PeriodRef,Sune.InstantSingleTargetHealOrDamage.Talent.DotHot.Period,1.5,,,
GA_Sune_InstantSingleTargetHealOrDamage,11,Talent_DotHot_ValueScalerRef,Sune.InstantSingleTargetHealOrDamage.Talent.DotHot.DirectValueToPeriodicValueScaler,0.3,,,
GA_Sune_InstantSingleTargetHealOrDamage,12,Talent_DroppedPulseAoeImprovesHeal_Scaler,Sune.DroppedPulseAoe.Talent.DroppedPulseAoeImprovesHeal.Scaler,1.2,,,
GA_Sune_InstantSingleTargetHealOrDamage,13,VisualDelayRef,Sune.InstantSingleTargetHealOrDamage.VisualDelay,0.2,,,
GA_Sune_MeleeAutoAttack,0,MaxRangeRef,Sune.MeleeMaxRange,500.0,,,
GA_Sune_MeleeAutoAttack,1,VisualDelayRef,Sune.MeleeAutoAttack.HitVisualDelay,0.5,,,
GA_Sune_SelfImmunityAndAoeHeal,0,FirstBuffDurationRef,Sune.SelfImmunityAndAoeHeal.SelfBuff.Immunity.Duration,3.0,,,
GA_Sune_SelfImmunityAndAoeHeal,1,SecondBuffDurationRef,Sune.SelfImmunityAndAoeHeal.SelfBuff.DamageReduction.Duration,5.0,,,
GA_Sune_SelfImmunityAndAoeHeal,2,VisualDelayRef,Sune.SelfImmunityAndAoeHeal.SelfBuff.VisualDelay,0.4,,,
GA_Sune_SingleTargetAbsorb,0,AbsorbConsumptionScalerRef,Sune.SingleTargetAbsorb.IncomingDamageMultiplier,0.5,,,
GA_Sune_SingleTargetAbsorb,1,AbsorbStrengthCoefficient,Sune.SingleTargetAbsorb.AbsorbStrengthCoefficient,22.998,,,
GA_Sune_SingleTargetAbsorb,2,CooldownDuration,Sune.SingleTargetAbsorb.Cooldown,15.0,,,
GA_Sune_SingleTargetAbsorb,3,MaxRangeRef,Sune.SingleTargetAbsorb.MaxRange,3000.0,,,
GA_Sune_SingleTargetAbsorb,4,Talent_AoeDamage_CritToDamageOnCommit Ref,Sune.SingleTargetAbsorb.Talent.SecondaryStatBoosts.CritChance.CritChanceToDamageOnCommit,1.0,,,
GA_Sune_SingleTargetAbsorb,5,Talent_AoeDamage_TargetCountThreshold Ref,Sune.SingleTargetAbsorb.Talent.SecondaryStatBoosts.CritChance.CritChanceToDamageOnCommit.TargetCountThreshold,1.0,,,
GA_Sune_SingleTargetAbsorb,6,Talent_DamageReduction_ConsumptionScalerRef,Sune.SingleTargetAbsorb.Talent.DamageReduction.IncomingDamageMultiplier,0.3,,,
GA_Sune_SingleTargetAbsorb,7,Talent_ParryBoost_ValuePerStack,Sune.SingleTargetAbsorb.Talent.ParryBoost.ExtraAbsorbPerStack,0.01,,,
GA_Sune_SingleTargetAbsorb,8,VisualDelayRef,Sune.SingleTargetAbsorb.VisualDelay,0.2,,,
GA_Sune_SingleTargetDamageTransfer,0,CooldownDuration,Sune.SingleTargetDamageTransfer.Cooldown,60.0,,,
GA_Sune_SingleTargetDamageTransfer,1,MaxRangeRef,Sune.SingleTargetDamageTransfer.MaxRange,3000.0,,,
GA_Sune_SingleTargetDamageTransfer,2,VisualDelayRef,Sune.SingleTargetDamageTransfer.VisualDelay,0.2,,,
GA_Sune_SingleTargetFillerMelee,0,CleaveDamageScaleRef,Sune.SingleTargetFillerMelee.Cleave.DamageScaler,0.15,,,
GA_Sune_SingleTargetFillerMelee,1,CleaveRadiusRef,Sune.SingleTargetFillerMelee.Cleave.Radius,700.0,,,
GA_Sune_SingleTargetFillerMelee,2,CleaveTargetCountThresholdRef,Sune.SingleTargetFillerMelee.Cleave.TargetCountThreshold,3.0,,,
GA_Sune_SingleTargetFillerMelee,3,Max Range,Sune.MeleeMaxRange,500.0,,,
GA_Sune_SingleTargetFillerMelee,4,ResourceProcChanceRef,Sune.SingleTargetFillerMelee.ResourceProcChance,0.15,,,
GA_Sune_SingleTargetFillerMelee,5,Talent_AoeProcBuff_MaxRange,Sune.SingleTargetFillerMelee.Talent.AoeProcBuff.Aoe.MaxRange,700.0,,,
GA_Sune_SingleTargetFillerMelee,6,Talent_AoeProcBuff_StackCost,Sune.SingleTargetFillerMelee.Talent.AoeProcBuff.Aoe.StackCost,1.0,,,
GA_Sune_SingleTargetFillerMelee,7,Talent_AoeProcBuff_TargetScaling,Sune.SingleTargetFillerMelee.Talent.AoeProcBuff.Aoe.DamageScalingTargetCountThreshold,8.0,,,
GA_Sune_SingleTargetFillerMelee,8,Talent_AoeProcBuff_VisualDelay,Sune.SingleTargetFillerMelee.Talent.AoeProcBuff.Aoe.VisualDelay,0.5,,,
GA_Sune_SingleTargetFillerMelee,9,Talent_ExtraDebuffFromCrit_ExtraStacksRef,Sune.SingleTargetFillerMelee.Talent.ExtraDebuffFromCrit.ExtraDebuffStack,1.0,,,
GA_Sune_SingleTargetFillerMelee,10,VisualDelayRef,Sune.SingleTargetFillerMelee.HitVisualDelay,0.15,,,
GA_Sune_SingleTargetInterrupt,0,CooldownDuration,Sune.SingleTargetInterrupt.Cooldown,12.0,,,
GA_Sune_SingleTargetInterrupt,1,Max Range Ref,Sune.SingleTargetInterrupt.MaxRange,500.0,,,
GA_Sune_SingleTargetInterrupt,2,VisualDelayRef,Sune.SingleTargetInterrupt.VisualDelay,0.2,,,
GA_Sune_SingleTargetTaunt,0,CooldownDuration,Sune.SingleTargetTaunt.Cooldown,8.0,,,
GA_Sune_SingleTargetTaunt,1,MaxRangeRef,Sune.SingleTargetTaunt.MaxRange,4000.0,,,
GA_Sune_SingleTargetTaunt,2,VisualDelayRef,Sune.SingleTargetTaunt.VisualDelay,0.25,,,
GA_Sune_TargetedCastedHealOrDamage,0,AoeDamageMaxRangeRef,Sune.BuffedTargetedCastedHealOrDamage.AoeDamage.MaxRange,1000.0,,,
GA_Sune_TargetedCastedHealOrDamage,1,AoeDamageTargetCountThresholdRef,Sune.BuffedTargetedCastedHealOrDamage.AoeDamage.DamageScalingTargetCountThreshold,3.0,,,
GA_Sune_TargetedCastedHealOrDamage,2,AoeHealMaxRangeRef,Sune.BuffedTargetedCastedHealOrDamage.AoeHeal.MaxRange,3000.0,,,
GA_Sune_TargetedCastedHealOrDamage,3,AoeVerticalExtentRef,Sune.BuffedTargetedCastedHealOrDamage.Aoe.VerticalRange,,Sune.BuffedTargetedCastedHealOrDamage.Aoe.VerticalRange,1.0,
GA_Sune_TargetedCastedHealOrDamage,4,CastTimeReductionPerResource,Sune.TargetedCastedHealOrDamage.CastTimeReductionPerResource,0.5,,,
GA_Sune_TargetedCastedHealOrDamage,5,CastingDuration,Sune.TargetedCastedHealOrDamage.CastingDuration,2.0,,,
GA_Sune_TargetedCastedHealOrDamage,6,Max Range,Sune.TargetedCastedHealOrDamage.MaxRange,3000.0,,,
GA_Sune_TargetedLeapAoe,0,AoeRadiusRef,Sune.TargetedLeapAoe.Aoe.Radius,700.0,,,
GA_Sune_TargetedLeapAoe,1,CooldownDuration,Sune.TargetedLeapAoe.Cooldown,60.0,,,
GA_Sune_TargetedLeapAoe,2,LeapDurationRef,Sune.TargetedLeapAoe.LeapDuration,0.15,,,
GA_Sune_TargetedLeapAoe,3,MaxAoeHeightRef,Sune.TargetedLeapAoe.Aoe.Height,300.0,,,
GA_Sune_TargetedLeapAoe,4,MaxNumChargesRef,Sune.TargetedLeapAoe.NumCharges,2.0,,,
GA_Sune_TargetedLeapAoe,5,MaxRangeDownRef,Sune.TargetedLeapAoe.MaxRangeDown,5000.0,,,
GA_Sune_TargetedLeapAoe,6,MaxRangeHorizontalRef,Sune.TargetedLeapAoe.MaxRangeHorizontal,3000.0,,,
GA_Sune_TargetedLeapAoe,7,MaxRangeUpRef,Sune.TargetedLeapAoe.MaxRangeUp,1000.0,,,
GA_Sune_TargetedLeapAoe,8,Talent_TargetedLeapAoeReplacesPulseAoe_DurationRef,Sune.DroppedPulseAoe.Talent.TargetedLeapAoeReplacesPulseAoe.DurationExtension,6.0,,,
GA_Sune_TargetedLeapAoe,9,TargetCountThresholdRef,Sune.TargetedLeapAoe.Aoe.DamageScalingTargetCountThreshold,8.0,,,
GA_Vigor_DamageReductionAndImmunityBuff_C,0,Modifier,Perk.IncreasedDurationOrReducedCooldown.Vigor.ReducedCooldownInSeconds,6.0,,,
GA_Vigor_SingleAllyDispel_C,0,Modifier,Perk.IncreasedDurationOrReducedCooldown.Vigor.Dispel.ReducedCooldownInSeconds,1.0,,,
GA_Warmaster_AoeIncite,0,AoeRadiusRef,Warmaster.AoeIncite.AoeRadius,1500.0,,,
GA_Warmaster_AoeIncite,1,CooldownDuration,Warmaster.AoeIncite.Cooldown,150.0,,,
GA_Warmaster_AoeIncite,2,Modifier,Warmaster.AoeIncite.Talent.ReducedCooldown,0.8,,,
GA_Warmaster_AoeIncite,3,VisualDelayRef,Warmaster.AoeIncite.VisualDelay,0.22,,,
GA_Warmaster_BouncyProjectile_C,0,BounceSearchMaxRadiusRef,Warmaster.BouncyProjectile.BounceSearchMaxDistance,650.0,,,
GA_Warmaster_BouncyProjectile_C,1,BounceSearchMinRadiusRef,Warmaster.BouncyProjectile.BounceSearchMinDistance,0.0,,,
GA_Warmaster_BouncyProjectile_C,2,CooldownDuration,Warmaster.BouncyProjectile.Cooldown,21.0,,,
GA_Warmaster_BouncyProjectile_C,3,Max Range,Warmaster.BouncyProjectile.MaxRange,3000.0,,,
GA_Warmaster_BouncyProjectile_C,4,NumBouncesRef,Warmaster.BouncyProjectile.MaxNumBounces,5.0,,,
GA_Warmaster_BouncyProjectile_C,5,Talent_SpiritPointGain_NumPointsRef,Warmaster.BouncyProjectile.Talent.SpiritPointGain.NumPoints,2.0,,,
GA_Warmaster_DefenceBuff_C,0,CooldownDuration,Warmaster.DefenceBuff.Cooldown,30.0,,,
GA_Warmaster_DefenceBuff_C,1,Modifier,Perk.IncreasedDurationOrReducedCooldown.ReducedCooldownInSeconds,3.0,,,
GA_Warmaster_DefenceBuff_C,2,NumChargesRef,Warmaster.DefenceBuff.NumCharges,2.0,,,
GA_Warmaster_DefenceBuff_C,3,Talent IncreasedBlockChance,Warmaster.DefenceBuff.Talent.IncreasedBlockChance.AdditionalBlockChance,0.05,,,
GA_Warmaster_HeavyMelee_C,0,CleaveRadiusRef,Warmaster.SelfOffensiveSuperBuff.CleaveRadius,300.0,,,
GA_Warmaster_HeavyMelee_C,1,CooldownDuration,Warmaster.HeavyMelee.Cooldown,6.0,,,
GA_Warmaster_HeavyMelee_C,2,ExtraResourceGainAmountRef,Warmaster.SelfOffensiveSuperBuff.ExtraGeneratedComboPointHeavyMelee,1.0,,,
GA_Warmaster_HeavyMelee_C,3,Max Range,Warmaster.MeleeRange,500.0,,,
GA_Warmaster_HeavyMelee_C,4,ResourceGainAmountRef,Warmaster.HeavyMelee.ComboPointReward,2.0,,,
GA_Warmaster_InstantMeleeCleave,0,CleaveRadiusRef,Warmaster.InstantMeleeCleave.Damage.CleaveRadius,500.0,,,
GA_Warmaster_InstantMeleeCleave,1,CooldownDuration,Warmaster.InstantMeleeCleave.Cooldown,30.0,,,
GA_Warmaster_InstantMeleeCleave,2,PassiveHealthRegen PercentMaxHealthPerTick Ref,Warmaster.InstantMeleeCleave.HealthRegen.PercentOfMaxHealth,0.05,,,
GA_Warmaster_InstantMeleeCleave,3,PassiveHealthRegenDurationRef,Warmaster.InstantMeleeCleave.HealthRegen.Duration,6.0,,,
GA_Warmaster_InstantMeleeCleave,4,Talent ImprovedHeal DurationRef,Warmaster.InstantMeleeCleave.Talent.ImprovedHeal.Duration,12.0,,,
GA_Warmaster_InstantMeleeCleave,5,Talent ImprovedHeal PercentMaxHealthPerTick Ref,Warmaster.InstantMeleeCleave.Talent.ImprovedHeal.PercentOfMaxHealth,0.04,,,
GA_Warmaster_InstantMeleeCleave,6,TargetCountThresholdRef,Warmaster.InstantMeleeCleave.Damage.DamageScalingTargetCountThreshold,1.0,,,
GA_Warmaster_LightMelee_C,0,BlockToIncreasedPower DamageMultiplier,Warmaster.LightMelee.Talent.BlockToIncreasedPower.DamageMultiplier,2.0,,,
GA_Warmaster_LightMelee_C,1,CleaveRadiusRef,Warmaster.LightMelee.CleaveRadius,500.0,,,
GA_Warmaster_LightMelee_C,2,ExtraResourceGainAmountRef,Warmaster.SelfOffensiveSuperBuff.ExtraGeneratedComboPointLightMelee,1.0,,,
GA_Warmaster_LightMelee_C,3,Max Range,Warmaster.MeleeRange,500.0,,,
GA_Warmaster_LightMelee_C,4,ResourceGainAmountRef,Warmaster.LightMelee.ComboPointReward,1.0,,,
GA_Warmaster_LightMelee_C,5,Talent MeleeCleave Tier2 Level 1 ProcChance,Warmaster.MeleeCleave.Tier2.Level1.MeleeCleaveDamageIncreaseFreeCast.ProcChance,0.05,,,
GA_Warmaster_LightMelee_C,6,Talent MeleeCleave Tier2 Level 2 ProcChance,Warmaster.MeleeCleave.Tier2.Level2.MeleeCleaveDamageIncreaseFreeCast.ProcChance,0.1,,,
GA_Warmaster_LightMelee_C,7,TargetCountThresholdRef,Warmaster.LightMelee.DamageScalingTargetCountThreshold,3.0,,,
GA_Warmaster_MeleeAoeSlow_C,0,AoeRadiusRef,Warmaster.MeleeAoeSlow.Radius,1000.0,,,
GA_Warmaster_MeleeAoeSlow_C,1,CooldownDuration,Warmaster.MeleeAoeSlow.Cooldown,30.0,,,
GA_Warmaster_MeleeAoeSlow_C,2,Modifier,Warmaster.MeleeAoeSlow.Talent.ReducedCooldown,0.8,,,
GA_Warmaster_MeleeAoeSlow_C,3,NumDebuffStacksRef,Warmaster.MeleeAoeSlow.NumStartStacks,9.0,,,
GA_Warmaster_MeleeAoeSlow_C,4,Talent MeleeAoeSlow IncreasedToughnessAndDamage ToughnessToDamageMultiplier,Warmaster.MeleeAoeSlow.Talent.IncreasedToughnessAndDamage.DamageMultiplier.DamageMultiplierAtFullToughness,0.3,,,
GA_Warmaster_MeleeAoeSlow_C,5,Target Count Threshold Ref,Warmaster.MeleeAoeSlow.TargetCountThreshold,5.0,,,
GA_Warmaster_MeleeAutoAttack_C,0,MaxRangeRef,Warmaster.MeleeRange,500.0,,,
GA_Warmaster_MeleeCleave_C,0,AbsorbProcStrCoeffRef,Warmaster.MeleeCleave.AbsorbProc.StrCoefficient,17.43,,,
GA_Warmaster_MeleeCleave_C,1,CleaveRadiusRef,Warmaster.MeleeCleave.CleaveRadius,500.0,,,
GA_Warmaster_MeleeCleave_C,2,CooldownDuration,Warmaster.MeleeCleave.Cooldown,7.5,,,
GA_Warmaster_MeleeCleave_C,3,Max Range,Warmaster.MeleeRange,500.0,,,
GA_Warmaster_MeleeCleave_C,4,NumChargesRef,Warmaster.MeleeCleave.NumCharges,2.0,,,
GA_Warmaster_MeleeCleave_C,5,Talent IncreasedArmorFromAbilities AdditionalDamageBasedOnArmor,Warmaster.Talent.IncreasedArmorFromAbilities.MeleeCleave.AdditionalDamageBasedOnArmor,0.1,,,
GA_Warmaster_MeleeCleave_C,6,Talent_AbsorbDR_MultiplierRef,Warmaster.Talent.MeleeCleaveAbsorbBuff.ReducedDamageReflectDamage.AbsorbDamageMultiplier,0.8,,,
GA_Warmaster_MeleeCleave_C,7,TargetCountThresholdRef,Warmaster.MeleeCleave.TargetCountThreshold,8.0,,,
GA_Warmaster_MeleeInterrupt_C,0,CooldownDuration,Warmaster.MeleeInterrupt.Cooldown,12.0,,,
GA_Warmaster_MeleeInterrupt_C,1,Max Range,Warmaster.MeleeInterrupt.Range,500.0,,,
GA_Warmaster_MoveSpeedBuff,0,CooldownDuration,Warmaster.MoveSpeedBuff.Cooldown,30.0,,,
GA_Warmaster_MoveSpeedBuff,1,MaxRangeRef,Warmaster.MoveSpeedBuff.MaxRange,4000.0,,,
GA_Warmaster_MoveSpeedBuff,2,Talent_Charges_NumChargesRef,Warmaster.MoveSpeedBuff.Talent.Charges.NumCharges,2.0,,,
GA_Warmaster_MoveToTargetStun_C,0,ArrivalRangeRef,Warmaster.MoveToTargetStun.ArrivalRange,60.0,,,
GA_Warmaster_MoveToTargetStun_C,1,CooldownDuration,Warmaster.MoveToTargetStun.Cooldown,20.0,,,
GA_Warmaster_MoveToTargetStun_C,2,Increased Combo Points,Warmaster.MoveToTargetStun.Talent.IncreasedComboPoints.Level1,3.0,,,
GA_Warmaster_MoveToTargetStun_C,3,MaxRangeRef,Warmaster.MoveToTargetStun.MaxRange,3000.0,,,
GA_Warmaster_MoveToTargetStun_C,4,MeleeRangeRef,Warmaster.MoveToTargetStun.MeleeRange,500.0,,,
GA_Warmaster_MoveToTargetStun_C,5,Num of Charges,Warmaster.MoveToTargetStun.Talent.ChargesIncreasedSpeed.NumOfCharges,2.0,,,
GA_Warmaster_MoveToTargetStun_C,6,ResourceGainAmountRef,Warmaster.MoveToTargetStun.ComboPointReward,0.0,,,
GA_Warmaster_NoResourceLossSelfBuff_C,0,CooldownDuration,Warmaster.NoResourceLossSelfBuff.Cooldown,90.0,,,
GA_Warmaster_RangedTaunt_C,0,CooldownDuration,Warmaster.RangedTaunt.Cooldown,8.0,,,
GA_Warmaster_RangedTaunt_C,1,Max Range,Warmaster.RangedTaunt.MaxRange,4000.0,,,
GA_Warmaster_RangedTaunt_C,2,Talent FullResourcesSelfBuff IncreasedDamageAndTaunt Radius,Warmaster.FullResourcesSelfBuff.Talent.IncreasedDamageAndTaunt.TauntRadius,1000.0,,,
