id,source_category,dispellable,duration_policy,ui_name,ui_description,stacking,period,provenance_origin,provenance_dev_name,provenance_source
GE_UB_BossMarcassCree_Stampede_Bleed,ability_system,true,HasDuration,Skullsaber Assault,You are taking physical damage over time,,1.0,datamine,,
GE_UB_BossOperator_MeleeAutoAttack,ability_system,true,,,,,,datamine,,
GE_UB_BossOperator_Mounted_ImmuneBuff,ability_system,true,Infinite,,,,,datamine,,
GE_UB_BossSiegeGraveyard_CastHomingProjectileSpawnCorpse_ProjectileDamage,ability_system,true,,,,,,datamine,,
GE_UB_BossSiegeGraveyard_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_UB_BossSiegeGraveyard_SpawnAddPassive_StackBuff,ability_system,false,Infinite,Exhuming Corpses,Every time the Carrion collector takes 10% of their max health in damage. A Soulstained Shambler spawns at their feet,AggregateByTarget,,datamine,,
GE_UB_BossSiegeGraveyard_TriggerNearbyCorpseAOE_ExplosionDamage,ability_system,true,,,,,,datamine,,
GE_UB_BossSiegeGraveyard_TriggerNearbyCorpseAOE_UnavoidableDamage,ability_system,true,,,,,,datamine,,
GE_UB_BossWarMachine_AoeCircles_Damage,ability_system,true,,,,,,datamine,,
GE_UB_BossWarMachine_BonusStackDot_Dot,ability_system,true,HasDuration,You're HOT! ;),Taking damage over time,AggregateByTarget,1.0,datamine,,
GE_UB_BossWarMachine_Dismounted_Heal,ability_system,true,Infinite,,,,1.0,datamine,,
GE_UB_BossWarMachine_Dismounted_ImmuneBuff,ability_system,true,Infinite,,,,,datamine,,
GE_UB_BossWarMachine_FireSweep_Dot,ability_system,false,Infinite,Soulpowder Flame,You are taking damage over time,,1.0,datamine,,
GE_UB_BossWarMachine_LinkTargets_Dot,ability_system,false,Infinite,Chained,You're taking damage and being slowed,AggregateByTarget,1.0,datamine,,
GE_UB_BossWarMachine_LinkTargets_Slow,ability_system,false,Infinite,,,AggregateByTarget,,datamine,,
GE_UB_BossWarMachine_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_UB_BossWarMachine_MeleeRangeAoeExplosion_Damage,ability_system,true,,,,,,datamine,,
GE_UB_BossWarband_BleedBuff_Dot,ability_system,true,HasDuration,Bleed,"You are bleeding, taking damage over time.",AggregateByTarget,1.0,datamine,,
GE_UB_BossWarband_DotAura_Dot,ability_system,true,Infinite,Rising Heat,You are taking damage over time from the nearby Soulstained Incinerator,AggregateByTarget,1.0,datamine,,
GE_UB_BossWarband_SharedHealth_Damage,ability_system,true,,,,,,datamine,,
GE_UB_BossWarband_SharedHealth_Heal,ability_system,true,,,,,,datamine,,
GE_UB_BossWarmachine_MassAoeDot_Dot,ability_system,false,Infinite,You're smoked! =),,AggregateByTarget,2.0,datamine,,
GE_UB_BossWarrior_FrontalConeAttack_Damage,ability_system,true,,,,,,datamine,,
GE_UB_BossWarrior_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_UB_BossWarrior_RangedDotProjectile_Bleed,ability_system,true,HasDuration,,,,1.0,datamine,,
GE_UB_BossWarrior_RangedDotProjectile_Damage,ability_system,true,,,,,,datamine,,
GE_UB_BossWarrior_RangedDotProjectile_HealReduction,ability_system,true,HasDuration,,,,,datamine,,
GE_UB_CadavrianBannerman_AoeStun_Damage,ability_system,true,,,,,,datamine,,
GE_UB_CadavrianBannerman_AoeStun_Stun,ability_system,true,HasDuration,Warhorse Stomp,You are stunned,,,datamine,,
GE_UB_CadavrianBannerman_CastedHighestThreatAoe_Damage,ability_system,true,,,,,,datamine,,
GE_UB_CadavrianBannerman_ChargeFurthestTargetAoe_AoeDamage,ability_system,true,Infinite,,,AggregateByTarget,1.0,datamine,,
GE_UB_CadavrianBannerman_ChargeFurthestTargetAoe_Damage,ability_system,true,,,,,,datamine,,
GE_UB_CadavrianBannerman_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_UB_CadavrianBannerman_WarHorn_Buff,ability_system,true,HasDuration,War Horn,You deal increased damage,AggregateByTarget,,datamine,,
GE_UB_CarrionCollector_CastHomingProjectileSpawnCorpse_ProjectileDamage,ability_system,true,,,,,,datamine,,
GE_UB_CarrionCollector_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_UB_CarrionCollector_TriggerNearbyCorpseAOE_ExplosionDamage,ability_system,true,,,,,,datamine,,
GE_UB_CarrionCollector_TriggerNearbyCorpseAOE_UnavoidableDamage,ability_system,true,,,,,,datamine,,
GE_UB_Corpse_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_UB_Crusader_CastedHighestThreatAoe_Damage,ability_system,true,,,,,,datamine,,
GE_UB_Crusader_CastedHighestThreatDot_Dot,ability_system,true,HasDuration,Bleed,You are losing blood!,AggregateByTarget,1.0,datamine,,
GE_UB_Crusader_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_UB_DeadeyeArbalest_LineAttack_Damage,ability_system,true,,,,,,datamine,,
GE_UB_DeadeyeArbalest_LineAttack_Debuff,ability_system,true,HasDuration,Soulpiercer,"Main stat reduced by 25% and chance to Dodge, Block and Parry reduced by 25%.",AggregateByTarget,,datamine,,
GE_UB_DeadeyeArbalest_RangedAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_UB_DefendingArcher_ExitCombatBuff_Buff,ability_system,true,HasDuration,Archer's Support,You have increased movement speed,AggregateByTarget,,datamine,,
GE_UB_DefendingArcher_RangedAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_UB_DefendingArcher_Volley_Dot,ability_system,true,Infinite,Volley,,,1.0,datamine,,
GE_UB_DefendingCleric_CastedProjectile_Damage,ability_system,true,,,,,,datamine,,
GE_UB_DefendingCleric_ExitCombatBuff_Hot,ability_system,true,HasDuration,Cleric's Support,You have increased movement speed,AggregateByTarget,1.0,datamine,,
GE_UB_DefendingCleric_Heal_Hot,ability_system,true,Infinite,Desperate Prayer,You are healing over time,,1.0,datamine,,
GE_UB_DefendingCleric_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_UB_DefendingKnight_ExitCombatBuff_Buff,ability_system,true,HasDuration,Knight's Oath,You deal increased damage,AggregateByTarget,,datamine,,
GE_UB_DefendingKnight_FrontalCone_Damage,ability_system,true,,,,,,datamine,,
GE_UB_DefendingKnight_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_UB_FallenCleric_CastedProjectile_Damage,ability_system,true,,,,,,datamine,,
GE_UB_FallenCleric_HealDebuff_Debuff,ability_system,true,HasDuration,Corrupting Prayer,Your healing received is reduced,AggregateByTarget,,datamine,,
GE_UB_FallenCleric_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_UB_FerventSoldier_MeleeAutoAttack_Buff,ability_system,true,HasDuration,Fervor,2% increased Haste per stack.,AggregateByTarget,,datamine,,
GE_UB_FerventSoldier_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_UB_Healer_CastedAoeHeal_Heal,ability_system,true,,,,,,datamine,,
GE_UB_Healer_CastedAoeHeal_HealBuff,ability_system,true,Infinite,Unholy Pulse,Heals all nearby enemies by 2% of their maximum health for 10 seconds.,,,datamine,,
GE_UB_Healer_CastedDamageReductionAoe_Buff,ability_system,true,Infinite,Protection,The enemy takes 25% less damage,,,datamine,,
GE_UB_Healer_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_UB_HealingMinion_Heal,ability_system,true,,,,,,datamine,,
GE_UB_HealingMinion_PostDeathCleanse_Buff,ability_system,true,Infinite,Cleanse,,,,datamine,,
GE_UB_NecroticMas_CastedReviveAndConvert_BeingRevived,ability_system,true,Infinite,,,,,datamine,,
GE_UB_NecroticMass_DebuffAuraPassive_Debuff,ability_system,false,HasDuration,Necrotic Miasma,Damage taken increased by 1% per stack,AggregateByTarget,,datamine,,
GE_UB_NecroticMass_PreSpawnedStatus,ability_system,true,Infinite,,,,,datamine,,
GE_UB_NecroticMass_SpawnExplosionDamage,ability_system,true,,,,,,datamine,,
GE_UB_NightclawBreacher_CastedAoeStun_Damage,ability_system,true,,,,,,datamine,,
GE_UB_NightclawBreacher_CastedAoeStun_Stun,ability_system,true,HasDuration,Stunned,Unable to move,,,datamine,,
GE_UB_NightclawBreacher_Fear_Fear,ability_system,false,HasDuration,Terrifying Howl,You are terrified,AggregateByTarget,,datamine,,
GE_UB_NightclawBreacher_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_UB_NightclawBreacher_Slam_Damage,ability_system,true,,,,,,datamine,,
GE_UB_NightclawBreacher_ThrowRock_Damage,ability_system,true,,,,,,datamine,,
GE_UB_NightclawBreacher_ThrowRock_Stun,ability_system,true,HasDuration,Stun,You are stunned,,,datamine,,
GE_UB_RaisedKnight_FrontalCone_Damage,ability_system,true,,,,,,datamine,,
GE_UB_RaisedKnight_FrontalCone_Debuff,ability_system,true,HasDuration,Rot-Twisted Wound,Damage taken is increased by 25%.,AggregateByTarget,,datamine,,
GE_UB_RaisedKnight_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_UB_ReanimatedArcher_RangedAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_UB_ReanimatedArcher_Volley_Dot,ability_system,true,Infinite,Dark Volley,Deals damage over time.,,1.0,datamine,,
GE_UB_ShadowboundPhalanx_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_UB_SoulSpreader_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_UB_SoulstainedIncinerator_CastedRangedProjectile_Damage,ability_system,true,,,,,,datamine,,
GE_UB_SoulstainedIncinerator_CastedTargetAoeCone_Damage,ability_system,true,,,,,,datamine,,
GE_UB_SoulstainedIncinerator_FireRing_Dot,ability_system,true,HasDuration,Ring of Fire,You are taking damage over time,AggregateBySource,1.0,datamine,,
GE_UB_SoulstainedIncinerator_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_UB_SoulstainedIncinerator_MeleeDot_Dot,ability_system,true,HasDuration,Burning Hands,You are taking damage over time,,1.0,datamine,,
GE_UB_SoulstainedShambler_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_UB_SoulstainedShambler_PassiveDotMonitor_Dot,ability_system,true,HasDuration,Crumble,Slowly falling apart,,1.0,datamine,,
GE_UC_BossBaptist_AutoAttackMelee_Damage,ability_system,true,,,,,,datamine,,
GE_UC_BossBaptist_CastedPushBack_Damage,ability_system,true,,,,,,datamine,,
GE_UC_BossBaptist_CircleDebuff,ability_system,true,HasDuration,Contagious Rot,,,1.0,datamine,,
GE_UC_BossBaptist_CircleDebuff_WaveDamage,ability_system,true,Infinite,,,,1.0,datamine,,
GE_UC_BossBaptist_CircleDebuff_WaveIncreaseDamageDebuff,ability_system,false,HasDuration,,,AggregateByTarget,,datamine,,
GE_UC_BossBaptist_HighestThreatSplitDamageDot_InitialDamage,ability_system,true,,,,,0.8,datamine,,
GE_UC_BossBaptist_HighestThreatSplitDamageDot_SplitDamageDot,ability_system,true,HasDuration,Split Bringer,,,1.0,datamine,,
GE_UC_BossSoulKing_AutoAttackMelee_Damage,ability_system,true,,,,,,datamine,,
GE_UC_BossSoulKing_CoffinInteractBuff,ability_system,true,HasDuration,,,AggregateByTarget,5.0,datamine,,
GE_UC_BossSoulKing_ConeAOE_Damage,ability_system,true,,,,,,datamine,,
GE_UC_BossSoulKing_ConeAOE_DestructableMissSelfBuff,ability_system,true,Infinite,Missed Destructable Anger,DamageScale Increased,AggregateByTarget,,datamine,,
GE_UC_BossSoulKing_ConeAOE_Stun,ability_system,true,HasDuration,Stunned!,,,,datamine,,
GE_UC_BossSoulKing_Incarcerate_ImmobalizeDebuff,ability_system,true,Infinite,,,,,datamine,,
GE_UC_BossSoulKing_LargeHomingProjectile_Damage,ability_system,true,,,,,,datamine,,
GE_UC_BossSoulKing_LargeSpewAOE_DebuffMovementSpeedReduction,ability_system,true,Infinite,,,,,datamine,,
GE_UC_BossSoulKing_LargeSpewAOE_DoT,ability_system,true,HasDuration,Surge of Souls,Stacking Damage over Time debuff,AggregateByTarget,0.515,datamine,,
GE_UC_BossSoulKing_PassiveAOEPools_Dot,ability_system,true,Infinite,Corrupted Blood,While standing in the blood you take damage every 1 second.,AggregateByTarget,1.5,datamine,,
GE_UC_BossSoulKing_SingleRoot_Debuff,ability_system,true,HasDuration,Rooted!,,,,datamine,,
GE_UC_BossSoulKing_TankFrontalConeAOE_Damage,ability_system,true,,,,,,datamine,,
GE_UC_CadavrianArbalist_AutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_UC_CadavrianArbalist_RangedSlow_Debuff,ability_system,true,HasDuration,Crippling Shot,Reduces Movement speed by 30%.,AggregateByTarget,,datamine,,
GE_UC_CadavrianCrusader_AutoAttackMelee_Damage,ability_system,true,,,,,,datamine,,
GE_UC_CadavrianCrusader_ChanneledAOE_Damage,ability_system,true,,,,,,datamine,,
GE_UC_CadavrianCrusader_Charge_Bleed,ability_system,true,HasDuration,Bleeding,Damage over Time debuff,,1.0,datamine,,
GE_UC_CadavrianCrusader_Charge_Damage,ability_system,true,,,,,,datamine,,
GE_UC_CadavrianCrusader_Charge_Stun,ability_system,true,HasDuration,Stunned,You are stunned.,,,datamine,,
GE_UC_CadavrianDeathPriest_AutoAttackMelee_Damage,ability_system,true,,,,,,datamine,,
GE_UC_CadavrianDeathPriest_ChannelMultiTargetHeal_HasteBuff,ability_system,false,Infinite,Unholy Aura: Inspiration,Increasing haste by 100% and heal the target.,,,datamine,,
GE_UC_CadavrianDeathPriest_ChanneledMultiTargetHeal_HealBuff,ability_system,false,Infinite,,,,1.0,datamine,,
GE_UC_CadavrianDeathPriest_TwoTargetDot_Damage,ability_system,true,HasDuration,Corrupt Soul,Deals damage over  time.,,1.0,datamine,,
GE_UC_CadavrianDeathPriest_TwoTargetDot_ExpireDamage,ability_system,true,,,,,,datamine,,
GE_UC_CadavrianDeathPriest_highThreatChannel_Damage,ability_system,true,,,,,,datamine,,
GE_UC_CadavrianMonk_AutoAttackMelee_Damage,ability_system,true,,,,,,datamine,,
GE_UC_CadavrianMonk_DeathBurstAOE_Damage,ability_system,true,,,,,,datamine,,
GE_UC_CadavrianMonk_TankFrontalConeAOE_Damage,ability_system,true,,,,,,datamine,,
GE_UC_CadavrianSharpShooter_AimedShot_Bleed,ability_system,true,HasDuration,Bleeding,Damage over Time debuff,,1.0,datamine,,
GE_UC_CadavrianSharpshooter_AimedShot_Damage,ability_system,true,,,,,,datamine,,
GE_UC_CadavrianSharpshooter_AutoAttackDamage,ability_system,true,,,,,,datamine,,
GE_UC_CadavrianSharpshooter_ShadowmeldHideBuff,ability_system,true,HasDuration,,,AggregateByTarget,,datamine,,
GE_UC_ConvertedSoldier_AutoAttackMelee_Damage,ability_system,true,,,,,,datamine,,
GE_UC_EvilSpirit_AutoAttackMelee_Damage,ability_system,true,,,,,,datamine,,
GE_UC_EvilSpirit_PassiveFixate_Buff,ability_system,true,Infinite,Death Throes,Fixating an enemy and gains 50% increased Haste and 50% Life Steal on attacks.,,,datamine,,
GE_UC_RotBringer_AutoAttackMelee_Damage,ability_system,true,,,,,,datamine,,
GE_UC_RotBringer_MagicProjectile_Damage,ability_system,true,,,,,,datamine,,
GE_UC_RotBringer_SpreadingAoeDot_Debuff_Pool_Dot,ability_system,true,Infinite,Corrupted Blood,While standing in the blood you take damage every 1 second.,AggregateByTarget,1.0,datamine,,
GE_UC_RotBringer_SpreadingAoeDot_Dot,ability_system,false,HasDuration,Rot,Dealing damage over time to the target and its nearby allies.,AggregateByTarget,1.0,datamine,,
GE_UC_RotBringer_SpreadingAoeDot_Dot_OnExpireInstantDamage,ability_system,true,,,,AggregateByTarget,,datamine,,
GE_UC_RottenWretchHands_AutoAttackMelee_Damage,ability_system,true,,,,,,datamine,,
GE_UC_RottenWretchHands_PassiveAOEPools_Dot,ability_system,true,Infinite,Corrupted Blood,While standing in the blood you take damage every 1 second.,AggregateByTarget,1.5,datamine,,
GE_UC_UndyingGuardian_AoeFear,ability_system,true,HasDuration,Fear,,AggregateByTarget,,datamine,,
GE_UC_UndyingGuardian_AutoAttackMelee_Damage,ability_system,true,,,,,,datamine,,
GE_UC_UndyingGuardian_CastedAoeRoot_Root,ability_system,true,HasDuration,Shackle,Rooted in place.,,,datamine,,
GE_UM_BossDrazhulTheFleshbroker_AoEDamageSlow_Damage,ability_system,true,,,,,,datamine,,
GE_UM_BossDrazhulTheFleshbroker_AoeSoak_SoakedDamage,ability_system,true,,,,,,datamine,,
GE_UM_BossDrazhulTheFleshbroker_AoeSoak_UnsoakedDamage,ability_system,true,,,,,,datamine,,
GE_UM_BossDrazhulTheFleshbroker_AutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_UM_BossDrazhulTheFleshbroker_ChanneledAoeDamage_Damage,ability_system,true,,,,,,datamine,,
GE_UM_BossDrazhulTheFleshbroker_ConjureScythe_Damage,ability_system,true,,,,,1.0,datamine,,
GE_UM_BossDrazhulTheFleshbroker_ConjureScythe_DamageCooldown,ability_system,true,HasDuration,,,,,datamine,,
GE_UM_BossDrazhulTheFleshbroker_ConjureScythe_Dot,ability_system,true,HasDuration,Bleeding,You are taking physical damage over time.,AggregateByTarget,1.0,datamine,,
GE_UM_BossSlavetraderBrull_Aina_Shared_Enrage_FinalBuff,ability_system,false,Infinite,Enraged,Damage Dealt is increased by 2% for each stack. Stacks are now increasing over time,AggregateBySource,,datamine,,
GE_UM_BossSlavetraderBrull_Aina_Shared_Enrage_StackingBuff,ability_system,false,Infinite,Enraged,Damage Dealt is increased by 2% for each stack. Stacks are added for every 1% more health compared to the other boss,AggregateBySource,,datamine,,
GE_UM_BossSlavetraderBrull_AutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_UM_BossSlavetraderBrull_CastDebuffProjectile_Damage,ability_system,true,,,,,,datamine,,
GE_UM_BossSlavetraderBrull_CastFillerProjectile_Damage,ability_system,true,,,,,,datamine,,
GE_UM_BossSlavetraderBrull_CastHealDebuff_Debuff,ability_system,true,HasDuration,Coldbrine Curse,Heals are received as damage instead,,,datamine,,
GE_UM_BossSlavetraderBrull_PlacedSlowAoe_AoeDot,ability_system,false,Infinite,Wildroot Thorns,"Reduces movement speed, impact of forced movement and deals magic damage over time.",,1.0,datamine,,
GE_UM_BossSlavetraderBrull_PlacedSlowAoe_CastCounter,ability_system,true,Infinite,,,,,datamine,,
GE_UM_BossSlavetraderBrull_PlacedSlowAoe_EmpoweredDot,ability_system,false,Infinite,Rotten Undergrowth,"Reduces movement speed, impact of forced movement and deals heavy magic damage over time.",,1.0,datamine,,
GE_UM_BossSlavetraderBrull_PlacedSlowAoe_SlowEffect,ability_system,false,Infinite,,,,,datamine,,
GE_UM_BossSlavetraderBrull_SummonVine_Damage,ability_system,true,,,,,,datamine,,
GE_UM_CageDeath_Buff,ability_system,true,HasDuration,Breaker of Chains,Your cooldowns are counting down faster.,AggregateByTarget,,datamine,,
GE_UM_Desecrater_AoeSoak_SoakedDamage,ability_system,true,,,,,,datamine,,
GE_UM_Desecrater_AoeSoak_UnsoakedDamage,ability_system,true,,,,,,datamine,,
GE_UM_Desecrater_ChannelRandomTargetAoe_Damage,ability_system,true,,,,,,datamine,,
GE_UM_Desecrater_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_UM_Desecrater_RangedAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_UM_GorestainedButcher_ChanneledAoeDamage_Damage,ability_system,true,,,,,,datamine,,
GE_UM_GorestainedButcher_ChanneledAttack_Damage,ability_system,true,,,,,,datamine,,
GE_UM_GorestainedButcher_ChanneledAttack_SelfSlow,ability_system,true,Infinite,,,,,datamine,,
GE_UM_GorestainedButcher_Enrage,ability_system,true,Infinite,Numbing Rage XX,Absorbs damage and has massively increased attack speed and movement speed while the absorption shield is up.,AggregateByTarget,,datamine,,
GE_UM_GorestainedButcher_Enrage_Cooldown,ability_system,true,HasDuration,,,,,datamine,,
GE_UM_GorestainedButcher_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_UM_HornedSeer_CastProjectile_Damage,ability_system,true,,,,,,datamine,,
GE_UM_HornedSeer_ChanneledOrbProjectiles_SelfDamage,ability_system,true,,,,,,datamine,,
GE_UM_HornedSeer_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_UM_HornedSeer_OrbProjectile_Damage,ability_system,true,,,,,,datamine,,
GE_UM_HornedSeer_OrbProjectile_Debuff,ability_system,true,HasDuration,Defiled Blood,Increased damage by 20%.,AggregateByTarget,,datamine,,
GE_UM_HornedSeer_OrbProjectile_SelfDamage,ability_system,true,,,,,,datamine,,
GE_UM_Outrunner_ChargeTank_Damage,ability_system,true,,,,,,datamine,,
GE_UM_Outrunner_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_UM_Outrunner_RangedSlow_Damage,ability_system,true,,,,,,datamine,,
GE_UM_Outrunner_RangedSlow_Debuff,ability_system,true,HasDuration,Bola Throw,Reduces movement speed by 40%.,AggregateByTarget,,datamine,,
GE_UM_SlaveCage_DebuffAura,ability_system,false,Infinite,Slavebinding Aura,Your primary attributes are reduced by 20%.,,,datamine,,
GE_UM_SlaveCage_Guard_DamageImmunity,ability_system,false,Infinite,Guarded,"One or more enemies is guarding this Totem, preventing it from taking damage. Kill the enemies Guarding this Totem to make it vulnerable.",,,datamine,,
GE_UM_SlaveCage_Guard_Guard,ability_system,false,Infinite,Guarding Totem,Prevents a nearby Slavebind Totem from taking damage.,AggregateByTarget,,datamine,,
GE_UM_UrrakSlaver_CastedMeleeKnockback_Damage,ability_system,true,,,,,,datamine,,
GE_UM_UrrakSlaver_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_UM_UrrakSlaver_ProximityChain_Debuff,ability_system,false,HasDuration,Barbed Chain,"Taking damage over time. 

Damage is increased the farther you are from each other.",AggregateBySource,1.0,datamine,,
GE_UM_UrrakWitch_CastProjectile_Damage,ability_system,true,,,,,,datamine,,
GE_UM_UrrakWitch_GroundRoots_Damage,ability_system,true,,,,,,datamine,,
GE_UM_UrrakWitch_GroundRoots_Dot,ability_system,false,Infinite,Grasping Vines,You are taking magic damage over time.,,1.0,datamine,,
GE_UM_UrrakWitch_GroundRoots_Stun,ability_system,false,HasDuration,Stun,Stunned.,AggregateByTarget,,datamine,,
GE_UM_UrrakWitch_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_UM_UrrakWitch_ProjectileVolley_Dot,ability_system,true,HasDuration,Jungle Rot,Deals magic damage over time.,AggregateByTarget,1.0,datamine,,
GE_VC_BossBrute_ChanneledAttack_Damage,ability_system,true,,,,,,datamine,,
GE_VC_BossBrute_DotAura_Buff,ability_system,true,Infinite,Boiling Blood,Dealing damage over time to nearby enemies,AggregateByTarget,,datamine,,
GE_VC_BossBrute_DotAura_Dot,ability_system,false,Infinite,Boiling,You are taking damage over time from Boiling Blood,AggregateBySource,1.0,datamine,,
GE_VC_BossBrute_DropTreasure_Buff,ability_system,true,HasDuration,Hemoglobule,You deal increased damage,AggregateByTarget,,datamine,,
GE_VC_BossBrute_Enrage,ability_system,true,Infinite,Numbing Rage,Absorbs damage and has massively increased attack speed and movement speed while the absorption shield is up.,AggregateByTarget,,datamine,,
GE_VC_BossBrute_Enrage_Cooldown,ability_system,true,HasDuration,,,,,datamine,,
GE_VC_BossBrute_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_VV_BlackburnMystic_CastProjectile_Damage,ability_system,true,,,,,,datamine,,
GE_VV_BlackburnMystic_CastProjectile_Slow,ability_system,true,HasDuration,Frost Bolt,You are slowed,AggregateByTarget,,datamine,,
GE_VV_BlackburnMystic_Heal_Buff,ability_system,true,HasDuration,Invigorate,Increased size and damage,,,datamine,,
GE_VV_BlackburnMystic_Heal_Heal,ability_system,true,,,,,,datamine,,
GE_VV_BlackburnMystic_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_VV_BlackburnMystic_RotatingOrb_Dot,ability_system,false,Infinite,Blackburn Eye,Taking damage from standing in a beam.,,1.0,datamine,,
GE_VV_BlackburnSlaver_CastedMeleeKnockback_Damage,ability_system,true,,,,,,datamine,,
GE_VV_BlackburnSlaver_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_VV_BlackburnSlaver_ProximityChain_Debuff,ability_system,false,HasDuration,Barbed Chain,"Taking damage over time. 

Damage is increased the farther you are from each other.",AggregateBySource,1.0,datamine,,
GE_VV_BlackmistCutthroat_Backstab_Damage,ability_system,true,,,,,,datamine,,
GE_VV_BlackmistCutthroat_ChannelCone_ActivationCharge,ability_system,true,HasDuration,,,,,datamine,,
GE_VV_BlackmistCutthroat_ChannelCone_Damage,ability_system,true,,,,,,datamine,,
GE_VV_BlackmistCutthroat_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_VV_BlackmistCutthroat_Teleport_Fade,ability_system,true,HasDuration,,,,,datamine,,
GE_VV_BlackmistShadow_MagicSlam_Damage,ability_system,true,,,,,,datamine,,
GE_VV_BlackmistShadow_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_VV_BlackmistWhisperer_AoeDebuff_Debuff,ability_system,false,Infinite,Blinding Fog,You deal reduced damage,,,datamine,,
GE_VV_BlackmistWhisperer_AoeDebuff_Linger,ability_system,false,HasDuration,Blinding Fog,You deal reduced damage,AggregateByTarget,,datamine,,
GE_VV_BlackmistWhisperer_CastProjectile_Damage,ability_system,true,,,,,,datamine,,
GE_VV_BlackmistWhisperer_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_VV_BlackmistWhisperer_Silence_Silence,ability_system,true,HasDuration,SIlence,You are silenced,AggregateByTarget,,datamine,,
GE_VV_BossChilgar_AutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_VV_BossChilgar_IceColdWater_Dot_Linger,ability_system,false,Infinite,,,AggregateByTarget,1.0,datamine,,
GE_VV_BossChilgar_IceColdWater_Slow_Linger,ability_system,true,HasDuration,Freezing,Reduces movement speed by 50% and deals damage over time.,AggregateByTarget,,datamine,,
GE_VV_BossChilgar_LinearProjectiles_Charges,ability_system,true,Infinite,,,,,datamine,,
GE_VV_BossChilgar_LinearProjectiles_Damage,ability_system,true,,,,,,datamine,,
GE_VV_BossChilgar_ReformBuff,ability_system,true,Infinite,Surging Power,Each stack increases damage of its non-projectile abilities by 5%. Waves and swirls move 5% faster per stack. Each Water Orb that reaches the boss grants an additional stack of this buff.,AggregateByTarget,,datamine,,
GE_VV_BossChilgar_Shared_Orb_Explode_Damage,ability_system,true,,,,,,datamine,,
GE_VV_BossChilgar_Shared_Orb_PulsingDamage_Damage,ability_system,true,,,,,,datamine,,
GE_VV_BossChilgar_SwirlProjectile_Damage,ability_system,true,,,,,,datamine,,
GE_VV_BossChilgar_TankSoakAoe_Damage,ability_system,true,,,,,,datamine,,
GE_VV_BossChilgar_TankSoakAoe_SpikeDamage,ability_system,true,,,,,,datamine,,
GE_VV_BossFrostTroll_DotAura_Buff,ability_system,true,Infinite,Burning Aura,Applies Burning to heroes when they move!,AggregateByTarget,,datamine,,
GE_VV_BossFrostTroll_DotAura_Dot,ability_system,true,Infinite,Burning,Taking damage over time. Moving during Burning Aura will add stacks. Remain still for several seconds to remove stacks.,AggregateByTarget,1.0,datamine,,
GE_VV_BossFrostTroll_FirePhase,ability_system,true,Infinite,,,,,datamine,,
GE_VV_BossFrostTroll_IceBlock_Freeze_Stun,ability_system,true,Infinite,Ice Tomb,You are frozen in a block of ice. Destroy the Ice Tomb to be freed. Ice Tomb takes damage from Blazing Earth.,,,datamine,,
