name,rows_ordinal,encoding,x,value
CT_TransmutationCurrencyDropchance,9,keyframes,37.0,0.196
CT_TransmutationCurrencyDropchance,9,keyframes,40.0,0.202
CT_TransmutationCurrencyDropchance,9,keyframes,41.0,0.204
CT_TransmutationCurrencyDropchance,9,keyframes,149.0,0.204
CT_TransmutationCurrencyDropchance,10,keyframes,0.0,0.0
CT_TransmutationCurrencyDropchance,10,keyframes,8.0,0.0
CT_TransmutationCurrencyDropchance,10,keyframes,9.0,0.052
CT_TransmutationCurrencyDropchance,10,keyframes,14.0,0.062
CT_TransmutationCurrencyDropchance,10,keyframes,15.0,0.064
CT_TransmutationCurrencyDropchance,10,keyframes,21.0,0.076
CT_TransmutationCurrencyDropchance,10,keyframes,24.0,0.079
CT_TransmutationCurrencyDropchance,10,keyframes,35.0,0.09
CT_TransmutationCurrencyDropchance,10,keyframes,36.0,0.091
CT_TransmutationCurrencyDropchance,10,keyframes,41.0,0.096
CT_TransmutationCurrencyDropchance,10,keyframes,149.0,0.096
CT_TransmutationCurrencyDropchance,11,keyframes,0.0,0.05
CT_TransmutationCurrencyDropchance,11,keyframes,7.0,0.05
CT_TransmutationCurrencyDropchance,11,keyframes,8.0,0.07
CT_TransmutationCurrencyDropchance,11,keyframes,11.0,0.076
CT_TransmutationCurrencyDropchance,11,keyframes,12.0,0.078
CT_TransmutationCurrencyDropchance,11,keyframes,15.0,0.084
CT_TransmutationCurrencyDropchance,11,keyframes,16.0,0.086
CT_TransmutationCurrencyDropchance,11,keyframes,20.0,0.094
CT_TransmutationCurrencyDropchance,11,keyframes,23.0,0.1
CT_TransmutationCurrencyDropchance,11,keyframes,26.0,0.106
CT_TransmutationCurrencyDropchance,11,keyframes,27.0,0.108
CT_TransmutationCurrencyDropchance,11,keyframes,31.0,0.116
CT_TransmutationCurrencyDropchance,11,keyframes,41.0,0.136
CT_TransmutationCurrencyDropchance,11,keyframes,42.0,0.138
CT_TransmutationCurrencyDropchance,11,keyframes,48.0,0.15
CT_TransmutationCurrencyDropchance,11,keyframes,49.0,0.152
CT_TransmutationCurrencyDropchance,11,keyframes,52.0,0.158
CT_TransmutationCurrencyDropchance,11,keyframes,59.0,0.172
CT_TransmutationCurrencyDropchance,11,keyframes,60.0,0.174
CT_TransmutationCurrencyDropchance,11,keyframes,149.0,0.174
CT_TransmutationCurrencyDropchance,12,keyframes,0.0,0.0
CT_TransmutationCurrencyDropchance,12,keyframes,2.0,0.0
CT_TransmutationCurrencyDropchance,12,keyframes,3.0,0.02
CT_TransmutationCurrencyDropchance,12,keyframes,4.0,0.02
CT_TransmutationCurrencyDropchance,12,keyframes,5.0,0.05
CT_TransmutationCurrencyDropchance,12,keyframes,21.0,0.114
CT_TransmutationCurrencyDropchance,12,keyframes,24.0,0.12
CT_TransmutationCurrencyDropchance,12,keyframes,32.0,0.136
CT_TransmutationCurrencyDropchance,12,keyframes,33.0,0.138
CT_TransmutationCurrencyDropchance,12,keyframes,39.0,0.15
CT_TransmutationCurrencyDropchance,12,keyframes,40.0,0.152
CT_TransmutationCurrencyDropchance,12,keyframes,41.0,0.154
CT_TransmutationCurrencyDropchance,12,keyframes,149.0,0.154
CT_TransmutationCurrencyDropchance,13,keyframes,0.0,0.02
CT_TransmutationCurrencyDropchance,13,keyframes,7.0,0.02
CT_TransmutationCurrencyDropchance,13,keyframes,8.0,0.05
CT_TransmutationCurrencyDropchance,13,keyframes,11.0,0.053
CT_TransmutationCurrencyDropchance,13,keyframes,12.0,0.054
CT_TransmutationCurrencyDropchance,13,keyframes,16.0,0.058
CT_TransmutationCurrencyDropchance,13,keyframes,26.0,0.068
CT_TransmutationCurrencyDropchance,13,keyframes,27.0,0.069
CT_TransmutationCurrencyDropchance,13,keyframes,33.0,0.075
CT_TransmutationCurrencyDropchance,13,keyframes,34.0,0.076
CT_TransmutationCurrencyDropchance,13,keyframes,37.0,0.079
CT_TransmutationCurrencyDropchance,13,keyframes,48.0,0.09
CT_TransmutationCurrencyDropchance,13,keyframes,49.0,0.091
CT_TransmutationCurrencyDropchance,13,keyframes,55.0,0.097
CT_TransmutationCurrencyDropchance,13,keyframes,56.0,0.098
CT_TransmutationCurrencyDropchance,13,keyframes,59.0,0.101
CT_TransmutationCurrencyDropchance,13,keyframes,60.0,0.102
CT_TransmutationCurrencyDropchance,13,keyframes,149.0,0.102
CT_TransmutationCurrencyDropchance,14,keyframes,0.0,0.0
CT_TransmutationCurrencyDropchance,14,keyframes,2.0,0.0
CT_TransmutationCurrencyDropchance,14,keyframes,3.0,0.01
CT_TransmutationCurrencyDropchance,14,keyframes,4.0,0.01
CT_TransmutationCurrencyDropchance,14,keyframes,5.0,0.02
CT_TransmutationCurrencyDropchance,14,keyframes,10.0,0.03
CT_TransmutationCurrencyDropchance,14,keyframes,21.0,0.052
CT_TransmutationCurrencyDropchance,14,keyframes,22.0,0.053
CT_TransmutationCurrencyDropchance,14,keyframes,23.0,0.054
CT_TransmutationCurrencyDropchance,14,keyframes,27.0,0.058
CT_TransmutationCurrencyDropchance,14,keyframes,37.0,0.068
CT_TransmutationCurrencyDropchance,14,keyframes,38.0,0.069
CT_TransmutationCurrencyDropchance,14,keyframes,40.0,0.071
CT_TransmutationCurrencyDropchance,14,keyframes,41.0,0.072
CT_TransmutationCurrencyDropchance,14,keyframes,149.0,0.072
CT_TransmutationCurrencyDropchance,15,keyframes,0.0,0.0
CT_TransmutationCurrencyDropchance,15,keyframes,7.0,0.0
CT_TransmutationCurrencyDropchance,15,keyframes,8.0,0.02
CT_TransmutationCurrencyDropchance,15,keyframes,19.0,0.031
CT_TransmutationCurrencyDropchance,15,keyframes,20.0,0.032
CT_TransmutationCurrencyDropchance,15,keyframes,24.0,0.036
CT_TransmutationCurrencyDropchance,15,keyframes,27.0,0.039
CT_TransmutationCurrencyDropchance,15,keyframes,30.0,0.042
CT_TransmutationCurrencyDropchance,15,keyframes,31.0,0.043
CT_TransmutationCurrencyDropchance,15,keyframes,35.0,0.047
CT_TransmutationCurrencyDropchance,15,keyframes,38.0,0.05
CT_TransmutationCurrencyDropchance,15,keyframes,41.0,0.053
CT_TransmutationCurrencyDropchance,15,keyframes,42.0,0.054
CT_TransmutationCurrencyDropchance,15,keyframes,46.0,0.058
CT_TransmutationCurrencyDropchance,15,keyframes,56.0,0.068
CT_TransmutationCurrencyDropchance,15,keyframes,57.0,0.069
CT_TransmutationCurrencyDropchance,15,keyframes,59.0,0.071
CT_TransmutationCurrencyDropchance,15,keyframes,60.0,0.072
CT_TransmutationCurrencyDropchance,15,keyframes,149.0,0.072
CT_TransmutationCurrencyDropchance,16,keyframes,0.0,0.0
CT_TransmutationCurrencyDropchance,16,keyframes,4.0,0.0
CT_TransmutationCurrencyDropchance,16,keyframes,5.0,0.01
CT_TransmutationCurrencyDropchance,16,keyframes,8.0,0.016
CT_TransmutationCurrencyDropchance,16,keyframes,15.0,0.03
CT_TransmutationCurrencyDropchance,16,keyframes,17.0,0.034
CT_TransmutationCurrencyDropchance,16,keyframes,21.0,0.042
CT_TransmutationCurrencyDropchance,16,keyframes,22.0,0.043
CT_TransmutationCurrencyDropchance,16,keyframes,26.0,0.047
CT_TransmutationCurrencyDropchance,16,keyframes,29.0,0.05
CT_TransmutationCurrencyDropchance,16,keyframes,32.0,0.053
CT_TransmutationCurrencyDropchance,16,keyframes,33.0,0.054
CT_TransmutationCurrencyDropchance,16,keyframes,37.0,0.058
CT_TransmutationCurrencyDropchance,16,keyframes,40.0,0.061
CT_TransmutationCurrencyDropchance,16,keyframes,41.0,0.062
CT_TransmutationCurrencyDropchance,16,keyframes,149.0,0.062
CT_TransmutationGoldCost,0,keyframes,0.0,20.0
CT_TransmutationGoldCost,1,keyframes,0.0,20.0
CT_TransmutationGoldCost,2,keyframes,0.0,85.0
CT_TransmutationGoldCost,3,keyframes,0.0,85.0
CT_TransmutationGoldCost,4,keyframes,0.0,175.0
CT_TransmutationGoldCost,5,keyframes,0.0,175.0
