name,definitions_ordinal,calculation_modifiers_ordinal,magnitude_scalars_ordinal,role,value,curve_table,curve_row,registry_type
CRStrengthDamageCalculation,434,0,0,magnitude,1.0,,Sune.SingleTargetFillerMelee.Talent.AoeProcBuff.Aoe.DamageStrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,434,2,0,magnitude,1.0,,Sune.SingleTargetFillerMelee.Talent.CritChanceIncrease,AbilityConstants
CRStrengthDamageCalculation,435,0,0,magnitude,1.0,,Sune.TargetedCastedHealOrDamage.DamageStrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,436,0,0,magnitude,1.0,,Sune.TargetedLeapAoe.Aoe.DamageStrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,437,0,0,magnitude,1.0,,UB_BossArchbishop.AutoAttackMelee.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,438,0,0,magnitude,1.0,,UB_BossArchbishop.FollowingCylinderAOE.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,439,0,0,magnitude,1.0,,UB_BossLifebringer.Caster.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,440,0,0,magnitude,1.0,,UB_BossLifebringer.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,441,0,0,magnitude,1.0,,UB_BossLifebringer.Lunatic.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,442,0,0,magnitude,1.0,,UB_BossMarcassCree.CastedTankBuster.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,442,1,0,magnitude,1.0,,UB_BossMarcassCree.CastedTankBuster.Spread,AbilityConstants
CRStrengthDamageCalculation,443,0,0,magnitude,1.0,,UB_BossMarcassCree.ChasingCircles.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,443,1,0,magnitude,1.0,,UB_BossMarcassCree.ChasingCircles.Spread,AbilityConstants
CRStrengthDamageCalculation,444,0,0,magnitude,1.0,,UB_BossMarcassCree.CircleAoe.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,445,0,0,magnitude,1.0,,UB_BossMarcassCree.FrontalCone.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,446,0,0,magnitude,1.0,,UB_BossMarcassCree.FrontalCone.Dot.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,446,1,0,magnitude,1.0,,UB_BossMarcassCree.FrontalCone.Dot.Spread,AbilityConstants
CRStrengthDamageCalculation,447,0,0,magnitude,1.0,,UB_BossMarcassCree.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,448,0,0,magnitude,1.0,,UB_BossMarcassCree.Minion.ChanneledAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,448,1,0,magnitude,1.0,,UB_BossMarcassCree.Minion.ChanneledAttack.Spread,AbilityConstants
CRStrengthDamageCalculation,449,0,0,magnitude,1.0,,UB_BossMarcassCree.Minion.Bleed.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,450,0,0,magnitude,1.0,,UB_BossMarcassCree.Minion.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,451,0,0,magnitude,1.0,,UB_BossMarcassCree.PairUp.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,451,1,0,magnitude,1.0,,UB_BossMarcassCree.PairUp.Spread,AbilityConstants
CRStrengthDamageCalculation,452,0,0,magnitude,1.0,,UB_BossMarcassCree.Stampede.Bleed.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,452,1,0,magnitude,1.0,,UB_BossMarcassCree.Stampede.Bleed.Spread,AbilityConstants
CRStrengthDamageCalculation,453,0,0,magnitude,1.0,,UB_BossOperator.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,454,0,0,magnitude,1.0,,UB_BossSiegeGraveyard.CastHomingProjectileSpawnCorpse.Projectile.Spread,AbilityConstants
CRStrengthDamageCalculation,454,1,0,magnitude,1.0,,UB_BossSiegeGraveyard.CastHomingProjectileSpawnCorpse.Projectile.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,455,0,0,magnitude,1.0,,UB_BossSiegeGraveyard.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,456,0,0,magnitude,1.0,,UB_BossSiegeGraveyard.TriggerNearbyCorpseAOE.Explosion.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,457,0,0,magnitude,1.0,,UB_BossSiegeGraveyard.TriggerNearbyCorpseAOE.UnavoidableDamage.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,458,0,0,magnitude,1.0,,UB_BossWarMachine.AoeCircles.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,459,0,0,magnitude,1.0,,UB_BossWarMachine.BonusStackDot.DotStrengthCoefficientPerTick,AbilityConstants
CRStrengthDamageCalculation,459,1,0,magnitude,1.0,,UB_BossWarMachine.BonusStackDot.DotSpread,AbilityConstants
CRStrengthDamageCalculation,460,0,0,magnitude,1.0,,UB_BossWarMachine.FireSweep.Dot.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,460,1,0,magnitude,1.0,,UB_BossWarMachine.FireSweep.Dot.Spread,AbilityConstants
CRStrengthDamageCalculation,461,0,0,magnitude,1.0,,UB_BossWarMachine.LinkTargets.DotStrengthCoefficientPerTick,AbilityConstants
CRStrengthDamageCalculation,461,1,0,magnitude,1.0,,UB_BossWarMachine.LinkTargets.Spread,AbilityConstants
CRStrengthDamageCalculation,462,0,0,magnitude,1.0,,UB_BossWarMachine.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,463,0,0,magnitude,1.0,,UB_BossWarMachine.MeleeRangeAoeExplosion.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,464,0,0,magnitude,1.0,,UB_BossWarband.BleedBuff.Dot.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,464,1,0,magnitude,1.0,,UB_BossWarband.BleedBuff.Dot.Spread,AbilityConstants
CRStrengthDamageCalculation,465,0,0,magnitude,1.0,,UB_BossWarMachine.MassAoeDot.DotStrengthCoefficientPerTick,AbilityConstants
CRStrengthDamageCalculation,465,1,0,magnitude,1.0,,UB_BossWarMachine.MassAoeDot.DotSpread,AbilityConstants
CRStrengthDamageCalculation,466,0,0,magnitude,1.0,,UB_BossLifebringer.Warrior.FrontalConeAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,467,0,0,magnitude,1.0,,UB_BossLifebringer.Warrior.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,468,0,0,magnitude,1.0,,UB_BossLifebringer.Warrior.RangedDotProjectile.Dot.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,469,0,0,magnitude,1.0,,UB_BossLifebringer.Warrior.RangedDotProjectile.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,469,1,0,magnitude,1.0,,UB_BossLifebringer.Warrior.RangedDotProjectile.Spread,AbilityConstants
CRStrengthDamageCalculation,470,0,0,magnitude,1.0,,UB_CadavrianBannerman.AoeStun.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,471,0,0,magnitude,1.0,,UB_CadavrianBannerman.CastedHighestThreatAoe.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,471,1,0,magnitude,1.0,,UB_CadavrianBannerman.CastedHighestThreatAoe.Spread,AbilityConstants
CRStrengthDamageCalculation,472,0,0,magnitude,1.0,,UB_CadavrianBannerman.ChargeFurthestTargetAoe.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,472,1,0,magnitude,1.0,,UB_CadavrianBannerman.ChargeFurthestTargetAoe.DamageSpread,AbilityConstants
CRStrengthDamageCalculation,473,0,0,magnitude,1.0,,UB_CadavrianBannerman.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,474,0,0,magnitude,1.0,,UB_CarrionCollector.CastHomingProjectileSpawnCorpse.Projectile.Spread,AbilityConstants
CRStrengthDamageCalculation,474,1,0,magnitude,1.0,,UB_CarrionCollector.CastHomingProjectileSpawnCorpse.Projectile.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,475,0,0,magnitude,1.0,,UB_CarrionCollector.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,476,0,0,magnitude,1.0,,UB_BossSiegeGraveyard.TriggerNearbyCorpseAOE.Explosion.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,477,0,0,magnitude,1.0,,UB_BossSiegeGraveyard.TriggerNearbyCorpseAOE.UnavoidableDamage.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,478,0,0,magnitude,1.0,,UB_Corpse.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,479,0,0,magnitude,1.0,,UB_Crusader.CastedHighestThreatAoe.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,480,0,0,magnitude,1.0,,UB_Crusader.CastedHighestThreatDot.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,480,1,0,magnitude,1.0,,UB_Crusader.CastedHighestThreatDot.Spread,AbilityConstants
CRStrengthDamageCalculation,481,0,0,magnitude,1.0,,UB_Crusader.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,481,1,0,magnitude,1.0,,UB_Crusader.MeleeAutoAttack.Spread,AbilityConstants
CRStrengthDamageCalculation,482,0,0,magnitude,1.0,,UB_DefendingCleric.CastedProjectile.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,482,1,0,magnitude,1.0,,UB_DefendingCleric.CastedProjectile.Spread,AbilityConstants
CRStrengthDamageCalculation,483,0,0,magnitude,1.0,,UB_DefendingCleric.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,484,0,0,magnitude,1.0,,UB_DefendingKnight.FrontalCone.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,484,1,0,magnitude,1.0,,UB_DefendingKnight.FrontalCone.Spread,AbilityConstants
CRStrengthDamageCalculation,485,0,0,magnitude,1.0,,UB_DefendingKnight.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,486,0,0,magnitude,1.0,,UB_FallenCleric.CastedProjectile.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,486,1,0,magnitude,1.0,,UB_FallenCleric.CastedProjectile.Spread,AbilityConstants
CRStrengthDamageCalculation,487,0,0,magnitude,1.0,,UB_FallenCleric.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,488,0,0,magnitude,1.0,,UB_FerventSoldier.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,489,0,0,magnitude,1.0,,UB_Healer.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,489,1,0,magnitude,1.0,,UB_Healer.MeleeAutoAttack.Spread,AbilityConstants
CRStrengthDamageCalculation,490,0,0,magnitude,1.0,,UB_NecroticMass.SpawnAbility.Explosion.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,490,1,0,magnitude,1.0,,UB_NecroticMass.SpawnAbility.Explosion.Spread,AbilityConstants
CRStrengthDamageCalculation,491,0,0,magnitude,1.0,,UB_NightclawBreacher.CastedAoeStun.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,492,0,0,magnitude,1.0,,UB_NightclawBreacher.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,493,0,0,magnitude,1.0,,UB_NightclawBreacher.Slam.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,493,1,0,magnitude,1.0,,UB_NightclawBreacher.Slam.Spread,AbilityConstants
CRStrengthDamageCalculation,494,0,0,magnitude,1.0,,UB_NightclawBreacher.ThrowRock.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,494,1,0,magnitude,1.0,,UB_NightclawBreacher.ThrowRock.Spread,AbilityConstants
CRStrengthDamageCalculation,495,0,0,magnitude,1.0,,UB_RaisedKnight.FrontalCone.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,495,1,0,magnitude,1.0,,UB_RaisedKnight.FrontalCone.Spread,AbilityConstants
CRStrengthDamageCalculation,496,0,0,magnitude,1.0,,UB_RaisedKnight.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,497,0,0,magnitude,1.0,,UB_ShadowboundPhalanx.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,498,0,0,magnitude,1.0,,UB_SoulSpreader.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,499,0,0,magnitude,1.0,,UB_SoulstainedIncinerator.FireRing.Dot.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,499,1,0,magnitude,1.0,,UB_SoulstainedIncinerator.FireRing.Dot.Spread,AbilityConstants
CRStrengthDamageCalculation,500,0,0,magnitude,1.0,,UB_SoulstainedIncinerator.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,501,0,0,magnitude,1.0,,UB_SoulstainedIncinerator.MeleeDot.Dot.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,501,1,0,magnitude,1.0,,UB_SoulstainedIncinerator.MeleeDot.Dot.Spread,AbilityConstants
CRStrengthDamageCalculation,502,0,0,magnitude,1.0,,UB_SoulstainedShambler.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,503,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,UC_BossBaptist.AutoAttack.StrengthCoefficient,
CRStrengthDamageCalculation,504,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,UC_BossSoulKing.AutoAttack.StrengthCoefficient,
CRStrengthDamageCalculation,505,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,UC_BossSoulKing.ConeAOE.StrengthCoefficient,
CRStrengthDamageCalculation,506,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,UC_BossSoulKing.LargeHomingProjectile.StrengthCoefficient,
CRStrengthDamageCalculation,506,1,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,UC_BossSoulKing.LargeHomingProjectile.Spread,
CRStrengthDamageCalculation,507,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,UC_BossSoulKing.TankFrontalConeAOE.StrengthCoefficient,
CRStrengthDamageCalculation,508,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,UC_CadavrianCrusader.AutoAttack.StrengthCoefficient,
CRStrengthDamageCalculation,509,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,UC_CadavrianCrusader.ChanneledAOE.StrengthCoefficient,
CRStrengthDamageCalculation,510,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,UC_CadavrianCrusader.Charge.BleedDebuff.StrengthCoefficient,
CRStrengthDamageCalculation,511,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,UC_CadavrianCrusader.Charge.StrengthCoefficient,
CRStrengthDamageCalculation,512,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,UC_CadavrianDeathPriest.AutoAttackMelee.StrengthCoefficient,
CRStrengthDamageCalculation,513,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,UC_CadavrianMonk.AutoAttackMelee.StrengthCoefficient,
CRStrengthDamageCalculation,514,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,UC_CadavrianMonk.DeathBurstAOE.StrengthCoefficient,
CRStrengthDamageCalculation,515,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,UC_CadavrianMonk.TankFrontalConeAOE.StrengthCoefficient,
CRStrengthDamageCalculation,516,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,UC_CadavrianSharpshooter.AimedShot.DotStrengthCoefficient,
CRStrengthDamageCalculation,517,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,UC_CadavrianSharpshooter.AimedShot.ImpactStrenghtCoefficient,
CRStrengthDamageCalculation,518,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,UC_CadavrianSharpshooter.AimedShot.ImpactStrenghtCoefficient,
CRStrengthDamageCalculation,518,1,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,UC_CadavrianSharpshooter.AimedShot.ImpactSpread,
CRStrengthDamageCalculation,519,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,UC_ConvertedSoldier.AutoAttack.StrengthCoefficient,
CRStrengthDamageCalculation,520,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,UC_EvilSpirit.AutoAttackMelee.StrengthCoefficient,
CRStrengthDamageCalculation,521,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,UC_RotBringer.AutoAttackMelee.StrengthCoefficient,
CRStrengthDamageCalculation,522,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,UC_RottenWretchHands.AutoAttackMelee.StrengthCoefficient,
CRStrengthDamageCalculation,523,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,UC_UndyingGuardian.AutoAttack.StrengthCoefficient,
CRStrengthDamageCalculation,524,0,0,magnitude,1.0,,UM_BossDrazhulTheFleshbroker.Vortex.DamageCoefficient,AbilityConstants
CRStrengthDamageCalculation,524,1,0,magnitude,1.0,,UM_BossDrazhulTheFleshbroker.Vortex.Spread,AbilityConstants
CRStrengthDamageCalculation,525,0,0,magnitude,1.0,,UM_BossDrazhulTheFleshbroker.AOESoak.SoakedStrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,525,1,0,magnitude,1.0,,UM_BossDrazhulTheFleshbroker.AOESoak.SoakedSpread,AbilityConstants
CRStrengthDamageCalculation,526,0,0,magnitude,1.0,,UM_BossDrazhulTheFleshbroker.AOESoak.UnsoakedStrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,526,1,0,magnitude,1.0,,UM_BossDrazhulTheFleshbroker.AOESoak.UnsoakedSpread,AbilityConstants
CRStrengthDamageCalculation,527,0,0,magnitude,1.0,,UM_BossDrazhulTheFleshbroker.AutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,528,0,0,magnitude,1.0,,UM_BossDrazhulTheFleshbroker.ChanneledAoeDamage.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,529,0,0,magnitude,1.0,,UM_BossDrazhulTheFleshbroker.ConjureScythe.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,529,1,0,magnitude,1.0,,UM_BossDrazhulTheFleshbroker.ConjureScythe.Spread,AbilityConstants
CRStrengthDamageCalculation,530,0,0,magnitude,1.0,,UM_BossDrazhulTheFleshbroker.ConjureScythe.Dot.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,530,1,0,magnitude,1.0,,UM_BossDrazhulTheFleshbroker.ConjureScythe.Spread,AbilityConstants
CRStrengthDamageCalculation,531,0,0,magnitude,1.0,,UM_BossSlavetraderBrull.AutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,532,0,0,magnitude,1.0,,UM_BossSlavetraderBrull.PlacedSlowAOE.Area.EmpoweredDot.IntellectCoefficient,AbilityConstants
CRStrengthDamageCalculation,533,0,0,magnitude,1.0,,UM_BossSlavetraderBrull.SummonVine.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,534,0,0,magnitude,1.0,,UM_Desecrater.AOESoak.SoakedStrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,534,1,0,magnitude,1.0,,UM_Desecrater.AOESoak.SoakedSpread,AbilityConstants
CRStrengthDamageCalculation,535,0,0,magnitude,1.0,,UM_Desecrater.AOESoak.UnsoakedStrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,535,1,0,magnitude,1.0,,UM_Desecrater.AOESoak.UnsoakedSpread,AbilityConstants
CRStrengthDamageCalculation,536,0,0,magnitude,1.0,,UM_Desecrater.ChannelRandomTargetAoe.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,536,1,0,magnitude,1.0,,UM_Desecrater.ChannelRandomTargetAoe.Spread,AbilityConstants
CRStrengthDamageCalculation,537,0,0,magnitude,1.0,,UM_Desecrater.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,537,1,0,magnitude,1.0,,UM_Desecrater.MeleeAutoAttack.Spread,AbilityConstants
CRStrengthDamageCalculation,538,0,0,magnitude,1.0,,UM_Desecrater.RangedAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,538,1,0,magnitude,1.0,,UM_Desecrater.RangedAutoAttack.Spread,AbilityConstants
CRStrengthDamageCalculation,539,0,0,magnitude,1.0,,UM_GorestainedButcher.ChanneledAoeDamage.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,540,0,0,magnitude,1.0,,UM_GorestainedButcher.ChanneledAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,541,0,0,magnitude,1.0,,UM_GorestainedButcher.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,542,0,0,magnitude,1.0,,UM_HornedSeer.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,543,0,0,magnitude,1.0,,UM_Outrunner.ChargeTank.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,544,0,0,magnitude,1.0,,UM_Outrunner.MeleeAutoAttack.DamageStrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,544,1,0,magnitude,1.0,,UM_Outrunner.MeleeAutoAttack.Spread,AbilityConstants
CRStrengthDamageCalculation,545,0,0,magnitude,1.0,,UM_Outrunner.RangedSlow.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,545,1,0,magnitude,1.0,,UM_Outrunner.MeleeAutoAttack.Spread,AbilityConstants
CRStrengthDamageCalculation,546,0,0,magnitude,1.0,,UM_UrrakSlaver.CastedMeleeKnockback.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,547,0,0,magnitude,1.0,,UM_UrrakSlaver.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,548,0,0,magnitude,1.0,,UM_UrrakSlaver.ProximityChain.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,548,1,0,magnitude,1.0,,UM_UrrakSlaver.ProximityChain.Spread,AbilityConstants
CRStrengthDamageCalculation,549,0,0,magnitude,1.0,,UM_UrrakWitch.GroundRoots.Hit.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,550,0,0,magnitude,1.0,,UM_UrrakWitch.GroundRoots.Dot.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,551,0,0,magnitude,1.0,,UM_UrrakWitch.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,551,1,0,magnitude,1.0,,UM_UrrakWitch.MeleeAutoAttack.Spread,AbilityConstants
CRStrengthDamageCalculation,552,0,0,magnitude,1.0,,UM_UrrakWitch.ProjectileVolley.Dot.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,553,0,0,magnitude,1.0,,VC_BossBrute.ChanneledAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,554,0,0,magnitude,1.0,,VC_BossBrute.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,555,0,0,magnitude,1.0,,VV_BlackburnMystic.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,556,0,0,magnitude,1.0,,VV_BlackburnSlaver.CastedMeleeKnockback.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,557,0,0,magnitude,1.0,,VV_BlackburnSlaver.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,558,0,0,magnitude,1.0,,VV_BlackburnSlaver.ProximityChain.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,558,1,0,magnitude,1.0,,VV_BlackburnSlaver.ProximityChain.Spread,AbilityConstants
CRStrengthDamageCalculation,559,0,0,magnitude,1.0,,VV_BlackmistCutthroat.Backstab.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,560,0,0,magnitude,1.0,,VV_BlackmistCutthroat.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,561,0,0,magnitude,1.0,,VV_BlackmistShadow.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,562,0,0,magnitude,1.0,,VV_BlackmistWhisperer.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,562,1,0,magnitude,1.0,,VV_BlackmistWhisperer.MeleeAutoAttack.Spread,AbilityConstants
CRStrengthDamageCalculation,563,0,0,magnitude,1.0,,VV_BossChilgar.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,564,0,0,magnitude,1.0,,VV_BossChilgar.IceColdWater.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,565,0,0,magnitude,1.0,,VV_BossChilgar.TankSoakAoe.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,566,0,0,magnitude,1.0,,VV_BossChilgar.TankSoakAoe.SpikeStrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,567,0,0,magnitude,1.0,,VV_BossFrostTroll.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,567,1,0,magnitude,1.0,,VV_BossFrostTroll.MeleeAutoAttack.Spread,AbilityConstants
CRStrengthDamageCalculation,568,0,0,magnitude,1.0,,VV_BossFrostTroll.SingleTargetDot.Dot.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,569,0,0,magnitude,1.0,,VV_BossFrostTroll.SingleTargetDot.ExpireDamage.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,570,0,0,magnitude,1.0,,VV_BossFrostTroll.Stomp.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,570,1,0,magnitude,1.0,,VV_BossFrostTroll.Stomp.Spread,AbilityConstants
CRStrengthDamageCalculation,571,0,0,magnitude,1.0,,VV_BossFrostTroll.Stomp.GroundEffect.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,572,0,0,magnitude,1.0,,VV_BossFrostTroll.Stomp.Rock.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,573,0,0,magnitude,1.0,,VV_BossKaldursonFire.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,573,1,0,magnitude,1.0,,VV_BossKaldursonFire.MeleeAutoAttack.Spread,AbilityConstants
CRStrengthDamageCalculation,574,0,0,magnitude,1.0,,VV_BossKaldursonFire.Stomp.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,575,0,0,magnitude,1.0,,VV_BossKaldursonFire.Stomp.GroundEffect.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,576,0,0,magnitude,1.0,,VV_BossKaldursonFire.Stomp.Rock.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,577,0,0,magnitude,1.0,,VV_BossKaldursonIce.IceSpikes.StrengthCoefficient,AbilityConstants
CRStrengthDamageCalculation,578,0,0,magnitude,1.0,,VV_BossKaldursonIce.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
