id,effects_ordinal,asset,duration_policy,activation
GA_Warmaster_AoeIncite,0,GE_Warmaster_AoeIncite_SelfBuff,HasDuration,unresolved
GA_Warmaster_AoeIncite,1,GE_Warmaster_AoeIncite_InciteTarget,Infinite,unresolved
GA_Warmaster_AoeIncite,2,GE_Warmaster_AoeIncite_FriendlyAura_Buff,Infinite,unresolved
GA_Warmaster_AoeIncite,3,GE_Shared_Cooldown_DefaultScale,HasDuration,unresolved
GA_Warmaster_AoeIncite,4,GE_Warmaster_AoeIncite_FriendlyAura_Buff,Infinite,unresolved
GA_Warmaster_AoeIncite,5,GE_Warmaster_AoeIncite_InciteTarget,Infinite,unresolved
GA_Warmaster_AoeIncite,6,GE_Warmaster_AoeIncite_SelfBuff,HasDuration,unresolved
GA_Warmaster_BouncyProjectile_C,0,GE_GlobalCooldown,HasDuration,unresolved
GA_Warmaster_BouncyProjectile_C,1,GE_Shared_Cooldown_HasteScale,HasDuration,unresolved
GA_Warmaster_BouncyProjectile_C,2,GE_Hero_Shared_PaddingCooldown,HasDuration,unresolved
GA_Warmaster_DefenceBuff_C,0,GE_Warmaster_DefenceBuff_Buff,HasDuration,unresolved
GA_Warmaster_DefenceBuff_C,1,GE_Hero_Shared_PaddingCooldown,HasDuration,unresolved
GA_Warmaster_DefenceBuff_C,2,GE_Warmaster_DefenceBuff_Buff,HasDuration,unresolved
GA_Warmaster_HeavyMelee_C,0,GE_Warmaster_MeleeCleaveBonusProc,Infinite,unresolved
GA_Warmaster_HeavyMelee_C,1,GE_GlobalCooldown,HasDuration,unresolved
GA_Warmaster_HeavyMelee_C,2,GE_Shared_Cooldown_HasteScale,HasDuration,unresolved
GA_Warmaster_HeavyMelee_C,3,GE_Hero_Shared_PaddingCooldown,HasDuration,unresolved
GA_Warmaster_InstantMeleeCleave,0,GE_Warmaster_InstantMeleeCleave_BleedDebuff,HasDuration,unresolved
GA_Warmaster_InstantMeleeCleave,1,GE_Warmaster_Talent_InstantMeleeCleave_ReducedAttackSpeed_Debuff,HasDuration,unresolved
GA_Warmaster_InstantMeleeCleave,2,GE_Warmaster_InstantMeleeCleave_BleedDebuff_EnfeeblingEffect,HasDuration,unresolved
GA_Warmaster_InstantMeleeCleave,3,GE_Warmaster_PassiveHealthRegen,HasDuration,unresolved
GA_Warmaster_InstantMeleeCleave,4,GE_GlobalCooldown,HasDuration,unresolved
GA_Warmaster_InstantMeleeCleave,5,GE_Shared_Cooldown_DefaultScale,HasDuration,unresolved
GA_Warmaster_InstantMeleeCleave,6,GE_Hero_Shared_PaddingCooldown,HasDuration,unresolved
GA_Warmaster_InstantMeleeCleave,7,GE_Warmaster_InstantMeleeCleave_BleedDebuff,HasDuration,unresolved
GA_Warmaster_InstantMeleeCleave,8,GE_Warmaster_InstantMeleeCleave_BleedDebuff_EnfeeblingEffect,HasDuration,unresolved
GA_Warmaster_InstantMeleeCleave,9,GE_Warmaster_PassiveHealthRegen,HasDuration,unresolved
GA_Warmaster_LightMelee_C,0,GE_Warmaster_Talent_MeleeCleave_Tier2_MeleeCleaveDamageIncreaseFreeCastProc,Infinite,unresolved
GA_Warmaster_LightMelee_C,1,GE_GlobalCooldown,HasDuration,unresolved
GA_Warmaster_LightMelee_C,2,GE_Hero_Shared_PaddingCooldown,HasDuration,unresolved
GA_Warmaster_MeleeAoeSlow_C,0,GE_Warmaster_MeleeAoeSlow_Stun,HasDuration,unresolved
GA_Warmaster_MeleeAoeSlow_C,1,GE_Warmaster_MeleeAoeSlow_Debuff,HasDuration,unresolved
GA_Warmaster_MeleeAoeSlow_C,2,GE_Warmaster_MeleeAoeSlow_DebuffIcon,HasDuration,unresolved
GA_Warmaster_MeleeAoeSlow_C,3,GE_GlobalCooldown,HasDuration,unresolved
GA_Warmaster_MeleeAoeSlow_C,4,GE_Shared_Cooldown_HasteScale,HasDuration,unresolved
GA_Warmaster_MeleeAoeSlow_C,5,GE_Hero_Shared_PaddingCooldown,HasDuration,unresolved
GA_Warmaster_MeleeAoeSlow_C,6,GE_Warmaster_MeleeAoeSlow_ResourceCost,,unresolved
GA_Warmaster_MeleeAoeSlow_C,7,GE_Warmaster_MeleeAoeSlow_Debuff,HasDuration,unresolved
GA_Warmaster_MeleeAoeSlow_C,8,GE_Warmaster_MeleeAoeSlow_DebuffIcon,HasDuration,unresolved
GA_Warmaster_MeleeAoeSlow_C,9,GE_Warmaster_MeleeAoeSlow_ResourceCost,,unresolved
GA_Warmaster_MeleeAoeSlow_C,10,GE_Warmaster_MeleeAoeSlow_Stun,HasDuration,unresolved
GA_Warmaster_MeleeCleave_C,0,GE_Warmaster_MeleeCleave_Absorb,HasDuration,unresolved
GA_Warmaster_MeleeCleave_C,1,GE_Warmaster_MeleeCleave_ReducedIncomingDamageFromTarget_Debuff,HasDuration,unresolved
GA_Warmaster_MeleeCleave_C,2,GE_GlobalCooldown,HasDuration,unresolved
GA_Warmaster_MeleeCleave_C,3,GE_Hero_Shared_PaddingCooldown,HasDuration,unresolved
GA_Warmaster_MeleeCleave_C,4,GE_Warmaster_MeleeCleave_Absorb,HasDuration,unresolved
GA_Warmaster_MeleeCleave_C,5,GE_Warmaster_MeleeCleave_AbsorbBuff_SelfBuff,HasDuration,unresolved
GA_Warmaster_MeleeInterrupt_C,0,GE_Shared_Cooldown_Static,HasDuration,unresolved
GA_Warmaster_MeleeInterrupt_C,1,GE_Hero_Shared_PaddingCooldown,HasDuration,unresolved
GA_Warmaster_MeleeInterrupt_C,2,GE_Warmaster_MeleeInterrupt_Lockout,,unresolved
GA_Warmaster_MoveSpeedBuff,0,GE_Warmaster_MoveSpeedBuff_SelfBuff,HasDuration,unresolved
GA_Warmaster_MoveSpeedBuff,1,GE_Warmaster_MoveSpeedBuff_AllyBuff,HasDuration,unresolved
GA_Warmaster_MoveSpeedBuff,2,GE_Warmaster_MeleeCleave_AbsorbBuff_SelfBuff,HasDuration,unresolved
GA_Warmaster_MoveSpeedBuff,3,GE_Shared_Cooldown_DefaultScale,HasDuration,unresolved
GA_Warmaster_MoveSpeedBuff,4,GE_Hero_Shared_PaddingCooldown,HasDuration,unresolved
GA_Warmaster_MoveSpeedBuff,5,GE_Warmaster_MoveSpeedBuff_AllyBuff,HasDuration,unresolved
GA_Warmaster_MoveSpeedBuff,6,GE_Warmaster_MoveSpeedBuff_SelfBuff,HasDuration,unresolved
GA_Warmaster_MoveToTargetStun_C,0,GE_Warmaster_MoveToTargetStun_Stun,HasDuration,unresolved
GA_Warmaster_MoveToTargetStun_C,1,GE_Warmaster_Talent_MoveToTargetStun_IncreasedMoveSpeed,HasDuration,unresolved
GA_Warmaster_MoveToTargetStun_C,2,GE_Shared_Cooldown_DefaultScale,HasDuration,unresolved
GA_Warmaster_MoveToTargetStun_C,3,GE_Hero_Shared_PaddingCooldown,HasDuration,unresolved
GA_Warmaster_MoveToTargetStun_C,4,GE_Warmaster_MoveToTargetStun_Stun,HasDuration,unresolved
GA_Warmaster_NoResourceLossSelfBuff_C,0,GE_Warmaster_NoResourceLossSelfBuff_Buff,HasDuration,unresolved
GA_Warmaster_NoResourceLossSelfBuff_C,1,GE_Shared_Cooldown_DefaultScale,HasDuration,unresolved
GA_Warmaster_NoResourceLossSelfBuff_C,2,GE_Hero_Shared_PaddingCooldown,HasDuration,unresolved
GA_Warmaster_NoResourceLossSelfBuff_C,3,GE_Warmaster_NoResourceLossSelfBuff_Buff,HasDuration,unresolved
GA_Warmaster_RangedTaunt_C,0,GE_Warmaster_RangedTaunt_Debuff,HasDuration,unresolved
GA_Warmaster_RangedTaunt_C,1,GE_Shared_Cooldown_Static,HasDuration,unresolved
GA_Warmaster_RangedTaunt_C,2,GE_Hero_Shared_PaddingCooldown,HasDuration,unresolved
GA_Warmaster_RangedTaunt_C,3,GE_Warmaster_RangedTaunt_Debuff,HasDuration,unresolved
GA_Warmaster_ShieldSelfBuff,0,GE_Warmaster_ShieldSelfBuff_Buff,HasDuration,unresolved
GA_Warmaster_ShieldSelfBuff,1,GE_Hero_Shared_PaddingCooldown,HasDuration,unresolved
GA_Warmaster_ShieldSelfBuff,2,GE_Warmaster_ShieldSelfBuff_SpiritCost,,unresolved
GA_Warmaster_ShieldSelfBuff,3,GE_Warmaster_ShieldSelfBuff_Buff,HasDuration,unresolved
GA_Warmaster_ShieldSelfBuff,4,GE_Warmaster_ShieldSelfBuff_DamageReductionBuff,HasDuration,unresolved
GA_Warmaster_ShieldSelfBuff,5,GE_Warmaster_ShieldSelfBuff_SpiritCost,,unresolved
GE_Firemage_PlacedProjectileAoe_DirectDamageBased_Dot,0,GE_Firemage_PlacedProjectileAoe_DirectDamageBased_Dot,HasDuration,unresolved
