name,ordinal,value
CRStrengthDamageCalculation,496,GE_UB_RaisedKnight_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,497,GE_UB_ShadowboundPhalanx_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,498,GE_UB_SoulSpreader_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,499,GE_UB_SoulstainedIncinerator_FireRing_Dot
CRStrengthDamageCalculation,500,GE_UB_SoulstainedIncinerator_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,501,GE_UB_SoulstainedIncinerator_MeleeDot_Dot
CRStrengthDamageCalculation,502,GE_UB_SoulstainedShambler_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,503,GE_UC_BossBaptist_AutoAttackMelee_Damage
CRStrengthDamageCalculation,504,GE_UC_BossSoulKing_AutoAttackMelee_Damage
CRStrengthDamageCalculation,505,GE_UC_BossSoulKing_ConeAOE_Damage
CRStrengthDamageCalculation,506,GE_UC_BossSoulKing_LargeHomingProjectile_Damage
CRStrengthDamageCalculation,507,GE_UC_BossSoulKing_TankFrontalConeAOE_Damage
CRStrengthDamageCalculation,508,GE_UC_CadavrianCrusader_AutoAttackMelee_Damage
CRStrengthDamageCalculation,509,GE_UC_CadavrianCrusader_ChanneledAOE_Damage
CRStrengthDamageCalculation,510,GE_UC_CadavrianCrusader_Charge_Bleed
CRStrengthDamageCalculation,511,GE_UC_CadavrianCrusader_Charge_Damage
CRStrengthDamageCalculation,512,GE_UC_CadavrianDeathPriest_AutoAttackMelee_Damage
CRStrengthDamageCalculation,513,GE_UC_CadavrianMonk_AutoAttackMelee_Damage
CRStrengthDamageCalculation,514,GE_UC_CadavrianMonk_DeathBurstAOE_Damage
CRStrengthDamageCalculation,515,GE_UC_CadavrianMonk_TankFrontalConeAOE_Damage
CRStrengthDamageCalculation,516,GE_UC_CadavrianSharpShooter_AimedShot_Bleed
CRStrengthDamageCalculation,517,GE_UC_CadavrianSharpshooter_AimedShot_Damage
CRStrengthDamageCalculation,518,GE_UC_CadavrianSharpshooter_AutoAttackDamage
CRStrengthDamageCalculation,519,GE_UC_ConvertedSoldier_AutoAttackMelee_Damage
CRStrengthDamageCalculation,520,GE_UC_EvilSpirit_AutoAttackMelee_Damage
CRStrengthDamageCalculation,521,GE_UC_RotBringer_AutoAttackMelee_Damage
CRStrengthDamageCalculation,522,GE_UC_RottenWretchHands_AutoAttackMelee_Damage
CRStrengthDamageCalculation,523,GE_UC_UndyingGuardian_AutoAttackMelee_Damage
CRStrengthDamageCalculation,524,GE_UM_BossDrazhulTheFleshbroker_AoEDamageSlow_Damage
CRStrengthDamageCalculation,525,GE_UM_BossDrazhulTheFleshbroker_AoeSoak_SoakedDamage
CRStrengthDamageCalculation,526,GE_UM_BossDrazhulTheFleshbroker_AoeSoak_UnsoakedDamage
CRStrengthDamageCalculation,527,GE_UM_BossDrazhulTheFleshbroker_AutoAttack_Damage
CRStrengthDamageCalculation,528,GE_UM_BossDrazhulTheFleshbroker_ChanneledAoeDamage_Damage
CRStrengthDamageCalculation,529,GE_UM_BossDrazhulTheFleshbroker_ConjureScythe_Damage
CRStrengthDamageCalculation,530,GE_UM_BossDrazhulTheFleshbroker_ConjureScythe_Dot
CRStrengthDamageCalculation,531,GE_UM_BossSlavetraderBrull_AutoAttack_Damage
CRStrengthDamageCalculation,532,GE_UM_BossSlavetraderBrull_PlacedSlowAoe_EmpoweredDot
CRStrengthDamageCalculation,533,GE_UM_BossSlavetraderBrull_SummonVine_Damage
CRStrengthDamageCalculation,534,GE_UM_Desecrater_AoeSoak_SoakedDamage
CRStrengthDamageCalculation,535,GE_UM_Desecrater_AoeSoak_UnsoakedDamage
CRStrengthDamageCalculation,536,GE_UM_Desecrater_ChannelRandomTargetAoe_Damage
CRStrengthDamageCalculation,537,GE_UM_Desecrater_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,538,GE_UM_Desecrater_RangedAutoAttack_Damage
CRStrengthDamageCalculation,539,GE_UM_GorestainedButcher_ChanneledAoeDamage_Damage
CRStrengthDamageCalculation,540,GE_UM_GorestainedButcher_ChanneledAttack_Damage
CRStrengthDamageCalculation,541,GE_UM_GorestainedButcher_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,542,GE_UM_HornedSeer_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,543,GE_UM_Outrunner_ChargeTank_Damage
CRStrengthDamageCalculation,544,GE_UM_Outrunner_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,545,GE_UM_Outrunner_RangedSlow_Damage
CRStrengthDamageCalculation,546,GE_UM_UrrakSlaver_CastedMeleeKnockback_Damage
CRStrengthDamageCalculation,547,GE_UM_UrrakSlaver_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,548,GE_UM_UrrakSlaver_ProximityChain_Debuff
CRStrengthDamageCalculation,549,GE_UM_UrrakWitch_GroundRoots_Damage
CRStrengthDamageCalculation,550,GE_UM_UrrakWitch_GroundRoots_Dot
CRStrengthDamageCalculation,551,GE_UM_UrrakWitch_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,552,GE_UM_UrrakWitch_ProjectileVolley_Dot
CRStrengthDamageCalculation,553,GE_VC_BossBrute_ChanneledAttack_Damage
CRStrengthDamageCalculation,554,GE_VC_BossBrute_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,555,GE_VV_BlackburnMystic_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,556,GE_VV_BlackburnSlaver_CastedMeleeKnockback_Damage
CRStrengthDamageCalculation,557,GE_VV_BlackburnSlaver_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,558,GE_VV_BlackburnSlaver_ProximityChain_Debuff
CRStrengthDamageCalculation,559,GE_VV_BlackmistCutthroat_Backstab_Damage
CRStrengthDamageCalculation,560,GE_VV_BlackmistCutthroat_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,561,GE_VV_BlackmistShadow_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,562,GE_VV_BlackmistWhisperer_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,563,GE_VV_BossChilgar_AutoAttack_Damage
CRStrengthDamageCalculation,564,GE_VV_BossChilgar_IceColdWater_Dot_Linger
CRStrengthDamageCalculation,565,GE_VV_BossChilgar_TankSoakAoe_Damage
CRStrengthDamageCalculation,566,GE_VV_BossChilgar_TankSoakAoe_SpikeDamage
CRStrengthDamageCalculation,567,GE_VV_BossFrostTroll_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,568,GE_VV_BossFrostTroll_SingleTargetDot_Dot
CRStrengthDamageCalculation,569,GE_VV_BossFrostTroll_SingleTargetDot_LargeDamageExpire
CRStrengthDamageCalculation,570,GE_VV_BossFrostTroll_Stomp_Damage
CRStrengthDamageCalculation,571,GE_VV_BossFrostTroll_Stomp_PlayerDot
CRStrengthDamageCalculation,572,GE_VV_BossFrostTroll_Stomp_RockDamage
CRStrengthDamageCalculation,573,GE_VV_BossKaldursonFire_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,574,GE_VV_BossKaldursonFire_Stomp_Damage
CRStrengthDamageCalculation,575,GE_VV_BossKaldursonFire_Stomp_PlayerDot
CRStrengthDamageCalculation,576,GE_VV_BossKaldursonFire_Stomp_RockDamage
CRStrengthDamageCalculation,577,GE_VV_BossKaldursonIce_IceSpikes_Damage
CRStrengthDamageCalculation,578,GE_VV_BossKaldursonIce_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,579,GE_VV_BossVikingMystic_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,580,GE_VV_BossVikingMystic_TankNuke_Damage
CRStrengthDamageCalculation,581,GE_VV_ColdbrineElementalist_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,582,GE_VV_ColdbrineFiend_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,583,GE_VV_CravenHiisi_AttachedAttack_Damage
CRStrengthDamageCalculation,584,GE_VV_CravenHiisi_Dot
CRStrengthDamageCalculation,585,GE_VV_CravenHiisi_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,586,GE_VV_FrenziedLooter_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,587,GE_VV_IcebitePillager_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,588,GE_VV_IcebiteReaver_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,589,GE_VV_IcebiteReaver_Slam_Damage
CRStrengthDamageCalculation,590,GE_VV_SootstainedArsonist_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,591,GE_Warmaster_BouncyProjectile_Damage
CRStrengthDamageCalculation,592,GE_Warmaster_HeavyMelee_CleaveDamage
CRStrengthDamageCalculation,593,GE_Warmaster_HeavyMelee_Damage
CRStrengthDamageCalculation,594,GE_Warmaster_InstantMeleeCleave_BleedDebuff
CRStrengthDamageCalculation,595,GE_Warmaster_InstantMeleeCleave_Damage
CRStrengthDamageCalculation,596,GE_Warmaster_LightMelee_Damage
CRStrengthDamageCalculation,597,GE_Warmaster_MeleeAoeSlow_Damage
CRStrengthDamageCalculation,598,GE_Warmaster_MeleeAutoAttack_Damage
CRStrengthDamageCalculation,599,GE_Warmaster_MeleeCleave_CleaveDamage
CRStrengthDamageCalculation,600,GE_Warmaster_MeleeCleave_Damage
CRStrengthDamageCalculation,601,GE_Warmaster_MoveToTargetStun_Damage
CRStrengthHealCalculation,0,GE_Sune_CastedSingleTargetHeal_Heal
CRStrengthHealCalculation,1,GE_Sune_InstantSingleTargetHealOrDamage_Heal
CRStrengthHealCalculation,2,GE_Sune_SelfImmunityAndAoeHeal_AoeHeal
CRStrengthHealCalculation,3,GE_Sune_TargetedCastedHealOrDamage_Heal
CRUserDefinedDamageCalculation,0,GE_BlackmistShadowMinion_OnDeathExplosion_FriendlyDamage
CRUserDefinedDamageCalculation,1,GE_CM_ElfEnforcer_Protect_Damage
CRUserDefinedDamageCalculation,2,GE_DM_WinterGiantFriendly_BossChannelDamage_Damage
CRUserDefinedDamageCalculation,3,GE_DR_BossDemonPlant_SharedHealth_Damage
CRUserDefinedDamageCalculation,4,GE_DR_BurningDemon_Immolation_SelfDot
CRUserDefinedDamageCalculation,5,GE_DungeonModifier_AnomalousOrbs_Orb_Damage
CRUserDefinedDamageCalculation,6,GE_DungeonModifier_BloodShardVolley_Damage
CRUserDefinedDamageCalculation,7,GE_DungeonModifier_Carnage_HeroDebuffDot
CRUserDefinedDamageCalculation,8,GE_DungeonModifier_ColdSnap_Damage
CRUserDefinedDamageCalculation,9,GE_DungeonModifier_MeteorRain_Fragment_Damage
CRUserDefinedDamageCalculation,10,GE_DungeonModifier_MeteorRain_Meteor_Damage
CRUserDefinedDamageCalculation,11,GE_DungeonModifier_StoneSkin_DeathAbility_Dot
CRUserDefinedDamageCalculation,12,GE_DungeonModifier_StormShield_Damage
CRUserDefinedDamageCalculation,13,GE_DungeonModifier_Truesight_Damage
CRUserDefinedDamageCalculation,14,GE_EM_BossGiantTroll_SummonAdds_DamageBossOnDeath_Damage
CRUserDefinedDamageCalculation,15,GE_Environmental_FireDot_Linger
CRUserDefinedDamageCalculation,16,GE_Environmental_IceColdWater_Dot
CRUserDefinedDamageCalculation,17,GE_Environmental_IceColdWater_Dot_Linger
CRUserDefinedDamageCalculation,18,GE_Environmental_SmallFireDot_Sustained
CRUserDefinedDamageCalculation,19,GE_FM_Environmental_Spiderweb_Dot
CRUserDefinedDamageCalculation,20,GE_FallDamage
CRUserDefinedDamageCalculation,21,GE_Finesse_BasicToAoe_Damage
CRUserDefinedDamageCalculation,22,GE_Firemage_CastedDotBoostProjectile_Talent_DamageSpreadToCastedSingleDot_Damage
CRUserDefinedDamageCalculation,23,GE_Firemage_CastedDotDetonate_Damage
CRUserDefinedDamageCalculation,24,GE_Firemage_FireFrog_Dot
CRUserDefinedDamageCalculation,25,GE_Firemage_PlacedProjectileAoe_DirectDamageBased_Dot
CRUserDefinedDamageCalculation,26,GE_Firemage_Talent_CastedPlacedAoe_DamageBasedDot_Dot
CRUserDefinedDamageCalculation,27,GE_Firemage__Talent_CastedDotBoostProjectile_DirectDamageBased_Dot
CRUserDefinedDamageCalculation,28,GE_Gunde_ClampedHealthWithEruption_Bleed
CRUserDefinedDamageCalculation,29,GE_Gunde_ClampedHealthWithEruption_Damage
CRUserDefinedDamageCalculation,30,GE_Gunde_DamageBlockHealthDrain_SelfBleed
CRUserDefinedDamageCalculation,31,GE_Gunde_HealthCost_InstantDamage
CRUserDefinedDamageCalculation,32,GE_Gunde_HeavyMeleeDotBased_DotBonusDamage
CRUserDefinedDamageCalculation,33,GE_Gunde_InstantAoeDot_Dot
CRUserDefinedDamageCalculation,34,GE_Gunde_PerTargetAccumulatedBleed_Damage
CRUserDefinedDamageCalculation,35,GE_Gunde_Talent_InstantDeathFromDot_Damage
CRUserDefinedDamageCalculation,36,GE_Ink_SingleTargetHeavyNonSpenderSecondChanceSingleTargetAttack_CritAoe_Damage
CRUserDefinedDamageCalculation,37,GE_Ink_Talent_Passive_HeavySingleTargetAttack_Aoe_Damage
CRUserDefinedDamageCalculation,38,GE_Ink_Talent_SecondChanceSingleTargetAttack_CritBleed_Bleed
CRUserDefinedDamageCalculation,39,GE_JS_TutorialTroll_SetHealth
CRUserDefinedDamageCalculation,40,GE_Lisa_ChanneledHealOrDamageProjectiles_Damage
CRUserDefinedDamageCalculation,41,GE_Lisa_Talent_InstantDamageSpender_DamageToDot_Dot
CRUserDefinedDamageCalculation,42,GE_MC_BloodAnimation_PassiveAoeDamageSelf_AoeDamage
CRUserDefinedDamageCalculation,43,GE_MC_BloodCaster_CastedBleed_Bleed_OverflowInstantDeath
CRUserDefinedDamageCalculation,44,GE_MC_BloodCaster_ChanneledTickingAoE_BloodCrystalRemainingHealthDammage
CRUserDefinedDamageCalculation,45,GE_MC_BossDoor_SpecialFallDamage_Damage
CRUserDefinedDamageCalculation,46,GE_MF_BossTotem_SharedHealth_Damage
CRUserDefinedDamageCalculation,47,GE_Mara_Talent_AoeAttackSpender_DamageToPoisionDot_Poison
CRUserDefinedDamageCalculation,48,GE_Mara_Talent_BleedAttackSpender_ExplosivePoison_ExplosionDamage
CRUserDefinedDamageCalculation,49,GE_Mara_Talent_Spender_IncreasedDamageOnPoisonAndBleed_Damage
CRUserDefinedDamageCalculation,50,GE_Meiko_Talent_MeleeDamageImmediateSelfBuff_DamageBuilder_Damage
CRUserDefinedDamageCalculation,51,GE_Meiko_Talent_TauntTotem_IncomingDamageToDamage_Damage
CRUserDefinedDamageCalculation,52,GE_Mosse_SharedHealthBuff_HealthDistributer_Damage
CRUserDefinedDamageCalculation,53,GE_NP_BossHellcaller_SetHealth
CRUserDefinedDamageCalculation,54,GE_PR_BossTreasureDemon_Ball_CrashIntoBoss_Damage
CRUserDefinedDamageCalculation,55,GE_Rime_Talent_AutoDamageProjectile_ExplodingCrits_CleaveDamage
CRUserDefinedDamageCalculation,56,GE_Rime_Talent_Passive_CastedProjectileDamageOrbSpender_DamageToAoe_Damage
CRUserDefinedDamageCalculation,57,GE_SH_BossSpider_SpecialFallDamage_Damage
CRUserDefinedDamageCalculation,58,GE_ST_BloodOrb_SharedHealth_Damage
CRUserDefinedDamageCalculation,59,GE_ST_BossDefenseEye_Beams_SelfRemainingHealth_Dammage
CRUserDefinedDamageCalculation,60,GE_ST_BossDefenseEye_SpawnAdds_Granted_OnDeathDamageBoss_Damage
CRUserDefinedDamageCalculation,61,GE_ST_BossGatekeeper_MultiCastedMeleeStrike_FinalBlowDamage
CRUserDefinedDamageCalculation,62,GE_Shared_ReflectDamage_Damage
CRUserDefinedDamageCalculation,63,GE_Shared_Stagger_Damage
CRUserDefinedDamageCalculation,64,GE_Shared_TargetDummy_Damage
CRUserDefinedDamageCalculation,65,GE_Sune_DamageTransferAura_TransferedDamage
CRUserDefinedDamageCalculation,66,GE_Sune_OverhealToAoeDamage_Damage
CRUserDefinedDamageCalculation,67,GE_Sune_SingleTargetDamageTransfer_TransferedDamage
CRUserDefinedDamageCalculation,68,GE_Sune_Talent_AtTargetInstantAoe_AddsDot_Dot
CRUserDefinedDamageCalculation,69,GE_Sune_Talent_InstantSingleTargetHealOrDamage_DotHot_Dot
CRUserDefinedDamageCalculation,70,GE_Sune_Talent_SingleTargetAbsorb_AoeDamage_Damage
CRUserDefinedDamageCalculation,71,GE_Trait_GemDotHotOnCrit_DoT
CRUserDefinedDamageCalculation,72,GE_Trait_GemPulsatingOnAbilityTotemProc_FlatDamage
CRUserDefinedDamageCalculation,73,GE_Trait_GemWhirlwindProc_Damage
CRUserDefinedDamageCalculation,74,GE_UB_BossArchbishop_FollowingCylinderAOE_DamageToOrb
CRUserDefinedDamageCalculation,75,GE_UB_BossWarband_SharedHealth_Damage
CRUserDefinedDamageCalculation,76,GE_UB_SoulstainedShambler_PassiveDotMonitor_Dot
CRUserDefinedDamageCalculation,77,GE_UC_BossBaptist_HighestThreatSplitDamageDot_SplitDamageDot
CRUserDefinedDamageCalculation,78,GE_UM_HornedSeer_ChanneledOrbProjectiles_SelfDamage
CRUserDefinedDamageCalculation,79,GE_UM_HornedSeer_OrbProjectile_SelfDamage
CRUserDefinedDamageCalculation,80,GE_VV_BossFrostTroll_Stomp_IceBlockDot
CRUserDefinedDamageCalculation,81,GE_VV_BossKaldursonFire_Stomp_IceBlockDot
CRUserDefinedDamageCalculation,82,GE_Vigor_Talent_SingleTargetDot_DamageToAoe_Damage
CRUserDefinedDamageCalculation,83,GE_Warmaster_Talent_BouncyProjectile_ChanceAoeDamage_Damage
CRUserDefinedDamageCalculation,84,GE_Warmaster_Talent_MeleeCleaveAbsorbBuff_ReducedDamageReflectDamage_Damage
CRUserDefinedDamageCalculation,85,GE_Weapon_CastedHealAndDamageChannel_AoeDamage
CRUserDefinedDamageCalculation,86,GE_Weapon_InstantDamageAccumulativeDebuff_Damage
CRUserDefinedHealCalculation,0,GE_ArmorSetBonus_PowerBonusAndAutoHeal_Heal
CRUserDefinedHealCalculation,1,GE_DM_WinterWitch_CastSelfAbsorbHot_Buff
CRUserDefinedHealCalculation,2,GE_DungeonModifier_Carnage_TeamLifeTapHeal
CRUserDefinedHealCalculation,3,GE_DungeonModifier_WinterWitch_BoonAoeBuff
CRUserDefinedHealCalculation,4,GE_Finesse_DrainHealthBasedOnPrimaryStat_Heal
CRUserDefinedHealCalculation,5,GE_Firemage_Talent_DotDoubleDamageAndHeal_Heal
CRUserDefinedHealCalculation,6,GE_GemBonus_AutoHealOnLowHealth_Heal_Medium
CRUserDefinedHealCalculation,7,GE_GemBonus_AutoHealOnLowHealth_Heal_Small
CRUserDefinedHealCalculation,8,GE_GemBonus_HealthRegenBonusInCombatMedium
CRUserDefinedHealCalculation,9,GE_GemBonus_HealthRegenBonusInCombatSmall
CRUserDefinedHealCalculation,10,GE_GemBonus_HoTOnTouchedTargetDeath_HoT_Medium
CRUserDefinedHealCalculation,11,GE_GemBonus_HoTOnTouchedTargetDeath_HoT_Small
CRUserDefinedHealCalculation,12,GE_Gunde_HealthGain_InstantHeal
CRUserDefinedHealCalculation,13,GE_Ink_Talent_ChargedBuff_LifestealAndStatboost_Heal
CRUserDefinedHealCalculation,14,GE_JS_TutorialOrcCaster_Heal_Heal
CRUserDefinedHealCalculation,15,GE_Lisa_AoeStaggerRemovalSpender_Heal
CRUserDefinedHealCalculation,16,GE_Lisa_ChanneledHealOrDamageProjectiles_Heal
CRUserDefinedHealCalculation,17,GE_Lisa_OutgoingDamageToHealManager_Heal
CRUserDefinedHealCalculation,18,GE_Lisa_PauseResourcesAndPartyHealth_Heal
CRUserDefinedHealCalculation,19,GE_Lisa_SingleTargetStaggerRemovalSpender_Heal
CRUserDefinedHealCalculation,20,GE_Lisa_Talent_StaggerOverhealToStackingHeal_Heal
CRUserDefinedHealCalculation,21,GE_MC_WanderingGhostPriest_Heal_Heal
CRUserDefinedHealCalculation,22,GE_MF_BlightedMorningGlory_OnDeathHeal_Heal
CRUserDefinedHealCalculation,23,GE_MF_FoulTotemic_Heal_Heal
CRUserDefinedHealCalculation,24,GE_Meiko_ChanneledHeavyDamage_SelfHeal
CRUserDefinedHealCalculation,25,GE_Meiko_HIghDamageCleave_SelfHeal
CRUserDefinedHealCalculation,26,GE_Meiko_InstantSelfDefensive_SelfHeal
CRUserDefinedHealCalculation,27,GE_Meiko_Talent_InstantSelfDefensive_ApplyHot_Hot
CRUserDefinedHealCalculation,28,GE_Meiko_Talent_MeleeDamageImmediateSelfBuff_DamageBuilder_Heal
CRUserDefinedHealCalculation,29,GE_Mosse_DurationalAoeHealPlacement_Heal
CRUserDefinedHealCalculation,30,GE_Mosse_SharedHealthBuff_HealthDistributer_Heal
CRUserDefinedHealCalculation,31,GE_NPC_MalevolentSpirits_OnDeathAbility_ReplenishHealthandMana_Effect
CRUserDefinedHealCalculation,32,GE_PR_BossPirateCaptain_BecomeGhost_HealToFull
CRUserDefinedHealCalculation,33,GE_PR_BossTreasureDemon_SuckInCoins_Heal
CRUserDefinedHealCalculation,34,GE_PR_FoB_ChanneledSlowedMoveToTarget_Heal
CRUserDefinedHealCalculation,35,GE_PR_PirateGrunt_FoBHeal_Heal
CRUserDefinedHealCalculation,36,GE_Perk_DamageToHeal_Heal
CRUserDefinedHealCalculation,37,GE_Perk_InstantHealDamageReductionBuff_Heal
CRUserDefinedHealCalculation,38,GE_RelicPower_HealthPotion
CRUserDefinedHealCalculation,39,GE_Rime_DamageAsAoeHealingBuff_Heal
CRUserDefinedHealCalculation,40,GE_Rime_SelfDefenceBuff_Talent_Heal
CRUserDefinedHealCalculation,41,GE_Rime_Talent_SelfDefenceBuff_DurationBoostAndHealFromDamage_Heal
CRUserDefinedHealCalculation,42,GE_SH_GravesnareKidnapper_KidnapBite_Heal
CRUserDefinedHealCalculation,43,GE_ST_BloodOrb_BuffBoss_Heal
CRUserDefinedHealCalculation,44,GE_ST_BossDefenseEye_AbsorbAdds_HealSelf
CRUserDefinedHealCalculation,45,GE_Shared_MaxHealthHeal
CRUserDefinedHealCalculation,46,GE_Shared_SuperFlatHeal_SetByCaller_NoLogging
CRUserDefinedHealCalculation,47,GE_Sune_Talent_DroppedPulseAoe_HealsAlly_Heal
CRUserDefinedHealCalculation,48,GE_Sune_Talent_InstantSingleTargetHealOrDamage_DotHot_Hot
CRUserDefinedHealCalculation,49,GE_Trait_GemDotHotOnCrit_HoT
CRUserDefinedHealCalculation,50,GE_Trait_GemPulsatingOnAbilityTotemProc_FlatHeal
CRUserDefinedHealCalculation,51,GE_UB_BossWarMachine_Dismounted_Heal
CRUserDefinedHealCalculation,52,GE_UB_BossWarband_SharedHealth_Heal
CRUserDefinedHealCalculation,53,GE_UB_Healer_CastedAoeHeal_Heal
CRUserDefinedHealCalculation,54,GE_UB_HealingMinion_Heal
CRUserDefinedHealCalculation,55,GE_VV_BlackburnMystic_Heal_Heal
CRUserDefinedHealCalculation,56,GE_Vigor_Echo_Heal
CRUserDefinedHealCalculation,57,GE_Vigor_Talent_CastedSingleTargetDamage_SingleTargetChargedHot_HealAlly_Heal
CRUserDefinedHealCalculation,58,GE_Vigor_Talent_InstantAoeHeal_Hot
CRUserDefinedHealCalculation,59,GE_Vigor_Talent_SingleTargetDot_BuffActiveAdditionalDirectDamage_DamageHealsAlly_Heal
CRUserDefinedHealCalculation,60,GE_Warmaster_PassiveHealthRegen
CRUserDefinedHealCalculation,61,GE_Weapon_CastedHealAndDamageChannel_Heal
