id,effects_ordinal,ordinal,value
GA_Meiko_MeleeDamageSelfBuff_C,0,1,EffectVisualization.Icon
GA_Meiko_MeleeDamageSelfBuff_C,1,0,EffectLogic.System
GA_Meiko_MeleeDamageSelfBuff_C,2,0,EffectType.Beneficial
GA_Meiko_MeleeDamageSelfBuff_C,2,1,EffectVisualization.Icon
GA_Meiko_MeleeDown_C,0,0,EffectLogic.System
GA_Meiko_MeleeInterrupt,0,0,EffectLogic.System
GA_Meiko_MeleeInterrupt,1,0,EffectLogic.System
GA_Meiko_MeleeLeft_C,0,0,EffectLogic.System
GA_Meiko_MeleeRight_C,0,0,EffectLogic.System
GA_Meiko_MoveToLocationAoeDamage_C,0,0,EffectType.Harmful
GA_Meiko_MoveToLocationAoeDamage_C,0,1,EffectType.GeneratesThreat
GA_Meiko_MoveToLocationAoeDamage_C,0,2,EffectLogic.RemoveOnDeath
GA_Meiko_MoveToLocationAoeDamage_C,0,3,EffectType.Magic.Earth
GA_Meiko_MoveToLocationAoeDamage_C,0,4,EffectLogic.NoImmuneLogging
GA_Meiko_MoveToLocationAoeDamage_C,1,0,EffectLogic.System
GA_Meiko_MoveToLocationAoeDamage_C,1,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Meiko_MoveToLocationAoeDamage_C,2,0,EffectLogic.System
GA_Meiko_MoveToLocationAoeDamage_C,5,0,EffectType.Harmful
GA_Meiko_MoveToLocationAoeDamage_C,5,1,EffectType.GeneratesThreat
GA_Meiko_MoveToLocationAoeDamage_C,5,2,EffectLogic.RemoveOnDeath
GA_Meiko_MoveToLocationAoeDamage_C,5,3,EffectType.Magic.Earth
GA_Meiko_MoveToLocationAoeDamage_C,5,4,EffectLogic.NoImmuneLogging
GA_Meiko_Passive_DamageSoakBuff_Monitor_C,0,0,EffectType.Beneficial
GA_Meiko_Passive_DamageSoakBuff_Monitor_C,0,1,EffectLogic.RemoveOnDeath
GA_Meiko_Passive_DamageSoakBuff_Monitor_C,1,0,EffectVisualization.Icon
GA_Meiko_Passive_DamageSoakBuff_Monitor_C,1,1,EffectType.Beneficial
GA_Meiko_Passive_DamageSoakBuff_Monitor_C,1,2,EffectLogic.RemoveOnDeath
GA_Meiko_Passive_DamageSoakBuff_Monitor_C,1,3,CustomAssetTags.Meiko.DamageSoakBuff
GA_Meiko_Passive_DamageSoakBuff_Monitor_C,1,4,EffectVisualization.IconOnPartyUnitFrame
GA_Meiko_Passive_DamageSoakBuff_Monitor_C,2,0,EffectVisualization.Icon
GA_Meiko_Passive_DamageSoakBuff_Monitor_C,2,1,EffectType.Beneficial
GA_Meiko_Passive_DamageSoakBuff_Monitor_C,2,2,EffectLogic.RemoveOnDeath
GA_Meiko_Passive_DamageSoakBuff_Monitor_C,2,3,CustomAssetTags.Meiko.DamageSoakBuff
GA_Meiko_Passive_DamageSoakBuff_Monitor_C,2,4,EffectVisualization.IconOnPartyUnitFrame
GA_Meiko_Passive_DamageSoakBuff_Monitor_C,3,0,EffectType.Beneficial
GA_Meiko_Passive_DamageSoakBuff_Monitor_C,3,1,EffectLogic.RemoveOnDeath
GA_Meiko_Passive_DamageSoakBuff_Monitor_C,4,0,EffectLogic.System
GA_Meiko_Passive_DamageSoakBuff_Monitor_C,4,1,EffectType.Beneficial
GA_Meiko_Passive_DamageSoakBuff_Monitor_C,4,2,EffectLogic.RemoveOnDeath
GA_Meiko_Passive_DamageSoakBuff_Monitor_C,4,3,EffectVisualization.Icon
GA_Meiko_Passive_DamageSoakBuff_Monitor_C,4,4,EffectVisualization.HeroSuperBuffbar
GA_Meiko_Passive_Talent_MeleeDamageImmediateSelfBuff_DamageBuilder_C,0,0,EffectType.Harmful
GA_Meiko_Passive_Talent_MeleeDamageImmediateSelfBuff_DamageBuilder_C,0,1,EffectVisualization.Icon
GA_Meiko_Passive_Talent_MeleeDamageImmediateSelfBuff_DamageBuilder_C,0,2,EffectVisualization.IconOnPartyUnitFrame
GA_Meiko_Passive_Talent_MeleeDamageImmediateSelfBuff_DamageBuilder_C,0,3,EffectVisualization.OverheadStatus
GA_Meiko_Passive_Talent_MeleeDamageImmediateSelfBuff_DamageBuilder_C,0,4,EffectLogic.RemoveOnDeath
GA_Meiko_Passive_Talent_MeleeDamageImmediateSelfBuff_DamageBuilder_C,0,5,EffectType.Magic
GA_Meiko_Passive_Talent_MeleeDamageImmediateSelfBuff_DamageBuilder_C,1,0,EffectVisualization.Icon
GA_Meiko_Passive_Talent_MeleeDamageImmediateSelfBuff_DamageBuilder_C,1,1,EffectVisualization.IconOnPartyUnitFrame
GA_Meiko_Passive_Talent_MeleeDamageImmediateSelfBuff_DamageBuilder_C,1,2,EffectLogic.RemoveOnDeath
GA_Meiko_Passive_Talent_MeleeDamageImmediateSelfBuff_DamageBuilder_C,1,3,EffectType.Magic
GA_Meiko_Passive_Talent_MeleeDamageImmediateSelfBuff_DamageBuilder_C,1,4,EffectType.Beneficial
GA_Meiko_Passive_Talent_MeleeDamageImmediateSelfBuff_DamageBuilder_C,1,5,CustomAssetTags.Meiko.Talent.MeleeDamageImmediateSelfBuff.DamageBuilder.Buff
GA_Meiko_Passive_Talent_MeleeDamageImmediateSelfBuff_DamageBuilder_C,2,0,EffectType.Harmful
GA_Meiko_Passive_Talent_MeleeDamageImmediateSelfBuff_DamageBuilder_C,2,1,EffectVisualization.Icon
GA_Meiko_Passive_Talent_MeleeDamageImmediateSelfBuff_DamageBuilder_C,2,2,EffectVisualization.IconOnPartyUnitFrame
GA_Meiko_Passive_Talent_MeleeDamageImmediateSelfBuff_DamageBuilder_C,2,3,EffectVisualization.OverheadStatus
GA_Meiko_Passive_Talent_MeleeDamageImmediateSelfBuff_DamageBuilder_C,2,4,EffectLogic.RemoveOnDeath
GA_Meiko_Passive_Talent_MeleeDamageImmediateSelfBuff_DamageBuilder_C,2,5,EffectType.Magic
GA_Meiko_RangedTaunt_C,0,0,EffectLogic.RemoveOnDeath
GA_Meiko_RangedTaunt_C,0,1,EffectType.Physical
GA_Meiko_RangedTaunt_C,0,2,EffectType.GeneratesThreat
GA_Meiko_RangedTaunt_C,0,3,EffectVisualization.Icon
GA_Meiko_RangedTaunt_C,0,4,EffectType.Harmful
GA_Meiko_RangedTaunt_C,0,5,EffectType.Taunt
GA_Meiko_RangedTaunt_C,1,0,EffectLogic.System
GA_Meiko_RangedTaunt_C,2,0,EffectLogic.System
GA_Meiko_RangedTaunt_C,3,0,EffectLogic.RemoveOnDeath
GA_Meiko_RangedTaunt_C,3,1,EffectType.Physical
GA_Meiko_RangedTaunt_C,3,2,EffectType.GeneratesThreat
GA_Meiko_RangedTaunt_C,3,3,EffectVisualization.Icon
GA_Meiko_RangedTaunt_C,3,4,EffectType.Harmful
GA_Meiko_RangedTaunt_C,3,5,EffectType.Taunt
GA_Meiko_TauntTotem,0,0,EffectType.Beneficial
GA_Meiko_TauntTotem,0,1,EffectLogic.RemoveOnDeath
GA_Meiko_TauntTotem,0,2,EffectLogic.System
GA_Meiko_TauntTotem,0,3,EffectVisualization.Icon
GA_Meiko_TauntTotem,0,4,EffectVisualization.IconOnPartyUnitFrame
GA_Meiko_TauntTotem,1,0,EffectLogic.System
GA_Meiko_TauntTotem,1,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Meiko_TauntTotem,2,0,EffectLogic.System
GA_Meiko_TauntTotem,3,0,EffectType.Beneficial
GA_Meiko_TauntTotem,3,1,EffectLogic.RemoveOnDeath
GA_Meiko_TauntTotem,3,2,EffectLogic.System
GA_Meiko_TauntTotem,3,3,EffectVisualization.Icon
GA_Meiko_TauntTotem,3,4,EffectVisualization.IconOnPartyUnitFrame
GA_Meiko_TauntTotem,4,0,EffectLogic.RemoveOnDeath
GA_Meiko_TauntTotem,4,1,EffectType.Physical
GA_Meiko_TauntTotem,4,2,EffectType.GeneratesThreat
GA_Meiko_TauntTotem,4,3,EffectVisualization.Icon
GA_Meiko_TauntTotem,4,4,EffectType.Harmful
GA_Meiko_TauntTotem,4,5,EffectType.Taunt
GA_Meiko_TauntTotem,5,0,EffectLogic.System
GA_Mosse_BlueButterfly_Recall,0,0,EffectType.Beneficial
GA_Mosse_BlueButterfly_Recall,0,1,EffectType.GeneratesThreat
GA_Mosse_BlueButterfly_Recall,0,2,EffectType.Magic.Nature
GA_Mosse_BlueButterfly_Recall,0,3,EffectLogic.NotDispellable
GA_Mosse_BlueButterfly_Recall,0,4,EffectVisualization.Icon
GA_Mosse_BlueButterfly_Recall,0,5,EffectLogic.System
GA_Mosse_BlueButterfly_Recall,0,6,CustomAssetTags.Mosse.Butterfly.Behavior.Orbit
GA_Mosse_BlueButterfly_Recall,0,7,EffectLogic.RemoveOnDeath
GA_Mosse_BlueButterfly_Recall,0,8,EffectVisualization.IconOnPartyUnitFrame
GA_Mosse_BlueButterfly_Recall,1,0,EffectLogic.System
GA_Mosse_BlueButterfly_Recall,2,0,EffectLogic.System
GA_Mosse_BlueButterfly_Recall,4,0,EffectType.Beneficial
GA_Mosse_BlueButterfly_Recall,4,1,EffectType.GeneratesThreat
GA_Mosse_BlueButterfly_Recall,4,2,EffectType.Magic.Nature
GA_Mosse_BlueButterfly_Recall,4,3,EffectLogic.NotDispellable
GA_Mosse_BlueButterfly_Recall,4,4,EffectVisualization.Icon
GA_Mosse_BlueButterfly_Recall,4,5,EffectLogic.System
GA_Mosse_BlueButterfly_Recall,4,6,CustomAssetTags.Mosse.Butterfly.Behavior.Orbit
GA_Mosse_BlueButterfly_Recall,4,7,EffectLogic.RemoveOnDeath
GA_Mosse_BlueButterfly_Recall,4,8,EffectVisualization.IconOnPartyUnitFrame
GA_Mosse_BlueButterfly_Recall,5,0,EffectType.Beneficial
GA_Mosse_BlueButterfly_Recall,5,1,EffectType.GeneratesThreat
GA_Mosse_BlueButterfly_Recall,5,2,EffectType.Magic.Nature
GA_Mosse_BlueButterfly_Recall,5,3,EffectLogic.NotDispellable
GA_Mosse_BlueButterfly_Recall,5,4,EffectLogic.RemoveOnDeath
GA_Mosse_BlueButterfly_Recall,5,5,EffectVisualization.Icon
GA_Mosse_BlueButterfly_Recall,5,6,CustomAssetTags.Mosse.Butterfly.Behavior.Orbit
GA_Mosse_BlueButterfly_Recall,5,7,EffectVisualization.IconOnPartyUnitFrame
GA_Mosse_BlueButterfly_SendOut,0,0,EffectType.Beneficial
GA_Mosse_BlueButterfly_SendOut,0,1,EffectType.GeneratesThreat
GA_Mosse_BlueButterfly_SendOut,0,2,EffectType.Magic.Nature
GA_Mosse_BlueButterfly_SendOut,0,3,EffectLogic.NotDispellable
GA_Mosse_BlueButterfly_SendOut,0,4,EffectLogic.RemoveOnDeath
GA_Mosse_BlueButterfly_SendOut,0,5,EffectVisualization.Icon
GA_Mosse_BlueButterfly_SendOut,0,6,CustomAssetTags.Mosse.Butterfly.Behavior.Orbit
GA_Mosse_BlueButterfly_SendOut,0,7,EffectVisualization.IconOnPartyUnitFrame
GA_Mosse_BlueButterfly_SendOut,1,0,EffectLogic.System
GA_Mosse_BlueButterfly_SendOut,2,0,EffectLogic.System
GA_Mosse_BlueButterfly_SendOut,5,0,EffectType.Beneficial
GA_Mosse_BlueButterfly_SendOut,5,1,EffectType.GeneratesThreat
GA_Mosse_BlueButterfly_SendOut,5,2,EffectType.Magic.Nature
GA_Mosse_BlueButterfly_SendOut,5,3,EffectLogic.NotDispellable
GA_Mosse_BlueButterfly_SendOut,5,4,EffectVisualization.Icon
GA_Mosse_BlueButterfly_SendOut,5,5,EffectLogic.System
GA_Mosse_BlueButterfly_SendOut,5,6,CustomAssetTags.Mosse.Butterfly.Behavior.Orbit
GA_Mosse_BlueButterfly_SendOut,5,7,EffectLogic.RemoveOnDeath
GA_Mosse_BlueButterfly_SendOut,5,8,EffectVisualization.IconOnPartyUnitFrame
GA_Mosse_BlueButterfly_SendOut,6,0,EffectType.Beneficial
GA_Mosse_BlueButterfly_SendOut,6,1,EffectType.GeneratesThreat
GA_Mosse_BlueButterfly_SendOut,6,2,EffectType.Magic.Nature
GA_Mosse_BlueButterfly_SendOut,6,3,EffectLogic.NotDispellable
GA_Mosse_BlueButterfly_SendOut,6,4,EffectLogic.RemoveOnDeath
GA_Mosse_BlueButterfly_SendOut,6,5,EffectVisualization.Icon
GA_Mosse_BlueButterfly_SendOut,6,6,CustomAssetTags.Mosse.Butterfly.Behavior.Orbit
GA_Mosse_BlueButterfly_SendOut,6,7,EffectVisualization.IconOnPartyUnitFrame
GA_Mosse_CastedSingleTargetProjectile_C,0,0,EffectLogic.System
GA_Mosse_CastedSingleTargetProjectile_C,1,0,EffectLogic.System
GA_Mosse_DurationalAoeHealPlacement_C,0,0,EffectLogic.AlwaysApply
GA_Mosse_DurationalAoeHealPlacement_C,0,1,EffectLogic.RemoveOnDeath
GA_Mosse_DurationalAoeHealPlacement_C,0,2,EffectType.Beneficial
GA_Mosse_DurationalAoeHealPlacement_C,1,0,EffectLogic.System
GA_Mosse_DurationalAoeHealPlacement_C,2,0,EffectLogic.System
GA_Mosse_DurationalAoeHealPlacement_C,2,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Mosse_DurationalAoeHealPlacement_C,3,0,EffectLogic.System
GA_Mosse_DurationalAoeHealPlacement_C,6,0,EffectLogic.AlwaysApply
GA_Mosse_DurationalAoeHealPlacement_C,6,1,EffectLogic.RemoveOnDeath
GA_Mosse_DurationalAoeHealPlacement_C,6,2,EffectType.Beneficial
GA_Mosse_ExplosiveMinion_C,0,0,EffectLogic.System
GA_Mosse_ExplosiveMinion_C,1,0,EffectLogic.System
GA_Mosse_HealingAoeTotem,0,0,EffectLogic.System
GA_Mosse_HealingAoeTotem,1,0,EffectLogic.System
GA_Mosse_HealingAoeTotem,1,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Mosse_HealingAoeTotem,2,0,EffectLogic.System
GA_Mosse_InstantSelfEscapeBuff,0,0,EffectLogic.RemoveOnDeath
GA_Mosse_InstantSelfEscapeBuff,0,1,EffectType.Buff
GA_Mosse_InstantSelfEscapeBuff,0,2,EffectType.Beneficial
GA_Mosse_InstantSelfEscapeBuff,0,3,EffectVisualization.Icon
GA_Mosse_InstantSelfEscapeBuff,0,4,EffectType.Magic.Nature
GA_Mosse_InstantSelfEscapeBuff,0,5,EffectVisualization.HeroSuperBuffbar
GA_Mosse_InstantSelfEscapeBuff,0,6,CustomAssetTags.Mosse.InstantSelfEscapeBuff.Buff
GA_Mosse_InstantSelfEscapeBuff,1,0,EffectLogic.System
GA_Mosse_InstantSelfEscapeBuff,1,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Mosse_InstantSelfEscapeBuff,2,0,EffectLogic.System
GA_Mosse_InstantSelfEscapeBuff,4,0,EffectLogic.RemoveOnDeath
GA_Mosse_InstantSelfEscapeBuff,4,1,EffectType.Buff
GA_Mosse_InstantSelfEscapeBuff,4,2,EffectType.Beneficial
GA_Mosse_InstantSelfEscapeBuff,4,3,EffectVisualization.Icon
GA_Mosse_InstantSelfEscapeBuff,4,4,EffectType.Magic.Nature
GA_Mosse_InstantSelfEscapeBuff,4,5,EffectVisualization.HeroSuperBuffbar
GA_Mosse_InstantSelfEscapeBuff,4,6,CustomAssetTags.Mosse.InstantSelfEscapeBuff.Buff
GA_Mosse_PinkButterfly_Double,0,0,EffectLogic.System
GA_Mosse_PinkButterfly_Double,0,1,EffectType.Beneficial
GA_Mosse_PinkButterfly_Double,0,2,EffectType.Magic.Nature
GA_Mosse_PinkButterfly_Double,0,3,CustomAssetTags.Mosse.Butterfly.Behavior.Spin
GA_Mosse_PinkButterfly_Double,0,4,CustomAssetTags.Mosse.Butterfly.Occupied
GA_Mosse_PinkButterfly_Double,0,5,EffectLogic.RemoveOnDeath
GA_Mosse_PinkButterfly_Double,0,6,EffectVisualization.IconOnPartyUnitFrame
GA_Mosse_PinkButterfly_Double,0,7,EffectVisualization.Icon
GA_Mosse_PinkButterfly_Double,1,0,EffectLogic.System
GA_Mosse_PinkButterfly_Double,2,0,EffectLogic.System
GA_Mosse_PinkButterfly_Double,4,0,EffectLogic.System
GA_Mosse_PinkButterfly_Double,4,1,EffectType.Beneficial
GA_Mosse_PinkButterfly_Double,4,2,EffectType.Magic.Nature
GA_Mosse_PinkButterfly_Double,4,3,CustomAssetTags.Mosse.Butterfly.Behavior.Spin
GA_Mosse_PinkButterfly_Double,4,4,CustomAssetTags.Mosse.Butterfly.Occupied
GA_Mosse_PinkButterfly_Double,4,5,EffectLogic.RemoveOnDeath
GA_Mosse_PinkButterfly_Double,4,6,EffectVisualization.IconOnPartyUnitFrame
GA_Mosse_PinkButterfly_Double,4,7,EffectVisualization.Icon
GA_Mosse_PinkButterfly_Double,5,0,EffectType.Beneficial
GA_Mosse_PinkButterfly_Double,5,1,EffectType.GeneratesThreat
GA_Mosse_PinkButterfly_Double,5,2,EffectType.Healing
GA_Mosse_PinkButterfly_Double,5,3,EffectType.Hot
GA_Mosse_PinkButterfly_Double,5,4,EffectType.Magic.Nature
GA_Mosse_PinkButterfly_Double,5,5,EffectLogic.RemoveOnDeath
GA_Mosse_PinkButterfly_Double,5,6,EffectVisualization.Icon
GA_Mosse_PinkButterfly_Double,5,7,EffectVisualization.IconOnPartyUnitFrame
GA_Mosse_PinkButterfly_Double,5,8,CustomAssetTags.Mosse.DurationalAoeHealPlacement.AddPlacedHealingTotem
GA_Mosse_PinkButterfly_Double,5,9,CustomAssetTags.Mosse.ButterflyHeal
GA_Mosse_PinkButterfly_Double,7,0,EffectType.Beneficial
GA_Mosse_PinkButterfly_Double,7,1,EffectType.Hot
GA_Mosse_PinkButterfly_Double,7,2,EffectType.Healing
GA_Mosse_PinkButterfly_Double,7,3,EffectType.GeneratesThreat
GA_Mosse_PinkButterfly_Double,7,4,EffectType.Magic.Nature
GA_Mosse_PinkButterfly_Double,7,5,EffectLogic.NotDispellable
GA_Mosse_PinkButterfly_Double,7,6,EffectLogic.RemoveOnDeath
GA_Mosse_PinkButterfly_Double,7,7,EffectVisualization.Icon
GA_Mosse_PinkButterfly_Double,7,8,CustomAssetTags.Mosse.Butterfly.Behavior.Orbit
GA_Mosse_PinkButterfly_Double,7,9,EffectVisualization.IconOnPartyUnitFrame
GA_Mosse_PinkButterfly_Double,7,10,CustomAssetTags.Mosse.DurationalAoeHealPlacement.AddPlacedHealingTotem
GA_Mosse_PinkButterfly_Double,7,11,CustomAssetTags.Mosse.ButterflyHeal
GA_Mosse_PinkButterfly_Double,7,12,CustomAssetTags.Mosse.PinkButterfly.Simple.Hot
GA_Mosse_PinkButterfly_Simple,0,0,EffectType.Beneficial
GA_Mosse_PinkButterfly_Simple,0,1,EffectType.Hot
GA_Mosse_PinkButterfly_Simple,0,2,EffectType.Healing
GA_Mosse_PinkButterfly_Simple,0,3,EffectType.GeneratesThreat
GA_Mosse_PinkButterfly_Simple,0,4,EffectType.Magic.Nature
GA_Mosse_PinkButterfly_Simple,0,5,EffectLogic.NotDispellable
GA_Mosse_PinkButterfly_Simple,0,6,EffectLogic.RemoveOnDeath
GA_Mosse_PinkButterfly_Simple,0,7,EffectVisualization.Icon
GA_Mosse_PinkButterfly_Simple,0,8,CustomAssetTags.Mosse.Butterfly.Behavior.Orbit
GA_Mosse_PinkButterfly_Simple,0,9,EffectVisualization.IconOnPartyUnitFrame
GA_Mosse_PinkButterfly_Simple,0,10,CustomAssetTags.Mosse.DurationalAoeHealPlacement.AddPlacedHealingTotem
GA_Mosse_PinkButterfly_Simple,0,11,CustomAssetTags.Mosse.ButterflyHeal
GA_Mosse_PinkButterfly_Simple,0,12,CustomAssetTags.Mosse.PinkButterfly.Simple.Hot
GA_Mosse_PinkButterfly_Simple,1,0,EffectLogic.System
GA_Mosse_PinkButterfly_Simple,2,0,EffectLogic.System
GA_Mosse_PinkButterfly_Simple,4,0,EffectLogic.System
GA_Mosse_PinkButterfly_Simple,4,1,EffectType.Beneficial
GA_Mosse_PinkButterfly_Simple,4,2,EffectType.Magic.Nature
GA_Mosse_PinkButterfly_Simple,4,3,CustomAssetTags.Mosse.Butterfly.Behavior.Spin
GA_Mosse_PinkButterfly_Simple,4,4,CustomAssetTags.Mosse.Butterfly.Occupied
GA_Mosse_PinkButterfly_Simple,4,5,EffectLogic.RemoveOnDeath
GA_Mosse_PinkButterfly_Simple,4,6,EffectVisualization.IconOnPartyUnitFrame
GA_Mosse_PinkButterfly_Simple,4,7,EffectVisualization.Icon
GA_Mosse_PinkButterfly_Simple,5,0,EffectType.Beneficial
GA_Mosse_PinkButterfly_Simple,5,1,EffectType.GeneratesThreat
GA_Mosse_PinkButterfly_Simple,5,2,EffectType.Healing
GA_Mosse_PinkButterfly_Simple,5,3,EffectType.Hot
GA_Mosse_PinkButterfly_Simple,5,4,EffectType.Magic.Nature
GA_Mosse_PinkButterfly_Simple,5,5,EffectLogic.RemoveOnDeath
GA_Mosse_PinkButterfly_Simple,5,6,EffectVisualization.Icon
GA_Mosse_PinkButterfly_Simple,5,7,EffectVisualization.IconOnPartyUnitFrame
GA_Mosse_PinkButterfly_Simple,5,8,CustomAssetTags.Mosse.DurationalAoeHealPlacement.AddPlacedHealingTotem
GA_Mosse_PinkButterfly_Simple,5,9,CustomAssetTags.Mosse.ButterflyHeal
GA_Mosse_PinkButterfly_Simple,7,0,EffectType.Beneficial
GA_Mosse_PinkButterfly_Simple,7,1,EffectType.Hot
GA_Mosse_PinkButterfly_Simple,7,2,EffectType.Healing
GA_Mosse_PinkButterfly_Simple,7,3,EffectType.GeneratesThreat
GA_Mosse_PinkButterfly_Simple,7,4,EffectType.Magic.Nature
GA_Mosse_PinkButterfly_Simple,7,5,EffectLogic.NotDispellable
GA_Mosse_PinkButterfly_Simple,7,6,EffectLogic.RemoveOnDeath
GA_Mosse_PinkButterfly_Simple,7,7,EffectVisualization.Icon
GA_Mosse_PinkButterfly_Simple,7,8,CustomAssetTags.Mosse.Butterfly.Behavior.Orbit
GA_Mosse_PinkButterfly_Simple,7,9,EffectVisualization.IconOnPartyUnitFrame
GA_Mosse_PinkButterfly_Simple,7,10,CustomAssetTags.Mosse.DurationalAoeHealPlacement.AddPlacedHealingTotem
GA_Mosse_PinkButterfly_Simple,7,11,CustomAssetTags.Mosse.ButterflyHeal
GA_Mosse_PinkButterfly_Simple,7,12,CustomAssetTags.Mosse.PinkButterfly.Simple.Hot
GA_Mosse_PlacedAoeBuff,0,0,EffectLogic.System
GA_Mosse_PlacedAoeBuff,1,0,EffectLogic.System
GA_Mosse_PlacedAoeBuff,1,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Mosse_PlacedAoeBuff,2,0,EffectLogic.System
GA_Mosse_PlacedAoeBuff,5,0,EffectType.Beneficial
GA_Mosse_PlacedAoeBuff,5,1,EffectType.Buff
GA_Mosse_PlacedAoeBuff,5,2,EffectType.Magic.Nature
GA_Mosse_PlacedAoeBuff,5,3,EffectVisualization.Icon
GA_Mosse_PlacedAoeBuff,5,4,EffectVisualization.IconOnPartyUnitFrame
GA_Mosse_ProjectileTurrets,0,0,EffectLogic.System
GA_Mosse_ProjectileTurrets,1,0,EffectLogic.System
GA_Mosse_ProjectileTurrets,1,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Mosse_ProjectileTurrets,2,0,EffectLogic.System
GA_Mosse_SharedHealthBuff_C,0,0,EffectVisualization.Icon
GA_Mosse_SharedHealthBuff_C,0,1,EffectType.Beneficial
GA_Mosse_SharedHealthBuff_C,0,2,EffectType.Magic.Nature
GA_Mosse_SharedHealthBuff_C,0,3,EffectLogic.RemoveOnDeath
GA_Mosse_SharedHealthBuff_C,0,4,EffectLogic.AlwaysApply
GA_Mosse_SharedHealthBuff_C,0,5,CustomAssetTags.Mosse.SharedHealthBuff.Buff
GA_Mosse_SharedHealthBuff_C,0,6,EffectVisualization.IconOnPartyUnitFrame
GA_Mosse_SharedHealthBuff_C,0,7,EffectVisualization.HeroSuperBuffbar
GA_Mosse_SharedHealthBuff_C,1,0,EffectLogic.System
GA_Mosse_SharedHealthBuff_C,2,0,EffectLogic.System
GA_Mosse_SharedHealthBuff_C,4,0,EffectVisualization.Icon
GA_Mosse_SharedHealthBuff_C,4,1,EffectType.Beneficial
GA_Mosse_SharedHealthBuff_C,4,2,EffectType.Magic.Nature
GA_Mosse_SharedHealthBuff_C,4,3,EffectLogic.RemoveOnDeath
GA_Mosse_SharedHealthBuff_C,4,4,EffectLogic.AlwaysApply
GA_Mosse_SharedHealthBuff_C,4,5,CustomAssetTags.Mosse.SharedHealthBuff.Buff
GA_Mosse_SharedHealthBuff_C,4,6,EffectVisualization.IconOnPartyUnitFrame
GA_Mosse_SharedHealthBuff_C,4,7,EffectVisualization.HeroSuperBuffbar
GA_Mosse_SingleTargetCastedDamageReduction,0,0,EffectType.Beneficial
GA_Mosse_SingleTargetCastedDamageReduction,0,1,EffectLogic.RemoveOnDeath
GA_Mosse_SingleTargetCastedDamageReduction,0,2,EffectType.GeneratesThreat
GA_Mosse_SingleTargetCastedDamageReduction,0,3,EffectVisualization.Icon
GA_Mosse_SingleTargetCastedDamageReduction,0,4,EffectVisualization.IconOnPartyUnitFrame
GA_Mosse_SingleTargetCastedDamageReduction,0,5,EffectType.Magic.Nature
GA_Mosse_SingleTargetCastedDamageReduction,0,6,EffectVisualization.HeroSuperBuffbar
GA_Mosse_SingleTargetCastedDamageReduction,0,7,CustomAssetTags.Mosse.SingleTargetCastedDamageReduction.Buff
GA_Mosse_SingleTargetCastedDamageReduction,1,0,EffectLogic.System
GA_Mosse_SingleTargetCastedDamageReduction,1,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Mosse_SingleTargetCastedDamageReduction,2,0,EffectLogic.System
GA_Mosse_SingleTargetCastedDamageReduction,4,0,EffectType.Beneficial
GA_Mosse_SingleTargetCastedDamageReduction,4,1,EffectLogic.RemoveOnDeath
GA_Mosse_SingleTargetCastedDamageReduction,4,2,EffectType.GeneratesThreat
GA_Mosse_SingleTargetCastedDamageReduction,4,3,EffectVisualization.Icon
GA_Mosse_SingleTargetCastedDamageReduction,4,4,EffectVisualization.IconOnPartyUnitFrame
GA_Mosse_SingleTargetCastedDamageReduction,4,5,EffectType.Magic.Nature
GA_Mosse_SingleTargetCastedDamageReduction,4,6,EffectVisualization.HeroSuperBuffbar
GA_Mosse_SingleTargetCastedDamageReduction,4,7,CustomAssetTags.Mosse.SingleTargetCastedDamageReduction.Buff
GA_Mosse_SingleTargetDispel_C,0,0,EffectLogic.System
GA_Mosse_SingleTargetDispel_C,1,0,EffectLogic.System
GA_Mosse_SingleTargetDispel_C,2,0,EffectLogic.System
GA_Mosse_TurretChannelHeal,0,0,EffectLogic.RemoveOnDeath
GA_Mosse_TurretChannelHeal,0,1,EffectType.GeneratesThreat
GA_Mosse_TurretChannelHeal,0,2,EffectType.Harmful
GA_Mosse_TurretChannelHeal,0,3,EffectType.Magic.Nature
GA_Mosse_TurretChannelHeal,0,4,EffectType.Debuff
GA_Mosse_TurretChannelHeal,0,5,EffectVisualization.IconOnPartyUnitFrame
GA_Mosse_TurretChannelHeal,0,6,EffectVisualization.Icon
GA_Mosse_TurretChannelHeal,0,7,CustomAssetTags.Mosse.TurretChannelHeal.Debuff
GA_Mosse_TurretChannelHeal,1,0,EffectLogic.System
GA_Mosse_TurretChannelHeal,1,1,EffectLogic.TimeRateInfluencedByCooldownRecovery
GA_Mosse_TurretChannelHeal,2,0,EffectLogic.System
GA_Mosse_TurretChannelHeal,4,0,EffectLogic.RemoveOnDeath
GA_Mosse_TurretChannelHeal,4,1,EffectType.GeneratesThreat
GA_Mosse_TurretChannelHeal,4,2,EffectType.Harmful
GA_Mosse_TurretChannelHeal,4,3,EffectType.Magic.Nature
