id,modifiers_ordinal,attribute,op,value_known,value_curve_ref,value_default,value_unresolved_reason,magnitude_type,detail,detail_kind,detail_data_tag,detail_data_name,detail_calculation_class,detail_coefficient,detail_backing_attribute,detail_pre_add,detail_post_add,detail_source
GE_Lisa_SingleAllyDispel_ResourceCost,0,Mana,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Lisa_SingleTargetDamageImmunityBuff_Cost,0,Mana,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Lisa_SingleTargetDot_Cost,0,Mana,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Lisa_SingleTargetStaggerRemovalSpender_Cost,0,Resources,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Lisa_Stagger_Attributes,0,StaggerDamageAdditionFactor,Additive,0.3,,,,ScalableFloat,registry::Lisa.Stagger.DamageStaggerAdditionFactor,scalable_float_reference,,,,,,,,
GE_Lisa_Stagger_Attributes,1,StaggerHealReductionFactor,Additive,0.0,,,,ScalableFloat,registry::Lisa.Stagger.HealStaggerReductionFactor,scalable_float_reference,,,,,,,,
GE_Lisa_Talent_CastedProjectileDamageIncreaseDebuff_InstigatorBuff_Buff,0,Haste,Additive,0.2,,,,ScalableFloat,registry::Lisa.CastedProjectileDamageIncreaseDebuff.Talent.InstigatorBuff.AdditionalHaste,scalable_float_reference,,,,,,,,
GE_Lisa_Talent_DecreasedIncomingMagicDamage,0,MagicalIncomingDamageMultiplier,MultiplyCompound,0.9,,,,ScalableFloat,registry::Lisa.Talent.DecreasedIncomingMagicDamage.DamageMultiplier,scalable_float_reference,,,,,,,,
GE_Lisa_Talent_InstantDamageSpender_SelfBuff_Buff,0,CooldownRecovery,Multiplicitive,3.0,,,,ScalableFloat,registry::Lisa.InstantDamageSpender.Talent.SelfBuff.CooldownRecoveryMultiplier,scalable_float_reference,,,,,,,,
GE_Lisa_Talent_InstantSelfBuff_FullResources,0,Resources,Additive,30.0,,,,ScalableFloat,registry::Lisa.InstantSelfBuff.Talent.FullResources.ResourceIncrease,scalable_float_reference,,,,,,,,
GE_Lisa_Talent_Passive_OverhealToStackingDamageReduction_DamageReductionBuff,0,IncomingDamageMultiplier,MultiplyCompound,0.88,,,,ScalableFloat,registry::Lisa.SingleTargetStaggerRemovalSpender.Talent.OverhealToDamageReduction.IncomingDamageMultiplier,scalable_float_reference,,,,,,,,
GE_Lisa_Talent_ResourceThresholdBuffs_DamageIncrease,0,DamageScale,Multiplicitive,1.15,,,,ScalableFloat,registry::Lisa.Talent.ResourceThresholdBuffs.DamageMultiplier,scalable_float_reference,,,,,,,,
GE_Lisa_Talent_ResourceThresholdBuffs_DamageReduction,0,PhysicalDamageReduction,Additive,0.15,,,,ScalableFloat,registry::Lisa.Talent.ResourceThresholdBuffs.AdditionalDamageReduction,scalable_float_reference,,,,,,,,
GE_Lisa_Talent_ResourceThresholdBuffs_DamageReduction,1,MagicDamageReduction,Additive,0.15,,,,ScalableFloat,registry::Lisa.Talent.ResourceThresholdBuffs.AdditionalDamageReduction,scalable_float_reference,,,,,,,,
GE_Lisa_Talent_SingleTargetDot_DamageDecrease,0,DamageScale,Multiplicitive,0.95,,,,ScalableFloat,registry::Lisa.SingleTargetDot.Talent.DamageDecrease.DamageMultiplier,scalable_float_reference,,,,,,,,
GE_Lisa_Talent_TeleportForward_DamageReduction_Buff,0,PhysicalDamageReduction,Additive,0.15,,,,ScalableFloat,registry::Lisa.TeleportForward.Talent.DamageReduction.AdditionalDamageReduction,scalable_float_reference,,,,,,,,
GE_Lisa_Talent_TeleportForward_DamageReduction_Buff,1,MagicDamageReduction,Additive,0.15,,,,ScalableFloat,registry::Lisa.TeleportForward.Talent.DamageReduction.AdditionalDamageReduction,scalable_float_reference,,,,,,,,
GE_Lisa_TargetedAoeSilence_Cost,0,Mana,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Lisa_TeleportForward_MoveSpeedBuff,0,MoveSpeed,Multiplicitive,1.2,,,,ScalableFloat,registry::Lisa.TeleportForward.Buff.MoveSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_MC_BloodCrystal_ChanneledDamageReduction_Buff,0,IncomingDamageMultiplier,MultiplyCompound,0.2,,,,ScalableFloat,registry::MC_BloodCrystal.ChanneledDammageReduction.IncomingDamageMultiplier,scalable_float_reference,,,,,,,,
GE_MC_BloodFountain_BoostGhost,0,SizeScale,Multiplicitive,1.01,,,,ScalableFloat,registry::MC_BloodFountain.BoostGhost.SizeScalePerStack,scalable_float_reference,,,,,,,,
GE_MC_BloodFountain_BoostGhost,1,DamageScale,Multiplicitive,1.01,,,,ScalableFloat,registry::MC_BloodFountain.BoostGhost.DamageMultiplierPerStack,scalable_float_reference,,,,,,,,
GE_MC_BloodGrunt_SaveSelf,0,Health,Override,1.0,,,,ScalableFloat,,,,,,,,,,
GE_MC_BloodGuard_CastedBuffAllies_Buff,0,DamageScale,Multiplicitive,1.2,,,,ScalableFloat,registry::MC_BloodGuard.CastedBuffAllies.Buff.AdditiveDamageScaler,scalable_float_reference,,,,,,,,
GE_MC_BloodGuard_CastedBuffAllies_Buff,1,SizeScale,Additive,0.07,,,,ScalableFloat,registry::MC_BloodHound.Enrage.SizeIncrease,scalable_float_reference,,,,,,,,
GE_MC_BloodGuard_ChanneledDamageReduction_Buff,0,IncomingDamageMultiplier,MultiplyCompound,0.2,,,,ScalableFloat,registry::MC_BloodGuard.ChanneledDammageReduction.IncomingDamageMultiplier,scalable_float_reference,,,,,,,,
GE_MC_BloodHound_CastedAoeDamageAndSilence_GrowAndGlow,0,SizeScale,MultiplyCompound,1.2,,,,ScalableFloat,registry::MC_BloodHound.CastedAoeDamageAndSilence.GrowAndGlow.ScaleMultiplier,scalable_float_reference,,,,,,,,
GE_MC_BloodHound_Enrage_Buff,0,Haste,Multiplicitive,1.1,,,,ScalableFloat,registry::MC_BloodHound.Enrage.HasteScalar,scalable_float_reference,,,,,,,,
GE_MC_BloodHound_Enrage_Buff,1,DamageScale,Multiplicitive,1.1,,,,ScalableFloat,registry::MC_BloodHound.Enrage.DamageScaler,scalable_float_reference,,,,,,,,
GE_MC_BloodHound_Enrage_Buff,2,SizeScale,Additive,0.07,,,,ScalableFloat,registry::MC_BloodHound.Enrage.SizeIncrease,scalable_float_reference,,,,,,,,
GE_MC_BloodHound_Enrage_Buff,3,IncomingDamageMultiplier,Multiplicitive,1.1,,,,ScalableFloat,registry::MC_BloodHound.Enrage.IncomingDamageMultiplier,scalable_float_reference,,,,,,,,
GE_MC_BloodHound_Enrage_MaxHealthIncrease,0,MaxHealth,Multiplicitive,,MC_BloodHound.Enrage.MaxHealthIncrease,,,ScalableFloat,registry::MC_BloodHound.Enrage.MaxHealthIncrease,scalable_float_reference,,,,,,,,
GE_MC_BloodSummoner_ChannelSpawnBloodAnimation_SummonMaxHealthBuff,0,MaxHealth,Multiplicitive,1.05,,,,ScalableFloat,registry::MC_BloodSummoner.ChannelSpawnBloodAnimation.AnimateBloodMaxHealthMultiplierPerTick,scalable_float_reference,,,,,,,,
GE_MC_BossGuardian_Runes_RuneEffect,0,IncomingDamageMultiplier,MultiplyCompound,0.01,,,,ScalableFloat,registry::MC_BossGuardian.Runes.RuneDamageMultiplier,scalable_float_reference,,,,,,,,
GE_MC_BossGuardian_Runes_SelfBuff,0,IncomingDamageMultiplier,MultiplyCompound,0.01,,,,ScalableFloat,registry::MC_BossGuardian.Runes.BossBuff.IncomingDamageMultiplier,scalable_float_reference,,,,,,,,
GE_MC_BossGuardian_Runes_Success,0,DamageScale,Multiplicitive,1.2,,,,ScalableFloat,registry::MC_BossGuardian.Runes.PlayerBuff.DamageScale,scalable_float_reference,,,,,,,,
GE_MC_BossGuardian_TickingDamageAllPlayers_Slow,0,MoveSpeed,Multiplicitive,0.5,,,,ScalableFloat,registry::MC_BossGuardian.TickingDamageAllPlayers.Stage3MovementSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_MC_WanderingGhostPriest_BuffCircle_Buff,0,Haste,Multiplicitive,1.15,,,,ScalableFloat,registry::MC_WanderingGhostPriest.BuffCircle.HasteMultiplier,scalable_float_reference,,,,,,,,
GE_MF_BossNecrolord_CooldownReduction,0,CooldownReduction,Additive,0.01,,,,ScalableFloat,registry::MF_BossNecrolord.CooldownReduction.CooldownReductionPerStack,scalable_float_reference,,,,,,,,
GE_MF_BossNecrolord_CooldownReduction,1,Haste,Additive,0.01,,,,ScalableFloat,registry::MF_BossNecrolord.CooldownReduction.HastePerStack,scalable_float_reference,,,,,,,,
GE_MF_BossNecrolord_DeathCast_Debuff,0,IncomingDamageMultiplier,Multiplicitive,5.0,,,,ScalableFloat,registry::MF_BossNecrolord.DeathCast.DamageTakenFromDeathCastMultiplier,scalable_float_reference,,,,,,,,
GE_MF_BossNecrolord_SpreadingDot_Debuff,0,IncomingDamageMultiplier,Multiplicitive,1.0,,,,ScalableFloat,registry::MF_BossNecrolord.SpreadingDot.Debuff.DamageTakenMultiplier,scalable_float_reference,,,,,,,,
GE_MF_BossUnicorn_BossVulnerabilityDebuff,0,IncomingDamageMultiplier,MultiplyCompound,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_MF_BossUnicorn_BossVulnerabilityDebuff,1,IncomingDamageMultiplier,MultiplyCompound,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_MF_BossUnicorn_BossVulnerabilityDebuff,2,IncomingDamageMultiplier,MultiplyCompound,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_MF_BossUnicorn_BossVulnerabilityDebuff,3,IncomingDamageMultiplier,MultiplyCompound,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_MF_BossUnicorn_Passive_IncreasedHealingTaken,0,IncomingHealMultiplier,Multiplicitive,4.0,,,,ScalableFloat,registry::MF_BossUnicorn.Passive.IncreasedHealingTaken.Multiplier,scalable_float_reference,,,,,,,,
GE_MF_DawnstoneGuardian_DamageReflect_Buff,0,SizeScale,Multiplicitive,1.3,,,,ScalableFloat,registry::MF_DawnstoneGuardian.ReflectDamage.SizeScalePerStack,scalable_float_reference,,,,,,,,
GE_MF_Skittershard_Debuff,0,MoveSpeed,Multiplicitive,0.9,,,,ScalableFloat,registry::MF_Skittershard.Debuff.MoveSpeedMultiplierPerStack,scalable_float_reference,,,,,,,,
GE_MF_Skittershard_OnDeath_HealReduction,0,IncomingHealMultiplier,Multiplicitive,0.9,,,,ScalableFloat,registry::MF_Skittershard.OnDeath.Debuff.IncomingHealMultiplier,scalable_float_reference,,,,,,,,
GE_Mara_AoEAttackBuilder_Cost,0,Resources,Additive,35.0,,,,ScalableFloat,registry::Mara.AoeAttackBuilder.Cost,scalable_float_reference,,,,,,,,
GE_Mara_AoEAttackSpender_Cost,0,Resources,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Mara_BleedAttackSpender_Cost,0,Resources,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Mara_ChargedDoubleAttackBuilder_Poison_Buff,0,AttackSpeed,Multiplicitive,1.0,,,,ScalableFloat,registry::Mara.ChargedDoubleAttackBuilder.Poison.AttackSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_Mara_ChargedTeleportBehindTarget_IncreasedDamageOrMovementSpeed_IncreasedMovementSpeed,0,PassiveMoveSpeed,MultiplyCompound,1.5,,,,ScalableFloat,registry::Mara.ChargedTeleportBehindTarget.Talent.IncreasedDamageOrMovementSpeed.MovementSpeedIncrease.SpeedMultiplier,scalable_float_reference,,,,,,,,
GE_Mara_ComboPointGain,0,ResourcesSecond,Additive,1.0,,,,ScalableFloat,,,,,,,,,,
GE_Mara_CopyCharacterDamage_Cost,0,SpiritPoints,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Mara_CopyCharacterDamage_SelfBuff,0,DamageScale,MultiplyCompound,1.2,,,,ScalableFloat,registry::Mara.CopyCharacterDamage.DamageIncreaseBuff.DamageScaler,scalable_float_reference,,,,,,,,
GE_Mara_HeavyAttackSpender_Cost,0,Resources,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Mara_SelfDefenceBuff_SelfBuff,0,IncomingDamageMultiplier,MultiplyCompound,0.6,,,,ScalableFloat,registry::Mara.SelfDefenceBuff.IncomingDamageReduction,scalable_float_reference,,,,,,,,
GE_Mara_Stealth,0,Subtlety,Override,,Mara.Stealth.Subtlety,,,ScalableFloat,registry::Mara.Stealth.Subtlety,scalable_float_reference,,,,,,,,
GE_Mara_StrongerBehindAttackBuilder_Cost,0,Resources,Additive,20.0,,,,ScalableFloat,registry::Mara.StrongerBehindAttackBuilder.Cost,scalable_float_reference,,,,,,,,
GE_Mara_Talent_BleedAttackSpender_HasteIncrease_Buff,0,CritChance,Additive,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.Haste,None,,,,,,
GE_Mara_Talent_ChargedDoubleAttackBuilder_SpiritBuff,0,Spirit,Additive,0.2,,,,ScalableFloat,,,,,,,,,,
GE_Mara_Talent_ChargedResourceRefillSelfBuff_IncreasedDamage_Buff,0,DamageScale,MultiplyCompound,1.2,,,,ScalableFloat,registry::Mara.ChargedResourceRefillSelfBuff.Talent.IncreasedDamage.DamageMultiplier,scalable_float_reference,,,,,,,,
GE_Mara_Talent_ChargedResourceRefillSelfBuff_IncreasedDamage_Buff,1,DamageScale,MultiplyCompound,1.2,,,,ScalableFloat,registry::Mara.ChargedResourceRefillSelfBuff.Talent.IncreasedDamage.DamageMultiplier,scalable_float_reference,,,,,,,,
GE_Mara_Talent_ChargedResourceRefillSelfBuff_IncreasedDamage_Buff,2,DamageScale,MultiplyCompound,1.4,,,,ScalableFloat,registry::Mara.ChargedResourceRefillSelfBuff.Talent.IncreasedDamage.DamageMultiplierAtLowHealth,scalable_float_reference,,,,,,,,
GE_Mara_Talent_ChargedTeleportBehindTarget_IncreasedDamageOrMovementSpeed_DamageIncrease_Owner,0,IncomingDamageMultiplier,MultiplyCompound,1.1,,,,ScalableFloat,registry::Mara.ChargedTeleportBehindTarget.Talent.IncreasedDamageOrMovementSpeed.DamageIncrease.DamageMultiplier,scalable_float_reference,,,,,,,,
GE_Mara_Talent_IncomingAoeDamageReduction,0,Avoidance,Additive,0.1,,,,ScalableFloat,registry::Mara.Talent.IncomingAoeDamageReduction.AdditionalAvoidance,scalable_float_reference,,,,,,,,
GE_Mara_Talent_IncreasedMovementSpeed,0,PassiveMoveSpeed,MultiplyCompound,1.2,,,,ScalableFloat,registry::Mara.Talent.IncreasedMovementSpeed.SpeedMultiplier,scalable_float_reference,,,,,,,,
GE_Mara_Talent_ReducedIncomingMagicDamage,0,MagicalIncomingDamageMultiplier,MultiplyCompound,0.9,,,,ScalableFloat,registry::Mara.Talent.ReducedIncomingMagicDamage.DamageMultiplier,scalable_float_reference,,,,,,,,
GE_Mara_Talent_SelfDefenceBuff_IncreasedDurationAndDodge_Dodge,0,MagicalIncomingDamageMultiplier,MultiplyCompound,0.9,,,,ScalableFloat,registry::Mara.SelfDefenceBuff.Talent.IncreasedDurationAndDodge.BonusIncomingMagicDamageReductionMultiplier,scalable_float_reference,,,,,,,,
GE_Mara_Talent_SpiritRefundToExpertise_Buff,0,Expertise,Additive,0.24,,,,ScalableFloat,registry::Mara.Talent.SpiritProcToExpertise.Buff.AdditionalExpertise,scalable_float_reference,,,,,,,,
GE_Meiko_DamageSoakBuff_Buff,0,Armor,Multiplicitive,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.Armor,None,,,,,,
GE_Meiko_DamageSoakBuff_Buff,1,MaxHealth,Additive,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.Health,None,,,,,,
GE_Meiko_DamageSoakBuff_IncomingDamageMultiplier,0,IncomingDamageMultiplier,MultiplyCompound,0.65,,,,ScalableFloat,registry::Meiko.DamageSoakBuff.IncomnigDamageMultiplier,scalable_float_reference,,,,,,,,
GE_Meiko_DurationalAoeBuff_EnfeeblingEffect,0,DamageScale,MultiplyCompound,0.9,,,,ScalableFloat,registry::Meiko.DurationalAoeDamageBuff.Enfeeble.TargetDamageScaleMultiplier,scalable_float_reference,,,,,,,,
GE_Meiko_DurationalAoeDamageBuff_BuffIcon,0,DodgeChance,Additive,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.DodgeChance,None,,,,,,
GE_Meiko_DurationalAoeDamageBuff_DecreasedMovementSpeed,0,MoveSpeed,Multiplicitive,0.65,,,,ScalableFloat,registry::Meiko.DurationalAoeDamageBuff.MovementSpeed.Multiplier,scalable_float_reference,,,,,,,,
GE_Meiko_DurationalMultipleTeleportDamage_SelfBuff,0,IncomingDamageMultiplier,MultiplyCompound,0.6,,,,ScalableFloat,registry::Meiko.DurationalMultipleTeleportDamage.IncomingDamageMultiplier,scalable_float_reference,,,,,,,,
GE_Meiko_DurationalMultipleTeleportDamage_SelfBuff,1,SizeScale,Override,1.3,,,,ScalableFloat,,,,,,,,,,
GE_Meiko_DurationalMultipleTeleportDamage_SelfBuff,2,DamageScale,MultiplyCompound,1.2,,,,ScalableFloat,registry::Meiko.DurationalMultipleTeleportDamage.DamageBuff.DamageScaler,scalable_float_reference,,,,,,,,
GE_Meiko_DurationalMultipleTeleportDamage_SpiritCost,0,SpiritPoints,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Meiko_MeleeDamageImmediateSelfBuff_SelfBuff,0,MagicalIncomingDamageMultiplier,MultiplyCompound,0.8,,,,ScalableFloat,registry::Meiko.MeleeDamageImmediateSelfBuff.Buff.IncomingMagicDamageMultiplier,scalable_float_reference,,,,,,,,
GE_Meiko_MeleeDamageImmediateSelfBuff_SelfBuff,1,ParryChance,Additive,0.05,,,,ScalableFloat,registry::Meiko.MeleeDamageImmediateSelfBuff.ParryChanceIncrease,scalable_float_reference,,,,,,,,
GE_Meiko_MoveToLocationAoeDamage_Cost,0,Resources,Additive,75.0,,,,ScalableFloat,registry::Meiko.MoveToLocationAoeDamage.Cost,scalable_float_reference,,,,,,,,
GE_Meiko_PlaceHolderFinisher_Cost,0,MaxResourcesSecond,Additive,-9999.0,,,,ScalableFloat,,,,,,,,,,
GE_Meiko_SpiritProc_IncreasedArmorBuff,0,Armor,MultiplyCompound,1.2,,,,ScalableFloat,registry::Meiko.Passive.SpiritProc.IncreasedArmorBuff.ArmorScaler,scalable_float_reference,,,,,,,,
GE_Meiko_Talent_ChargedForwardDash_AoeSlow_Debuff,0,MoveSpeed,Multiplicitive,0.5,,,,ScalableFloat,registry::Meiko.ChargedForwardDash.Talent.AoeSlow.SpeedMultiplier,scalable_float_reference,,,,,,,,
GE_Meiko_Talent_ChargedForwardDash_MoveSpeedIncrease,0,MoveSpeed,Multiplicitive,1.5,,,,ScalableFloat,registry::Meiko.ChargedForwardDash.Talent.MoveSpeedIncrease.SpeedIncrease,scalable_float_reference,,,,,,,,
GE_Meiko_Talent_DamageSoakBuff_IncreasedIncomingHealing_Buff,0,IncomingDamageMultiplier,MultiplyCompound,0.9,,,,ScalableFloat,registry::Meiko.DamageSoakBuff.Talent.IncomingDamageMultiplier.DamageMultiplier,scalable_float_reference,,,,,,,,
GE_Meiko_Talent_DurationalAoeDamageBuff_FinisherIncreasedDodgeChance_DodgeChance,0,DodgeChance,Additive,0.2,,,,ScalableFloat,registry::Meiko.DurationalAoeDamageBuff.Talent.FinisherIncreasedDodgeChance.AdditionalDodgeChance,scalable_float_reference,,,,,,,,
GE_Meiko_Talent_DurationalAoeDamageBuff_ReducedAttackSpeed_Debuff,0,AttackSpeed,MultiplyCompound,0.8,,,,ScalableFloat,registry::Meiko.DurationalAoeDamageBuff.Talent.ReducedAttackSpeed.AttackSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_Meiko_Talent_IncreasedMovementSpeed,0,PassiveMoveSpeed,MultiplyCompound,1.2,,,,ScalableFloat,registry::Meiko.Talent.IncreasedMovementSpeed.SpeedMultiplier,scalable_float_reference,,,,,,,,
GE_Meiko_Talent_InstantSelfDefensive_DamageReductionLessHeal,0,IncomingDamageMultiplier,MultiplyCompound,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.IncomingDamageScale,None,,,,,,
GE_Meiko_Talent_MeleeDamageImmediateSelfBuff_DamageBuilder_Buff,0,PhysicalDamageReduction,Additive,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.DamageReduction,None,,,,,,
GE_Meiko_Talent_MeleeDamageImmediateSelfBuff_DamageBuilder_Buff,1,MagicDamageReduction,Additive,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.DamageReduction,None,,,,,,
GE_Meiko_Talent_ReducedIncomingMagicDamage,0,MagicalIncomingDamageMultiplier,MultiplyCompound,0.9,,,,ScalableFloat,registry::Meiko.Talent.ReducedIncomingMagicDamage.DamageMultiplier,scalable_float_reference,,,,,,,,
GE_Meiko_Talent_TauntTotem_BuffAfterDestroyed_Buff,0,Armor,MultiplyCompound,1.8,,,,ScalableFloat,registry::Meiko.TauntTotem.Talent.BuffAfterDestroyed.ArmorMultiplier,scalable_float_reference,,,,,,,,
GE_Mosse_BlueButterfly_ManaCost,0,Mana,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Mosse_CastedSingleTargetProjectile_ManaCost,0,Mana,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Mosse_DurationalAoeHealPlacement_ManaCost,0,Mana,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Mosse_HealingAoeTotem_ManaCost,0,Mana,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Mosse_InstantSelfEscapeBuff_Buff,0,MoveSpeed,Multiplicitive,1.5,,,,ScalableFloat,CT_AbilityConstants::Mosse.InstantSelfEscapeBuff.Buff.MoveSpeedScaler,scalable_float_reference,,,,,,,,
GE_Mosse_InstantSelfEscapeBuff_ManaCost,0,Mana,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Mosse_Passive_IncreasedMoveSpeed_Buff,0,MoveSpeed,Multiplicitive,1.1,,,,ScalableFloat,CT_AbilityConstants::Mosse.Passive.IncreasedMoveSpeed,scalable_float_reference,,,,,,,,
GE_Mosse_Passive_PartyStaminaBuff_Buff,0,Stamina,Multiplicitive,1.25,,,,ScalableFloat,CT_AbilityConstants::Mosse.Passive.PartyStaminaBuff.StaminaMultiplier,scalable_float_reference,,,,,,,,
GE_Mosse_PinkButterfly_Double_ManaCost,0,Mana,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Mosse_PinkButterfly_Simple_ManaCost,0,Mana,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Mosse_PlacedAoeBuff_Cost,0,Mana,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Mosse_PlacedAoeBuff_IncreasedHealingTakenBuff,0,IncomingHealMultiplier,MultiplyCompound,1.4,,,,ScalableFloat,registry::Mosse.PlacedAoeBuff.Buff.IncomingHealMultiplier,scalable_float_reference,,,,,,,,
GE_Mosse_ProjectileTurrets_ManaCost,0,Mana,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Mosse_SharedHealthBuff_Buff,0,OutOfCombatHealthRegenRate,Override,1.0,,,,AttributeBased,,attribute_based,,,,1.0,HealthRegenRate,0.0,0.0,Source
GE_Mosse_SharedHealthBuff_Cost,0,SpiritPoints,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Mosse_SingleTargetCastedDamageReductionBuff,0,IncomingDamageMultiplier,MultiplyCompound,0.8,,,,ScalableFloat,CT_AbilityConstants::Mosse.SingleTargetCastedDamageReduction.DamageMultiplier,scalable_float_reference,,,,,,,,
GE_Mosse_SingleTargetCastedDamageReductionBuff_CastingCost,0,Mana,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Mosse_SingleTargetDispel_ManaCost,0,Mana,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Mosse_Talent_BlueFlutterflyTargetBonus_DamageReduction_OnTargetEffect,0,IncomingDamageMultiplier,MultiplyCompound,0.95,,,,ScalableFloat,registry::Mosse.BlueButterfly.Talent.BlueFlutterflyTargetBonus.BonusDamageReduction,scalable_float_reference,,,,,,,,
GE_Mosse_Talent_BlueFlutterflyTargetBonus_DamageTakenReduction,0,IncomingDamageMultiplier,MultiplyCompound,0.95,,,,ScalableFloat,registry::Mosse.BlueButterfly.Talent.BlueFlutterflyTargetBonus.BonusDamageReduction,scalable_float_reference,,,,,,,,
GE_Mosse_Talent_IncreasedMovementSpeed,0,PassiveMoveSpeed,MultiplyCompound,1.2,,,,ScalableFloat,registry::Mosse.Talent.IncreasedMovementSpeed.SpeedMultiplier,scalable_float_reference,,,,,,,,
GE_Mosse_Talent_InstantSelfEscapeBuff_ReducedIncomingDamage,0,IncomingDamageMultiplier,MultiplyCompound,0.8,,,,ScalableFloat,registry::Mosse.InstantSelfEscapeBuff.Talent.ReducedIncomingDamage.DamageMultiplier,scalable_float_reference,,,,,,,,
GE_Mosse_Talent_MagicDamageReduction,0,MagicalIncomingDamageMultiplier,MultiplyCompound,0.9,,,,ScalableFloat,CT_AbilityConstants::Mosse.Talent.ReducedIncomingMagicDamage.AdditionalReduction,scalable_float_reference,,,,,,,,
GE_Mosse_Talent_PinkButterflyDouble_IncreaseHealingToSimplePinkFlutterfly_OwnerEffect,0,IncomingHealMultiplier,Multiplicitive,1.25,,,,ScalableFloat,registry::Mosse.PinkButterfly.Double.Talent.IncreaseHealingToSimplePinkFlutterfly.HealScaler,scalable_float_reference,,,,,,,,
GE_Mosse_Talent_PlacedAoeBuff_IncreasedDamageReduction,0,PhysicalDamageReduction,Additive,0.1,,,,ScalableFloat,registry::Mosse.PlacedAoeBuff.Talent.IncreasedDamageReduction.DamageReductionMultiplier,scalable_float_reference,,,,,,,,
GE_Mosse_Talent_PlacedAoeBuff_IncreasedDamageReduction,1,MagicDamageReduction,Additive,0.1,,,,ScalableFloat,registry::Mosse.PlacedAoeBuff.Talent.IncreasedDamageReduction.DamageReductionMultiplier,scalable_float_reference,,,,,,,,
GE_Mosse_Talent_ReducedIncomingAoeDamage,0,Avoidance,Additive,0.1,,,,ScalableFloat,registry::Mosse.Talent.ReducedIncomingAoeDamage.AdditionalReduction,scalable_float_reference,,,,,,,,
